date,tokens.WETH,tokens.BAT,tokens.SAI,tokens.USDC,tokens.WBTC,tokens.TUSD,tokens.ZRX,tokens.KNCL,tokens.MANA,tokens.USDT,tokens.USDP,tokens.COMP,tokens.LINK,tokens.LRC,tokens.BAL,tokens.YFI,tokens.GUSD,tokens.RENBTC,tokens.UNI,tokens.DAI,tokens.AAVE,tokens.UNKNOWN (0x10b2aA5D77Aa6484886d8e244f0686aB319a270d),tokens.UNKNOWN (0xAAA760c2027817169D7C8DB0DC61A2fb4c19AC23),tokens.MATIC,tokens.WSTETH,tokens.ADAI,tokens.KNC,tokens.STECRV,tokens.WETH-USDC-UNI-V2,tokens.WETH-LINK-UNI-V2,tokens.WETH-AAVE-UNI-V2,tokens.DAI-WBTC-UNI-V2,tokens.USDC-DAI-UNI-V2,tokens.WETH-UNI-UNI-V2,tokens.WETH-DAI-UNI-V2,tokens.WETH-WBTC-UNI-V2,tokens.USDT-WETH-UNI-V2,tokens.RETH,tokens.GNO
1546560000,1865472.1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546646400,1854293.51935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546732800,1830493.76564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546819200,1824634.71949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546905600,1817163.87558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546992000,1806770.2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547078400,1812469.50833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547164800,1819542.10584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547251200,1817997.16215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547337600,1822023.4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547424000,1835549.30318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547510400,1872894.61352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547596800,1876705.64548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547683200,1885269.74039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547769600,1879986.44332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547856000,1885917.97413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547942400,1891585.20084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548028800,1925965.91133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548115200,1932893.07473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548201600,1926485.29492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548288000,1932382.38127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548374400,1957714.29766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548460800,1959668.76751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548547200,1962369.92213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548633600,1964013.32023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548720000,1976030.71285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548806400,1989172.4118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548892800,1996018.9628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548979200,2000453.43516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549065600,2002626.42632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549152000,2010462.64926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549238400,2013933.21675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549324800,2025727.84459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549411200,2028304.35905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549497600,2048023.70341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549584000,2051340.8858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549670400,2037151.05479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549756800,2058902.23863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549843200,2054188.59061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549929600,2040061.18836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550016000,2043567.57826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550102400,2048705.28796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550188800,2049999.30192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550275200,2051759.69601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550361600,2055223.39746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550448000,2061095.62418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550534400,2060746.42895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550620800,2065814.60669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550707200,2062766.42622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550793600,2064198.55466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550880000,2076421.66476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550966400,2084458.42274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551052800,2083275.75281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551139200,2094432.78617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551225600,2101202.21013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551312000,2104016.98171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551398400,2109029.08934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551484800,2126954.46922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551571200,2132713.1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551657600,2128125.89143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551744000,2154202.25576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551830400,2155181.67196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551916800,2167915.39801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552003200,2167617.50401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552089600,2165830.82549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552176000,2161042.16134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552262400,2162702.41433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552348800,2166841.55038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552435200,2170144.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552521600,2170576.33545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552608000,2173077.63274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552694400,2182724.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552780800,2177894.56677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552867200,2212164.15398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552953600,2214631.88152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553040000,2214043.85212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553126400,2211088.09131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553212800,2198886.14125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553299200,2178581.88212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553385600,2178701.05798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553472000,2176066.59026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553558400,2175104.43234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553644800,2176506.12436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553731200,2174328.60897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553817600,2171298.66045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553904000,2164059.56886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553990400,2170221.26864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554076800,2170906.70467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554163200,2171342.40401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554249600,2175014.5172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554336000,2161418.05167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554422400,2168093.31079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554508800,2184324.61719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554595200,2178976.82339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554681600,2202064.36739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554768000,2199845.14355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554854400,2195812.0384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554940800,2214461.04725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555027200,2199929.90213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555113600,2192635.28942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555200000,2183470.03291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555286400,2185099.63073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555372800,2168208.00812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555459200,2164801.90617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555545600,2164485.49988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555632000,2143539.70654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555718400,2137819.31654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555804800,2098909.75344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555891200,2097979.15315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555977600,2097908.47638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556064000,2096502.85091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556150400,2092289.84711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556236800,2078690.91637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556323200,2063480.24375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556409600,2047015.69253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556496000,2042445.7645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556582400,2042152.93634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556668800,2037701.07628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556755200,2035459.27168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556841600,2029958.81389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556928000,2018178.6074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557014400,2015312.97371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557100800,2014048.82849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557187200,1999704.99626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557273600,1995714.97095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557360000,1994516.74763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557446400,1984604.31484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557532800,1969889.15051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557619200,1959055.30042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557705600,1976878.80813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557792000,1968392.61039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557878400,1967182.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557964800,1932491.7126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558051200,1809823.53599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558137600,1806523.75294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558224000,1806055.59291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558310400,1804486.74618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558396800,1790977.09598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558483200,1772977.5087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558569600,1760547.28185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558656000,1759185.03908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558742400,1766131.55669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558828800,1760869.04156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558915200,1760187.03647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559001600,1714015.48778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559088000,1643582.36805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559174400,1640162.92251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559260800,1636675.70242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559347200,1643396.61468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559433600,1641325.85519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559520000,1641587.58302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559606400,1636913.69175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559692800,1646689.00163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559779200,1647518.21352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559865600,1647387.25062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559952000,1647411.11403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560038400,1646643.37506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560124800,1647812.84537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560211200,1645580.67309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560297600,1644713.99551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560384000,1645942.31338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560470400,1639233.46636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560556800,1639526.06005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560643200,1635073.08097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560729600,1641270.01448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560816000,1636197.71156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560902400,1633627.95259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560988800,1632873.01929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561075200,1626764.58691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561161600,1625796.67301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561248000,1623280.68521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561334400,1603520.34592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561420800,1596516.46122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561507200,1558286.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561593600,1514954.6754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561680000,1514383.74508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561766400,1503488.2784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,1501446.70526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561939200,1503142.05204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562025600,1512309.86312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562112000,1518822.66683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562198400,1522749.47174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562284800,1518301.20037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562371200,1519214.01128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562457600,1513070.81038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562544000,1514035.91865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562630400,1514206.96298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562716800,1510880.01851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562803200,1508384.07189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562889600,1514525.41223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562976000,1506452.89173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563062400,1503987.90733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563148800,1504956.68288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563235200,1504967.16376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563321600,1545368.66912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563408000,1574641.82961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563494400,1575183.88316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563580800,1547238.29627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563667200,1541999.28489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563753600,1547237.24102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563840000,1463586.38817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563926400,1408830.34282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564012800,1400273.64406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564099200,1383382.94002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564185600,1374670.19815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564272000,1375020.17491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564358400,1378073.85287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564444800,1387380.63661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564531200,1387997.96797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564617600,1379221.32859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564704000,1359773.12812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564790400,1358308.92121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564876800,1358414.58455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564963200,1358357.33001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565049600,1354707.62026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565136000,1311219.71491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565222400,1314605.38002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565308800,1314959.34625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565395200,1318746.15875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565481600,1334542.48773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565568000,1336775.02436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565654400,1338177.38286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565740800,1348652.06501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565827200,1357321.61429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565913600,1398414.02564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566000000,1400013.63289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566086400,1399252.79233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566172800,1399664.71683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566259200,1399697.11737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566345600,1399338.76613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566432000,1399029.87426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566518400,1398663.21194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566604800,1395837.60758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566691200,1396370.29637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566777600,1396157.3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566864000,1397278.22397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566950400,1407866.06513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567036800,1423915.4895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567123200,1430105.99453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567209600,1428877.13537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567296000,1427838.72321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567382400,1424170.88476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567468800,1425696.49281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567555200,1431192.54545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567641600,1432165.95793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567728000,1430994.77705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567814400,1432045.11522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567900800,1432398.75195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567987200,1435303.61004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568073600,1439560.94515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568160000,1440733.1572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568246400,1441890.89774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568332800,1442568.93202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568419200,1442308.64672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568505600,1445775.35843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568592000,1510711.48536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568678400,1515067.63601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568764800,1521157.45658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568851200,1520243.24959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568937600,1519646.88155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569024000,1520221.39716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569110400,1520234.47451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569196800,1520452.15963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569283200,1517049.14363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569369600,1506851.14116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569456000,1498831.63341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569542400,1525944.03973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569628800,1529959.38514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569715200,1528449.89463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569801600,1529012.66707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
