timestamp,pair,rate
2024-01-02 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-03 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-03 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-03 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-04 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-04 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-04 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-05 00:00:00.001,SOL/USDC:USDC,0.0001
2024-01-05 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-05 16:00:00.000,SOL/USDC:USDC,-3.42e-05
2024-01-06 00:00:00.000,SOL/USDC:USDC,-4.401e-05
2024-01-06 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-06 16:00:00.000,SOL/USDC:USDC,8.232e-05
2024-01-07 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-07 08:00:00.001,SOL/USDC:USDC,0.0001
2024-01-07 16:00:00.001,SOL/USDC:USDC,0.0001
2024-01-08 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-08 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-08 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-09 00:00:00.001,SOL/USDC:USDC,0.0001
2024-01-09 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-09 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-10 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-10 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-10 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-11 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-11 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-11 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-12 00:00:00.001,SOL/USDC:USDC,0.0001
2024-01-12 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-12 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-13 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-13 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-13 16:00:00.001,SOL/USDC:USDC,0.0001
2024-01-14 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-14 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-14 16:00:00.001,SOL/USDC:USDC,0.0001
2024-01-15 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-15 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-15 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-16 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-16 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-16 16:00:00.001,SOL/USDC:USDC,0.0001
2024-01-17 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-17 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-17 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-18 00:00:00.001,SOL/USDC:USDC,0.0001
2024-01-18 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-18 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-19 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-19 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-19 16:00:00.002,SOL/USDC:USDC,0.0001
2024-01-20 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-20 08:00:00.003,SOL/USDC:USDC,0.0001
2024-01-20 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-21 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-21 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-21 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-22 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-22 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-22 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-23 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-23 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-23 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-24 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-24 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-24 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-25 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-25 08:00:00.001,SOL/USDC:USDC,0.0001
2024-01-25 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-26 00:00:00.001,SOL/USDC:USDC,0.0001
2024-01-26 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-26 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-27 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-27 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-27 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-28 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-28 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-28 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-29 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-29 08:00:00.001,SOL/USDC:USDC,0.0001
2024-01-29 16:00:00.000,SOL/USDC:USDC,0.0001
2024-01-30 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-30 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-30 16:00:00.001,SOL/USDC:USDC,0.0001
2024-01-31 00:00:00.000,SOL/USDC:USDC,0.0001
2024-01-31 08:00:00.000,SOL/USDC:USDC,0.0001
2024-01-31 16:00:00.000,SOL/USDC:USDC,0.0001
2024-02-01 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-01 08:00:00.000,SOL/USDC:USDC,0.0001
2024-02-01 16:00:00.002,SOL/USDC:USDC,0.0001
2024-02-02 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-02 08:00:00.000,SOL/USDC:USDC,0.0001
2024-02-02 16:00:00.000,SOL/USDC:USDC,0.0001
2024-02-03 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-03 08:00:00.000,SOL/USDC:USDC,0.0001
2024-02-03 16:00:00.001,SOL/USDC:USDC,0.0001
2024-02-04 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-04 08:00:00.004,SOL/USDC:USDC,0.0001
2024-02-04 16:00:00.000,SOL/USDC:USDC,0.0001
2024-02-05 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-05 08:00:00.000,SOL/USDC:USDC,0.0001
2024-02-05 16:00:00.000,SOL/USDC:USDC,0.0001
2024-02-06 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-06 08:00:00.001,SOL/USDC:USDC,0.0001
2024-02-06 16:00:00.000,SOL/USDC:USDC,0.0001
2024-02-07 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-07 08:00:00.000,SOL/USDC:USDC,0.0001
2024-02-07 16:00:00.000,SOL/USDC:USDC,0.0001
2024-02-08 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-08 08:00:00.000,SOL/USDC:USDC,0.0001
2024-02-08 16:00:00.000,SOL/USDC:USDC,0.0001
2024-02-09 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-09 08:00:00.000,SOL/USDC:USDC,0.0001
2024-02-09 16:00:00.001,SOL/USDC:USDC,0.0001
2024-02-10 00:00:00.001,SOL/USDC:USDC,0.0001
2024-02-10 08:00:00.000,SOL/USDC:USDC,0.0001
2024-02-10 16:00:00.000,SOL/USDC:USDC,0.0001
2024-02-11 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-11 08:00:00.001,SOL/USDC:USDC,0.0001
2024-02-11 16:00:00.000,SOL/USDC:USDC,0.0001
2024-02-12 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-12 08:00:00.000,SOL/USDC:USDC,0.0001
2024-02-12 16:00:00.000,SOL/USDC:USDC,0.0001
2024-02-13 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-13 08:00:00.000,SOL/USDC:USDC,0.00010848
2024-02-13 16:00:00.000,SOL/USDC:USDC,0.0001
2024-02-14 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-14 08:00:00.000,SOL/USDC:USDC,0.0001
2024-02-14 16:00:00.000,SOL/USDC:USDC,0.00026189
2024-02-15 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-15 08:00:00.000,SOL/USDC:USDC,0.0001
2024-02-15 16:00:00.000,SOL/USDC:USDC,0.0001
2024-02-16 00:00:00.000,SOL/USDC:USDC,0.00013365
2024-02-16 08:00:00.000,SOL/USDC:USDC,0.00031053
2024-02-16 16:00:00.000,SOL/USDC:USDC,0.00012104
2024-02-17 00:00:00.000,SOL/USDC:USDC,0.00017523
2024-02-17 08:00:00.000,SOL/USDC:USDC,0.00021227
2024-02-17 16:00:00.000,SOL/USDC:USDC,0.00011064
2024-02-18 00:00:00.000,SOL/USDC:USDC,0.0001
2024-02-18 08:00:00.000,SOL/USDC:USDC,0.0001
2024-02-18 16:00:00.000,SOL/USDC:USDC,0.00016767
2024-02-19 00:00:00.000,SOL/USDC:USDC,0.00016155
2024-02-19 08:00:00.000,SOL/USDC:USDC,0.00022347
2024-02-19 16:00:00.000,SOL/USDC:USDC,0.00019765
2024-02-20 00:00:00.000,SOL/USDC:USDC,0.00029741
2024-02-20 08:00:00.000,SOL/USDC:USDC,0.00031206
2024-02-20 16:00:00.000,SOL/USDC:USDC,0.00021077
2024-02-21 00:00:00.000,SOL/USDC:USDC,0.00017267
2024-02-21 08:00:00.000,SOL/USDC:USDC,0.00017128
2024-02-21 16:00:00.000,SOL/USDC:USDC,0.00013343
2024-02-22 00:00:00.001,SOL/USDC:USDC,0.00014529
2024-02-22 08:00:00.001,SOL/USDC:USDC,0.00020544
2024-02-22 16:00:00.000,SOL/USDC:USDC,0.00020866
2024-02-23 00:00:00.000,SOL/USDC:USDC,0.00017201
2024-02-23 08:00:00.000,SOL/USDC:USDC,0.00030497
2024-02-23 16:00:00.000,SOL/USDC:USDC,0.00019362
2024-02-24 00:00:00.000,SOL/USDC:USDC,0.00013511
2024-02-24 08:00:00.001,SOL/USDC:USDC,0.00022893
2024-02-24 16:00:00.000,SOL/USDC:USDC,0.00024386
2024-02-25 00:00:00.001,SOL/USDC:USDC,0.00017935
2024-02-25 08:00:00.000,SOL/USDC:USDC,0.00026644
2024-02-25 16:00:00.000,SOL/USDC:USDC,0.00032451
2024-02-26 00:00:00.000,SOL/USDC:USDC,0.00043639
2024-02-26 08:00:00.000,SOL/USDC:USDC,0.00039069
2024-02-26 16:00:00.000,SOL/USDC:USDC,0.00027333
2024-02-27 00:00:00.000,SOL/USDC:USDC,0.00039447
2024-02-27 08:00:00.000,SOL/USDC:USDC,0.00052939
2024-02-27 16:00:00.000,SOL/USDC:USDC,0.00040515
2024-02-28 00:00:00.000,SOL/USDC:USDC,0.000306
2024-02-28 08:00:00.000,SOL/USDC:USDC,0.00038038
2024-02-28 16:00:00.000,SOL/USDC:USDC,0.000696
2024-02-29 00:00:00.000,SOL/USDC:USDC,0.00073463
2024-02-29 08:00:00.000,SOL/USDC:USDC,0.00103674
2024-02-29 16:00:00.000,SOL/USDC:USDC,0.00067374
2024-03-01 00:00:00.000,SOL/USDC:USDC,0.00049646
2024-03-01 08:00:00.000,SOL/USDC:USDC,0.00060582
2024-03-01 16:00:00.000,SOL/USDC:USDC,0.00040629
2024-03-02 00:00:00.000,SOL/USDC:USDC,0.00040225
2024-03-02 08:00:00.001,SOL/USDC:USDC,0.00050071
2024-03-02 16:00:00.000,SOL/USDC:USDC,0.00043519
2024-03-03 00:00:00.000,SOL/USDC:USDC,0.000571
2024-03-03 08:00:00.000,SOL/USDC:USDC,0.00049392
2024-03-03 16:00:00.000,SOL/USDC:USDC,0.00046654
2024-03-04 00:00:00.000,SOL/USDC:USDC,0.00062284
2024-03-04 08:00:00.000,SOL/USDC:USDC,0.00062326
2024-03-04 16:00:00.000,SOL/USDC:USDC,0.00052605
2024-03-05 00:00:00.000,SOL/USDC:USDC,0.0005041
2024-03-05 08:00:00.000,SOL/USDC:USDC,0.00115471
2024-03-05 16:00:00.000,SOL/USDC:USDC,0.00106457
2024-03-06 00:00:00.000,SOL/USDC:USDC,0.00014837
2024-03-06 08:00:00.001,SOL/USDC:USDC,0.0004648
2024-03-06 16:00:00.000,SOL/USDC:USDC,0.00046625
2024-03-07 00:00:00.000,SOL/USDC:USDC,0.0003846
2024-03-07 08:00:00.000,SOL/USDC:USDC,0.00049767
2024-03-07 16:00:00.000,SOL/USDC:USDC,0.00053605
2024-03-08 00:00:00.000,SOL/USDC:USDC,0.0004383
2024-03-08 08:00:00.000,SOL/USDC:USDC,0.00054054
2024-03-08 16:00:00.000,SOL/USDC:USDC,0.00036998
2024-03-09 00:00:00.000,SOL/USDC:USDC,0.00011307
2024-03-09 08:00:00.001,SOL/USDC:USDC,0.00025509
2024-03-09 16:00:00.000,SOL/USDC:USDC,0.00026856
2024-03-10 00:00:00.000,SOL/USDC:USDC,0.00024594
