timestamp,price,market_cap,volume,rolling_mean,price_deviation,price_std
2024-05-10 00:00:00,0.29643460078742123,0.8311695579692671,0.4327335710367213,0.9993371761654,-0.000214208391839,0.0004409465673648
2024-05-11 00:00:00,0.3215565846585946,0.8389445631324983,0.42168517834121577,0.9993371761654,-0.000214208391839,0.0004409465673648
2024-05-12 00:00:00,0.2791187226978309,0.8442926564736455,0.5158936329351477,0.9993371761654,-0.000214208391839,0.0004409465673648
2024-05-13 00:00:00,0.22981301299412848,0.8457889941732888,0.39286873345280615,0.9993371761654,-0.000214208391839,0.0004409465673648
2024-05-14 00:00:00,0.4205283146640113,0.8447544813220895,0.47473367306678876,0.9993371761654,-0.000214208391839,0.0004409465673648
2024-05-15 00:00:00,0.2744941207328395,0.8333852137160054,0.5733091015740717,0.9993371761654,-0.000214208391839,0.0004409465673648
2024-05-16 00:00:00,0.2693824272884626,0.8463514576647932,0.5041693782391174,0.9993371761654,-0.000214208391839,0.0004409465673648
2024-05-17 00:00:00,0.32878601630949333,0.8332210154289155,0.3141441774079033,0.9993708737971874,0.0001852225323162,0.0004483846609448
2024-05-18 00:00:00,0.452422932212329,0.8352118407836926,0.35824680146007665,0.9995071857922598,0.0009503826490927,0.0006109517540578
2024-05-19 00:00:00,0.479542288411551,0.8534291964135616,0.43763727531425956,0.9997159494401544,0.0009393539829095,0.0007250929623128
2024-05-20 00:00:00,0.3028419724920468,0.8588851484841362,0.3521031608562193,0.9997920173013986,-0.000425086414912,0.0006401611258644
2024-05-21 00:00:00,0.4115863870659666,0.8137019417928486,0.5768747423299141,0.9997827032797768,0.0003771142323739,0.0006332482081644
2024-05-22 00:00:00,0.3908205412865584,0.7929621848010961,0.44482768838736464,0.999903870308289,0.0001045374836146,0.000572527998869
2024-05-23 00:00:00,0.5105539230839327,0.7902933826573051,0.2877854385460933,1.000155077500673,0.0007263406195743,0.0005583883711652
2024-05-24 00:00:00,0.49237649419634977,0.7767409229670788,0.2777490279780715,1.0003254753518578,0.0004234059359422,0.0005262068570892
2024-05-25 00:00:00,0.3665943669632554,0.783115302057168,0.21607202087251418,1.000236075264043,-0.0004043074373939,0.0005525265973889
2024-05-26 00:00:00,0.41033991461259234,0.7846024931804616,0.19316520163738166,1.000163993221466,-1.3264096441867324e-05,0.0005207166236748
2024-05-27 00:00:00,0.38622205171267865,0.778124842310522,0.12460440455273407,1.000250842936158,-0.0002759640468256,0.0004030158324451
2024-05-28 00:00:00,0.3626425082455853,0.7956310052103084,0.20382967094745866,1.0001998623907902,-0.0003969086962143,0.0004375417313575
2024-05-29 00:00:00,0.26626588041710875,0.7914565550397059,0.14379818358476837,1.000070124726096,-0.0009698805870523,0.0006059894119995
2024-05-30 00:00:00,0.327948761868214,0.7913724200206926,0.20939136356544916,0.9998799209471938,-0.0003299292792618,0.0005103002529515
2024-05-31 00:00:00,0.4204715743352381,0.8006311843153269,0.23720183366888004,0.9998050238994424,0.0004195780540972,0.0003844658713138
2024-06-01 00:00:00,0.3868218433426307,0.7867570498844021,0.21463667033651446,0.9998260930872976,0.0001531590543388,0.0003901745133543
2024-06-02 00:00:00,0.38420301017663405,0.7874150938503452,0.15606176711370703,0.9997988685665918,0.0001612889134907,0.0003698678565732
2024-06-03 00:00:00,0.2792438115322682,0.7773057977645108,0.15948027781953444,0.9996874387175824,-0.0004925687713158,0.0004218474860357
2024-06-04 00:00:00,0.4026253844928078,0.7648681152425552,0.2668510973659088,0.9997290853726,0.0003653949070995,0.0004486887980754
2024-06-05 00:00:00,0.46409175492408394,0.7704400560609583,0.22377818752660947,0.9999351432334258,0.0006075059313981,0.0004429363532251
2024-06-06 00:00:00,0.43168934804950254,0.7862820199797311,0.2101769927469232,1.000043200702261,0.000263193247517,0.0004252266313474
2024-06-07 00:00:00,0.4865067811350059,0.7695132476673181,0.15192562120247952,1.000111983784789,0.0005940997464453,0.0004930002657082
2024-06-08 00:00:00,0.38312434730133305,0.7727922076898697,0.1966717990996076,1.000108132427495,-0.0001558397869149,0.0004943135499026
2024-06-09 00:00:00,0.3324294054489485,0.7676705391187537,0.22957164725221801,1.000054204404864,-0.0004715430831989,0.0005322814090201
2024-06-10 00:00:00,0.30383335657401744,0.76969744451413,0.28787172908628944,1.0000798171770182,-0.0007056578256714,0.0004863733913241
2024-06-11 00:00:00,0.36109080078244915,0.777355623882511,0.2659809788135357,1.000036554244447,-0.0002449144927461,0.0004981773290821
2024-06-12 00:00:00,0.5184845394181821,0.7746041750170798,0.19391917222781183,1.0000932104368947,0.0008460320750631,0.0005809946181822
2024-06-13 00:00:00,0.45393018051245804,0.7788066861967955,0.20770643922654258,1.0001163767611772,0.0003521814585785,0.0005939992250286
2024-06-14 00:00:00,0.3984228149042224,0.7696051790344802,0.20413139777009234,1.0000246274199962,3.92107229714167e-05,0.0005343362107185
2024-06-15 00:00:00,0.488969278525758,0.7544526041185788,0.293138249475682,1.0001348768004763,0.0005891615034649,0.0005932888418952
2024-06-16 00:00:00,0.30312933914194673,0.7592353865090844,0.22302223333428833,1.0001043574915118,-0.000735331332599,0.0006307423103126
2024-06-17 00:00:00,0.10493799422451389,0.7591921366429732,0.23238488464775037,0.9998971856390124,-0.0019732292551607,0.0010253075638738
2024-06-18 00:00:00,0.23752365906258888,0.7689913855165684,0.24151185664214148,0.9997684765863945,-0.0008778002030206,0.001094949953879
2024-06-19 00:00:00,0.2925577881008792,0.7660916068077686,0.5045322117699607,0.9995331485071136,-0.0002412025501203,0.0009714444454017
