timestamp,open,high,low,close,volume
2023-08-19,1661.22,1696.15,1654.31,1669.55,102.1578
2023-08-20,1669.64,1693.84,1661.94,1685.42,74.2258
2023-08-21,1685.04,1686.48,1650.0,1668.17,147.5606
2023-08-22,1668.51,1668.51,1585.16,1634.76,402.9032
2023-08-23,1634.25,1700.11,1629.22,1678.18,266.6419
2023-08-24,1680.94,1682.8,1637.09,1659.46,143.8459
2023-08-25,1659.49,1672.3,1635.62,1653.26,209.0099
2023-08-26,1653.32,1653.98,1643.9,1647.02,106.1272
2023-08-27,1645.63,1658.97,1645.54,1657.85,72.2368
2023-08-28,1657.04,1662.4,1624.03,1652.72,375.5578
2023-08-29,1653.15,1744.6,1639.79,1730.0,498.6752
2023-08-30,1730.07,1730.39,1625.0,1705.46,97.6049
2023-08-31,1703.42,1722.84,1631.25,1645.1,146.4196
2023-09-01,1646.25,1653.46,1602.23,1628.26,158.3581
2023-09-02,1627.77,1642.82,1627.47,1636.46,63.8544
2023-09-03,1636.39,1647.63,1625.67,1636.46,85.8923
2023-09-04,1635.0,1643.93,1617.74,1629.31,49.7371
2023-09-05,1629.3,1646.35,1609.91,1632.9,149.6011
2023-09-06,1632.91,1665.41,1609.59,1633.29,126.6531
2023-09-07,1632.28,1658.3,1622.96,1646.86,110.5597
2023-09-08,1645.39,1657.48,1616.15,1637.22,58.6949
2023-09-09,1636.47,1636.47,1629.77,1635.15,24.9648
2023-09-10,1633.06,1633.06,1600.0,1616.74,82.4512
2023-09-11,1618.23,1618.23,1531.79,1551.05,239.4163
2023-09-12,1551.25,1621.65,1549.72,1592.39,299.2371
2023-09-13,1592.26,1618.04,1582.32,1606.65,101.9453
2023-09-14,1607.34,1642.52,1607.34,1626.31,250.6145
2023-09-15,1626.52,1651.98,1612.2,1641.41,59.4373
2023-09-16,1641.12,1652.32,1630.69,1633.86,60.0835
2023-09-17,1633.77,1634.76,1613.35,1622.61,122.7262
2023-09-18,1622.42,1668.25,1607.47,1636.57,129.494
2023-09-19,1638.44,1660.46,1628.24,1644.13,61.9445
2023-09-20,1642.89,1649.0,1606.63,1623.44,82.0433
2023-09-21,1621.72,1625.0,1567.91,1583.95,151.8543
2023-09-22,1583.68,1601.78,1577.41,1594.18,46.7097
2023-09-23,1594.48,1597.5,1586.57,1589.71,27.4327
2023-09-24,1592.9,1600.08,1572.9,1580.57,71.424
2023-09-25,1579.59,1595.99,1562.99,1588.01,119.9044
2023-09-26,1587.04,1598.35,1579.89,1593.12,52.5911
2023-09-27,1594.3,1632.75,1583.07,1597.74,155.8419
2023-09-28,1598.25,1666.64,1597.73,1652.73,166.6073
2023-09-29,1653.12,1687.14,1648.53,1667.43,162.3495
2023-09-30,1667.35,1693.58,1667.01,1671.09,51.4393
2023-10-01,1672.41,1751.32,1669.77,1732.22,87.5331
2023-10-02,1732.16,1742.93,1638.87,1663.66,298.1465
2023-10-03,1662.99,1670.5,1644.87,1656.75,144.2383
2023-10-04,1658.08,1658.08,1627.91,1647.35,110.9302
2023-10-05,1647.04,1654.13,1609.41,1612.49,105.6
2023-10-06,1614.16,1661.01,1612.66,1645.9,50.5537
2023-10-07,1646.1,1648.42,1631.58,1634.84,21.7882
2023-10-08,1634.93,1641.37,1617.52,1634.05,26.0879
2023-10-09,1633.72,1635.03,1549.71,1580.63,109.9244
2023-10-10,1579.81,1594.34,1551.8,1568.66,102.6909
2023-10-11,1568.5,1578.2,1547.6,1565.22,79.0454
2023-10-12,1564.73,1568.04,1522.46,1538.72,167.3061
2023-10-13,1538.94,1573.25,1537.41,1551.68,115.3232
2023-10-14,1551.08,1560.19,1545.0,1554.99,47.0616
2023-10-15,1554.85,1566.32,1548.71,1557.05,48.4674
2023-10-16,1557.48,1634.93,1555.41,1600.74,257.7972
2023-10-17,1599.66,1601.35,1554.19,1565.3,87.6967
2023-10-18,1565.86,1585.8,1556.33,1563.53,85.3334
2023-10-19,1562.36,1574.32,1543.41,1566.38,65.2157
2023-10-20,1566.85,1630.1,1561.8,1604.74,124.0156
2023-10-21,1605.41,1644.33,1593.51,1629.43,57.7568
2023-10-22,1629.25,1667.78,1622.55,1663.71,154.0777
2023-10-23,1664.13,1796.87,1658.48,1766.35,603.9002
2023-10-24,1766.79,1854.03,1756.94,1784.01,374.3867
2023-10-25,1784.13,1817.07,1761.23,1787.12,127.4031
2023-10-26,1787.23,1864.96,1763.5,1803.35,175.0393
2023-10-27,1801.94,1802.13,1750.0,1780.9,112.2173
2023-10-28,1779.97,1802.73,1771.29,1776.49,49.0698
2023-10-29,1776.11,1811.75,1765.65,1794.54,36.2333
2023-10-30,1796.68,1829.8,1779.27,1809.41,72.0163
2023-10-31,1810.09,1819.01,1781.32,1816.36,64.1764
2023-11-01,1814.3,1857.05,1784.8,1846.89,171.3146
2023-11-02,1847.17,1874.67,1786.73,1801.07,60.4383
2023-11-03,1799.06,1834.42,1775.57,1833.67,75.901
2023-11-04,1832.48,1869.64,1825.17,1856.01,60.8786
2023-11-05,1857.74,1913.38,1848.08,1894.72,98.8029
2023-11-06,1893.79,1914.02,1871.86,1900.94,87.1376
2023-11-07,1901.17,1907.2,1851.48,1888.02,68.3769
2023-11-08,1885.84,1905.39,1875.01,1889.46,50.9206
2023-11-09,1888.76,2131.52,1884.39,2120.91,673.6477
2023-11-10,2121.13,2135.67,2068.54,2081.52,127.2339
2023-11-11,2080.89,2089.58,2032.3,2054.14,87.0233
2023-11-12,2052.0,2065.97,2016.3,2046.6,77.8765
2023-11-13,2044.08,2118.02,2031.58,2053.76,228.7108
2023-11-14,2054.47,2064.86,1935.25,1977.58,118.4692
2023-11-15,1980.8,2062.6,1968.9,2060.09,135.0467
2023-11-16,2059.58,2090.35,1940.5,1961.78,180.92
2023-11-17,1961.99,1990.27,1911.12,1961.46,119.856
2023-11-18,1961.44,1971.53,1919.14,1963.35,121.3389
2023-11-19,1962.73,2014.66,1944.86,2010.76,117.5105
2023-11-20,2012.12,2067.1,1991.89,2023.46,132.6536
2023-11-21,2022.23,2036.82,1934.14,1934.82,234.2176
2023-11-22,1934.53,2090.53,1931.94,2063.75,115.4109
2023-11-23,2063.75,2088.8,2041.03,2061.49,180.2741
2023-11-24,2059.76,2131.95,2059.76,2081.61,90.3711
2023-11-25,2081.42,2090.7,2067.23,2082.73,47.3764
2023-11-26,2083.12,2094.99,2038.77,2063.38,41.962
2023-11-27,2062.6,2070.31,1986.59,2028.05,90.2921
2023-11-28,2026.52,2075.58,1996.34,2049.79,107.462
2023-11-29,2047.22,2073.65,2020.52,2026.79,101.2836
2023-11-30,2027.61,2054.15,2023.13,2051.96,51.8965
2023-12-01,2051.39,2110.11,2046.08,2088.38,139.5357
2023-12-02,2088.11,2185.48,2087.74,2165.61,110.4713
2023-12-03,2163.58,2215.97,2151.82,2193.79,58.6184
2023-12-04,2194.29,2273.84,2193.24,2242.28,186.1203
2023-12-05,2243.21,2305.6,2190.0,2296.22,191.957
2023-12-06,2292.53,2311.71,2221.84,2233.65,73.0991
2023-12-07,2232.94,2382.0,2224.06,2356.45,180.5351
2023-12-08,2357.65,2393.15,2339.7,2359.67,109.0328
2023-12-09,2360.16,2404.99,2332.04,2341.21,87.314
2023-12-10,2341.2,2377.16,2323.49,2352.43,59.3213
2023-12-11,2351.92,2362.0,2150.0,2222.05,219.9106
2023-12-12,2223.23,2242.6,2162.51,2203.64,168.5913
2023-12-13,2200.95,2282.94,2147.36,2261.04,161.0591
2023-12-14,2259.37,2331.78,2229.62,2314.53,117.1144
2023-12-15,2313.94,2317.04,2207.07,2217.91,230.7945
2023-12-16,2219.97,2261.68,2211.96,2227.57,60.1785
2023-12-17,2227.77,2245.35,2194.26,2194.32,73.0044
2023-12-18,2194.15,2222.66,2119.64,2218.78,140.3269
2023-12-19,2216.55,2254.14,2133.14,2177.05,147.8795
2023-12-20,2178.33,2264.57,2157.71,2201.34,160.0584
2023-12-21,2201.6,2277.76,2184.09,2238.94,173.7278
2023-12-22,2239.64,2341.69,2233.32,2326.39,156.9965
2023-12-23,2326.95,2333.45,2269.0,2310.11,62.0884
2023-12-24,2311.02,2324.54,2248.53,2267.72,200.0159
2023-12-25,2266.23,2300.1,2255.2,2277.11,30.981
2023-12-26,2273.86,2276.48,2175.97,2231.32,208.2387
2023-12-27,2230.32,2390.18,2215.02,2377.6,154.7163
2023-12-28,2393.24,2440.92,2338.74,2351.3,457.7985
2023-12-29,2347.81,2387.19,2260.07,2299.5,132.0411
2023-12-30,2296.69,2323.41,2270.73,2294.89,27.2975
2023-12-31,2292.35,2318.16,2261.45,2279.73,50.4527
2024-01-01,2286.24,2349.97,2267.54,2349.32,43.0497
2024-01-02,2353.28,2431.54,2345.2,2355.22,186.5973
2024-01-03,2358.35,2384.4,2116.21,2207.97,152.3627
2024-01-04,2210.56,2294.56,2207.4,2270.62,162.4133
2024-01-05,2269.86,2278.2,2209.05,2269.95,146.9226
2024-01-06,2271.48,2271.48,2220.08,2239.4,79.9671
2024-01-07,2240.4,2255.57,2203.01,2214.11,23.6398
2024-01-08,2221.35,2361.19,2172.64,2332.76,128.9438
2024-01-09,2331.86,2374.98,2229.14,2338.71,63.5299
2024-01-10,2344.17,2638.85,2344.17,2582.45,216.8284
2024-01-11,2584.75,2688.05,2570.82,2618.96,368.5998
2024-01-12,2623.71,2712.86,2457.58,2522.68,398.8364
2024-01-13,2525.98,2587.43,2498.07,2575.89,232.76
2024-01-14,2576.39,2576.39,2469.08,2472.52,130.6058
2024-01-15,2470.98,2549.86,2470.71,2510.26,342.0776
2024-01-16,2510.23,2615.76,2501.0,2588.63,161.1559
2024-01-17,2586.69,2590.72,2507.81,2524.31,83.2149
2024-01-18,2526.91,2545.11,2425.61,2467.26,70.0101
2024-01-19,2470.78,2501.41,2415.38,2490.04,117.8382
2024-01-20,2486.42,2487.73,2453.05,2469.65,58.3982
2024-01-21,2469.85,2480.99,2450.72,2452.2,56.0289
2024-01-22,2456.0,2459.62,2301.33,2310.11,163.2037
2024-01-23,2313.64,2348.55,2168.04,2242.04,155.8592
2024-01-24,2240.32,2262.42,2199.02,2235.46,253.099
2024-01-25,2237.45,2237.45,2173.95,2216.1,80.8725
2024-01-26,2215.51,2281.27,2194.59,2266.63,72.3889
2024-01-27,2267.77,2281.33,2252.01,2268.22,66.7925
2024-01-28,2265.88,2304.24,2235.35,2256.64,78.8677
2024-01-29,2252.29,2318.06,2237.34,2317.63,256.3202
2024-01-30,2314.6,2391.77,2298.23,2336.59,173.8293
2024-01-31,2347.62,2351.14,2265.0,2282.57,147.3887
2024-02-01,2285.56,2310.89,2241.52,2303.66,80.1511
2024-02-02,2301.8,2323.98,2280.47,2308.22,103.3132
2024-02-03,2308.29,2326.4,2292.03,2294.33,44.6746
2024-02-04,2295.37,2308.93,2270.0,2288.51,57.7942
2024-02-05,2286.81,2335.09,2273.86,2297.51,81.3819
2024-02-06,2297.12,2389.64,2297.12,2373.16,122.8898
2024-02-07,2374.33,2443.18,2353.33,2424.69,190.4014
2024-02-08,2425.41,2461.43,2412.21,2420.39,136.0513
2024-02-09,2420.68,2522.63,2419.64,2484.73,114.6188
2024-02-10,2486.3,2516.42,2474.76,2499.92,47.0651
2024-02-11,2500.78,2540.0,2495.0,2507.43,60.793
2024-02-12,2507.56,2665.86,2472.52,2659.97,185.1419
2024-02-13,2663.05,2686.27,2590.77,2641.32,185.3762
2024-02-14,2641.66,2787.09,2620.07,2777.55,205.1583
2024-02-15,2778.29,2867.7,2762.92,2822.31,197.5817
2024-02-16,2825.4,2856.15,2746.51,2803.25,151.0392
2024-02-17,2803.47,2806.44,2723.66,2787.19,66.724
2024-02-18,2785.87,2894.83,2767.27,2879.01,63.4542
2024-02-19,2881.59,3000.0,2857.69,2943.89,205.9103
2024-02-20,2947.77,3045.05,2878.54,3014.77,240.4069
2024-02-21,3012.2,3013.88,2867.79,2973.27,151.8295
2024-02-22,2967.21,3029.45,2907.66,2968.89,282.5677
2024-02-23,2969.98,2991.51,2903.55,2921.69,254.4899
2024-02-24,2921.89,3004.42,2905.96,2991.82,111.437
2024-02-25,2991.85,3118.1,2983.84,3110.45,185.6317
2024-02-26,3106.76,3207.0,3038.12,3177.48,250.2624
2024-02-27,3178.81,3288.13,3168.3,3243.88,408.8443
2024-02-28,3245.93,3497.67,3175.37,3388.31,514.1312
2024-02-29,3387.15,3521.39,3303.48,3342.48,559.8377
2024-03-01,3345.39,3452.13,3341.94,3435.77,291.9263
2024-03-02,3436.29,3466.0,3398.28,3421.9,159.6492
2024-03-03,3422.26,3491.92,3353.41,3490.24,286.5453
2024-03-04,3489.76,3642.72,3422.57,3631.2,351.8833
2024-03-05,3628.35,3824.49,3212.9,3560.27,776.2171
2024-03-06,3558.02,3902.2,3505.32,3818.04,504.8942
2024-03-07,3824.09,3935.0,3742.94,3871.21,313.954
2024-03-08,3873.46,4000.0,3830.0,3892.25,231.4543
2024-03-09,3891.71,3948.94,3876.58,3915.04,227.2292
2024-03-10,3917.22,3967.4,3808.49,3881.38,197.0249
2024-03-11,3879.61,4085.99,3749.12,4069.19,581.0355
2024-03-12,4069.66,4093.79,3832.81,3973.81,426.8236
2024-03-13,3974.89,4076.52,3947.04,4005.35,161.5555
2024-03-14,4006.59,4006.59,3728.51,3883.52,286.3827
2024-03-15,3882.41,3921.78,3574.0,3735.38,593.3115
2024-03-16,3740.78,3774.54,3470.0,3520.69,319.1832
2024-03-17,3531.61,3673.66,3404.91,3649.25,280.3975
2024-03-18,3631.85,3638.63,3456.08,3522.43,187.3856
2024-03-19,3527.29,3543.79,3143.93,3154.52,530.0959
2024-03-20,3164.34,3529.0,3058.76,3514.94,671.5401
2024-03-21,3518.49,3581.32,3413.61,3483.06,177.9295
2024-03-22,3515.32,3535.88,3252.74,3320.82,229.4672
2024-03-23,3320.73,3429.69,3280.73,3326.22,136.134
2024-03-24,3333.09,3468.22,3297.09,3450.68,103.0257
2024-03-25,3446.12,3654.89,3418.73,3591.38,182.2735
2024-03-26,3587.72,3676.92,3545.74,3586.92,186.283
2024-03-27,3587.43,3658.11,3460.81,3502.98,308.2169
2024-03-28,3503.62,3607.47,3462.22,3560.6,96.8196
2024-03-29,3560.68,3582.28,3469.67,3511.92,84.8715
2024-03-30,3511.43,3563.06,3490.0,3507.79,151.0772
2024-03-31,3507.36,3650.29,3506.46,3646.35,48.87
2024-04-01,3640.26,3640.26,3420.0,3501.73,142.7024
2024-04-02,3503.16,3504.14,3215.0,3274.72,244.9964
2024-04-03,3287.53,3364.62,3208.61,3311.68,114.7328
2024-04-04,3315.81,3442.56,3255.52,3329.63,201.0245
2024-04-05,3322.75,3346.07,3207.59,3317.31,135.667
2024-04-06,3317.31,3399.22,3309.7,3362.19,31.8691
2024-04-07,3360.83,3457.3,3355.04,3457.3,49.6451
2024-04-08,3446.5,3721.23,3413.35,3689.33,166.0589
2024-04-09,3697.95,3719.58,3456.0,3489.5,90.2143
2024-04-10,3504.74,3556.47,3417.27,3541.08,97.1264
2024-04-11,3538.04,3625.21,3478.52,3506.85,84.3178
2024-04-12,3512.15,3550.93,3100.0,3242.62,262.5669
2024-04-13,3235.87,3300.0,2826.34,3008.58,582.9767
2024-04-14,3016.73,3169.84,2911.94,3157.55,493.074
2024-04-15,3154.25,3273.0,3026.0,3103.03,135.7646
2024-04-16,3095.43,3125.99,2994.86,3091.99,190.968
2024-04-17,3082.01,3120.35,2916.96,2983.01,234.0529
2024-04-18,2984.93,3091.76,2955.33,3069.36,308.7442
2024-04-19,3061.81,3122.35,2866.07,3057.62,169.932
2024-04-20,3054.18,3171.24,3028.57,3158.99,44.2148
2024-04-21,3158.46,3195.68,3124.42,3147.95,58.8047
2024-04-22,3149.24,3234.03,3135.86,3205.24,75.2294
2024-04-23,3201.42,3265.59,3154.76,3217.6,86.6515
2024-04-24,3220.82,3288.95,3106.86,3138.86,105.0481
2024-04-25,3138.76,3190.65,3081.2,3156.69,84.2892
2024-04-26,3155.36,3162.37,3106.38,3131.8,120.8427
2024-04-27,3130.92,3280.0,3070.07,3261.83,87.8744
2024-04-28,3255.41,3347.33,3251.18,3259.78,100.8781
2024-04-29,3258.9,3282.9,3118.31,3227.61,116.3578
2024-04-30,3217.02,3243.6,2917.29,3017.89,372.0727
2024-05-01,3013.59,3018.62,2815.58,2968.75,310.9406
2024-05-02,2969.38,3015.18,2892.19,2989.5,270.9907
2024-05-03,2987.45,3123.37,2960.67,3100.2,172.351
2024-05-04,3103.69,3165.25,3096.5,3122.23,51.8181
2024-05-05,3119.15,3169.9,3075.13,3139.6,87.4056
2024-05-06,3139.02,3220.93,3046.6,3061.81,296.9911
2024-05-07,3062.93,3128.44,2998.69,3004.67,227.1878
2024-05-08,3006.24,3037.78,2940.52,2974.08,373.3436
2024-05-09,2971.86,3056.06,2950.24,3035.21,142.9813
2024-05-10,3036.85,3052.18,2879.26,2909.14,291.964
2024-05-11,2909.25,2940.59,2885.79,2905.58,58.4537
2024-05-12,2912.72,2950.14,2904.81,2930.44,144.2378
2024-05-13,2932.48,2993.35,2865.88,2951.17,212.6573
2024-05-14,2952.11,2960.06,2861.01,2882.08,215.3138
2024-05-15,2885.14,3042.27,2862.83,3040.75,152.8219
2024-05-16,3035.89,3039.18,2836.75,2943.16,200.9826
2024-05-17,2947.0,3120.02,2944.08,3094.93,143.3609
2024-05-18,3092.95,3141.08,3088.61,3122.61,70.1989
2024-05-19,3121.91,3134.17,3058.07,3072.35,102.8949
2024-05-20,3064.96,3694.17,3050.0,3661.02,736.7477
2024-05-21,3664.06,3856.84,3627.83,3790.82,620.6626
2024-05-22,3790.19,3810.38,3654.23,3739.26,723.8336
2024-05-23,3741.88,4000.0,3526.89,3777.16,1601.1766
2024-05-24,3777.97,3825.35,3625.47,3728.12,371.1148
2024-05-25,3728.79,3772.61,3711.18,3748.51,82.2406
2024-05-26,3747.74,3880.17,3733.36,3824.93,207.4969
2024-05-27,3823.84,3971.85,3820.8,3895.8,256.1627
2024-05-28,3891.34,3926.72,3770.21,3839.41,281.7952
2024-05-29,3841.05,3882.7,3740.0,3764.89,401.7082
2024-05-30,3761.96,3817.5,3701.98,3747.33,193.8681
2024-05-31,3748.15,3842.86,3721.22,3759.39,153.5946
2024-06-01,3759.32,3828.49,3749.51,3814.7,82.9256
2024-06-02,3813.44,3835.16,3759.01,3780.68,66.0588
2024-06-03,3775.38,3850.0,3759.41,3765.35,123.5848
2024-06-04,3766.11,3828.84,3731.31,3810.26,128.9763
2024-06-05,3811.87,3885.42,3776.78,3864.53,119.8814
2024-06-06,3866.69,3878.38,3763.95,3811.5,223.7079
2024-06-07,3809.66,3836.84,3602.04,3679.02,228.585
2024-06-08,3675.0,3708.85,3652.12,3683.26,79.016
2024-06-09,3680.13,3719.11,3667.38,3705.89,36.1889
2024-06-10,3703.57,3735.05,3643.96,3663.83,90.4629
2024-06-11,3666.0,3670.48,3433.68,3496.52,331.3197
2024-06-12,3498.12,3656.83,3463.85,3559.57,180.0215
2024-06-13,3554.82,3557.62,3428.0,3469.05,136.2879
2024-06-14,3467.87,3528.23,3362.39,3480.24,155.6713
2024-06-15,3479.1,3590.93,3472.51,3566.01,157.1901
2024-06-16,3567.92,3648.7,3545.55,3618.63,44.4693
2024-06-17,3632.42,3632.42,3464.52,3511.41,155.5616
2024-06-18,3505.57,3506.98,3353.41,3481.91,201.5935
2024-06-19,3473.79,3585.58,3469.34,3566.24,119.2215
2024-06-20,3554.4,3621.05,3484.47,3511.97,154.0103
2024-06-21,3511.87,3538.58,3448.23,3520.56,155.9163
2024-06-22,3517.1,3517.1,3475.0,3494.91,35.9504
2024-06-23,3499.57,3517.9,3407.0,3419.93,40.7348
2024-06-24,3422.38,3433.23,3242.0,3362.28,213.5619
2024-06-25,3349.67,3423.26,3335.78,3394.13,113.7761
2024-06-26,3396.29,3420.77,3330.12,3370.2,70.6109
2024-06-27,3362.39,3472.31,3362.39,3442.32,98.5519
2024-06-28,3446.43,3483.08,3362.39,3371.99,120.7776
2024-06-29,3374.11,3401.85,3367.73,3372.99,26.1119
2024-06-30,3373.57,3450.48,3351.24,3433.79,51.8982
2024-07-01,3432.38,3516.81,3421.47,3437.47,179.6089
2024-07-02,3441.18,3459.05,3397.5,3417.19,73.8615
2024-07-03,3422.39,3426.91,3248.28,3293.11,154.565
2024-07-04,3301.82,3308.32,3051.0,3051.0,235.4965
2024-07-05,3057.68,3108.29,2818.9,2981.78,570.3927
2024-07-06,2986.31,3076.39,2953.81,3063.4,118.6508
2024-07-07,3061.89,3068.44,2914.17,2930.05,169.1539
2024-07-08,2933.96,3090.25,2826.73,3022.62,254.9693
2024-07-09,3018.14,3103.92,3015.05,3064.59,115.1682
2024-07-10,3066.16,3149.38,3025.78,3099.58,74.94
2024-07-11,3096.72,3214.46,3061.67,3101.89,59.2737
2024-07-12,3101.89,3160.68,3048.61,3128.76,44.738
2024-07-13,3136.23,3192.44,3114.82,3173.12,42.6935
2024-07-14,3176.55,3263.19,3173.87,3245.12,20.4572
2024-07-15,3238.88,3492.91,3236.6,3488.5,79.4797
2024-07-16,3491.82,3498.09,3354.05,3443.56,92.6223
2024-07-17,3480.76,3513.63,3382.45,3398.46,136.0337
2024-07-18,3388.33,3485.96,3375.72,3426.06,77.185
2024-07-19,3425.7,3538.22,3375.81,3505.21,153.389
2024-07-20,3507.34,3538.15,3482.68,3522.76,57.2705
