timestamp,open,high,low,close,volume
2024-02-25,104.02,104.4,102.0,103.5,20149.13
2024-02-26,103.45,110.83,100.31,109.92,39040.75
2024-02-27,109.96,112.5,105.46,108.41,49521.77
2024-02-28,108.41,119.21,106.13,119.17,65114.69
2024-02-29,119.27,134.6,117.31,125.7,99436.06
2024-03-01,125.73,137.8,125.69,129.51,73395.52
2024-03-02,129.49,131.7,127.33,130.22,32398.89
2024-03-03,130.06,132.11,121.83,130.25,43369.19
2024-03-04,130.21,135.0,127.04,133.54,61005.64
2024-03-05,133.45,144.0,93.0,125.61,97887.58
2024-03-06,125.48,134.93,120.0,130.73,66025.16
2024-03-07,130.9,149.47,130.35,144.05,82273.39
2024-03-08,144.01,158.11,142.01,145.11,68809.65
2024-03-09,145.11,149.47,144.03,144.42,34920.1
2024-03-10,144.61,148.73,140.7,144.57,29353.35
2024-03-11,144.58,150.4,136.75,148.89,51952.77
2024-03-12,148.91,155.03,141.58,151.07,75700.2
2024-03-13,151.1,166.83,148.82,164.0,84900.3
2024-03-14,164.0,178.4,158.82,176.55,84898.01
2024-03-15,176.66,188.88,161.0,183.4,114297.59
2024-03-16,183.89,197.86,176.84,181.95,106088.01
2024-03-17,182.54,204.69,178.5,201.67,74829.74
2024-03-18,201.68,212.89,193.78,195.72,91157.37
2024-03-19,195.74,198.6,165.95,169.74,138405.14
2024-03-20,169.7,193.31,162.43,191.97,139486.39
2024-03-21,191.58,195.68,175.91,179.41,80975.26
2024-03-22,178.99,181.87,167.66,175.14,58503.96
2024-03-23,175.21,178.83,170.46,172.69,40895.81
2024-03-24,172.58,186.74,171.4,183.82,42448.83
2024-03-25,183.83,194.61,180.96,189.03,59316.78
2024-03-26,189.05,196.61,186.25,190.51,51671.19
2024-03-27,190.41,192.65,180.18,186.17,41207.22
2024-03-28,186.01,190.96,180.81,189.71,29575.44
2024-03-29,189.68,193.09,183.5,192.17,34009.46
2024-03-30,192.13,205.0,190.87,194.33,45260.98
2024-03-31,194.21,203.22,193.11,202.51,26764.34
2024-04-01,202.47,204.34,186.81,192.32,34378.62
2024-04-02,192.27,192.31,175.96,181.53,78394.61
2024-04-03,181.54,192.04,177.01,185.15,54506.88
2024-04-04,185.02,190.24,180.26,184.1,43280.78
2024-04-05,184.11,185.11,168.05,174.41,56711.13
2024-04-06,174.37,179.87,173.63,178.75,25891.75
2024-04-07,178.72,182.69,176.94,179.54,24245.1
2024-04-08,179.2,184.67,175.33,180.64,38423.35
2024-04-09,180.66,180.91,169.11,172.32,41648.65
2024-04-10,172.33,175.44,162.14,173.34,55034.01
2024-04-11,173.31,176.31,170.07,172.39,66908.29
2024-04-12,172.37,175.93,140.0,153.43,90864.06
2024-04-13,153.19,154.97,115.0,138.7,195531.81
2024-04-14,138.3,152.87,130.54,151.44,222977.41
2024-04-15,151.14,156.11,133.74,138.54,137230.63
2024-04-16,138.6,140.6,126.58,136.28,132604.23
2024-04-17,136.29,142.69,126.98,131.84,113177.5
2024-04-18,131.78,144.11,127.71,142.11,103729.71
2024-04-19,142.07,147.5,128.5,142.53,118158.17
2024-04-20,142.56,152.37,139.75,151.3,81023.7
2024-04-21,151.13,153.55,146.84,148.86,40673.52
2024-04-22,148.85,158.47,146.73,156.99,62100.39
2024-04-23,157.02,160.03,153.14,154.69,54002.35
2024-04-24,154.64,159.75,145.52,147.7,74039.55
2024-04-25,147.71,149.43,142.0,144.71,86518.79
2024-04-26,144.82,146.11,138.71,139.19,56610.4
2024-04-27,139.19,142.93,132.77,141.21,54667.51
2024-04-28,141.24,144.58,137.06,137.97,44540.97
2024-04-29,137.97,138.88,133.17,137.73,66455.417
2024-04-30,137.76,139.7,121.12,126.7,87763.728
2024-05-01,126.69,135.76,118.23,134.53,119037.427
2024-05-02,134.43,140.84,128.14,137.6,115435.75
2024-05-03,137.53,145.02,135.75,143.69,98239.803
2024-05-04,143.72,149.12,142.3,146.07,63028.796
2024-05-05,146.15,148.0,143.0,145.75,46730.683
2024-05-06,145.77,156.89,145.46,152.83,88202.237
2024-05-07,152.87,159.21,147.78,148.04,93153.621
2024-05-08,147.96,149.95,140.01,142.12,79707.739
2024-05-09,142.1,153.3,140.59,152.63,77838.844
2024-05-10,152.59,155.68,144.46,145.99,64301.916
2024-05-11,146.02,147.61,143.06,145.34,37287.723
2024-05-12,145.34,147.74,142.5,143.4,29151.821
2024-05-13,143.57,150.75,137.81,147.56,66795.252
2024-05-14,147.49,148.98,141.77,141.96,65428.681
2024-05-15,141.96,158.86,141.21,158.56,84358.115
2024-05-16,158.56,164.67,156.62,159.35,80809.962
2024-05-17,159.39,174.9,159.39,169.5,89897.789
2024-05-18,169.51,176.05,168.74,172.44,77940.434
2024-05-19,172.43,175.47,166.05,169.95,55637.273
2024-05-20,169.92,193.3,167.61,186.76,131512.268
2024-05-21,186.74,189.03,174.35,178.15,111089.682
2024-05-22,178.17,183.46,175.01,176.89,82581.774
2024-05-23,176.96,180.85,165.0,176.14,110896.29
2024-05-24,176.03,176.06,162.52,167.66,74508.848
2024-05-25,167.67,170.5,165.89,168.34,34239.366
2024-05-26,168.36,168.36,159.85,163.34,57938.427
2024-05-27,163.35,172.1,163.26,169.98,50955.286
2024-05-28,170.01,174.0,164.88,168.55,73379.196
2024-05-29,168.5,173.69,167.05,168.23,60384.288
2024-05-30,168.16,172.49,163.51,166.99,66576.992
2024-05-31,166.8,170.82,163.69,165.47,50293.839
2024-06-01,165.48,167.77,165.48,166.04,21923.324
2024-06-02,166.01,166.96,161.29,163.17,32651.332
2024-06-03,163.05,167.19,161.73,164.87,37568.569
2024-06-04,164.86,171.87,164.33,171.79,39769.378
2024-06-05,171.79,176.24,171.14,173.55,47388.808
2024-06-06,173.55,174.4,167.5,170.02,41254.922
2024-06-07,170.11,172.79,135.0,162.45,65091.407
2024-06-08,162.31,163.71,157.34,157.79,32658.895
2024-06-09,157.77,163.05,156.47,162.1,26280.21
2024-06-10,162.12,163.14,157.42,158.97,38992.403
2024-06-11,158.85,159.66,145.0,149.37,70133.134
2024-06-12,149.55,161.78,145.47,155.18,84124.234
2024-06-13,155.15,155.15,146.02,147.31,57411.619
2024-06-14,147.39,148.87,139.62,143.01,72264.409
2024-06-15,143.06,145.67,142.87,145.44,49861.155
2024-06-16,145.46,151.2,143.0,151.2,29997.76
2024-06-17,151.2,151.65,139.8,143.22,65028.185
2024-06-18,143.24,143.73,127.63,137.31,116853.082
2024-06-19,137.3,141.88,134.45,135.56,72335.434
2024-06-20,135.58,141.23,130.92,133.5,75791.387
2024-06-21,133.48,135.26,128.0,134.42,67413.01
2024-06-22,134.62,136.62,132.77,133.67,36220.964
2024-06-23,133.65,135.04,128.13,128.55,41611.528
2024-06-24,128.6,132.59,121.8,132.26,122438.925
2024-06-25,132.27,139.84,131.14,136.54,170011.799
2024-06-26,136.54,140.38,134.82,136.7,63922.439
2024-06-27,136.78,151.06,135.11,149.6,97177.713
2024-06-28,149.45,150.62,138.78,139.82,83066.062
2024-06-29,139.79,142.99,139.49,140.05,40613.361
2024-06-30,140.05,155.0,136.87,146.4,60411.658
2024-07-01,146.51,149.14,145.72,146.55,68200.993
2024-07-02,146.56,154.75,146.05,153.7,77612.604
2024-07-03,153.82,154.25,138.98,140.69,132278.055
2024-07-04,140.68,142.59,127.18,127.79,248404.854
2024-07-05,127.61,136.55,121.0,134.35,335198.815
2024-07-06,134.28,144.25,132.34,143.06,140858.076
2024-07-07,143.14,143.33,131.21,131.52,103205.482
2024-07-08,131.61,141.9,127.77,139.78,205672.544
2024-07-09,139.75,144.28,136.45,141.42,123614.336
2024-07-10,141.44,146.21,138.63,142.02,106665.191
2024-07-11,141.97,146.03,135.68,135.73,132172.415
2024-07-12,135.72,140.62,133.93,139.49,183216.335
2024-07-13,139.52,143.63,137.99,141.89,79932.282
2024-07-14,141.95,148.63,141.95,147.72,139794.334
2024-07-15,147.68,160.03,147.09,159.46,218031.897
2024-07-16,159.43,162.6,152.67,160.8,207469.888
2024-07-17,160.72,163.85,154.74,155.56,127590.3
2024-07-18,155.51,161.61,155.19,159.2,118720.886
2024-07-19,159.19,172.5,156.12,169.25,206583.366
2024-07-20,169.19,175.28,167.37,173.68,106267.24
2024-07-21,173.68,185.31,170.1,184.46,154548.387
2024-07-22,184.56,185.03,176.79,178.97,143447.136
2024-07-23,178.97,180.59,170.18,173.05,156644.765
2024-07-24,173.07,182.54,171.02,178.05,179103.84
2024-07-25,178.01,179.58,165.32,171.83,208330.237
2024-07-26,171.85,183.98,171.72,183.06,160444.832
2024-07-27,183.1,188.31,178.08,183.87,150486.693
2024-07-28,183.92,186.67,181.0,184.9,84242.929
2024-07-29,184.95,194.07,181.49,182.55,149021.555
2024-07-30,182.52,184.75,175.3,179.09,121623.391
2024-07-31,179.21,191.03,171.5,171.66,136384.425
2024-08-01,171.58,172.89,156.99,167.22,190065.486
2024-08-02,167.23,169.9,149.79,152.66,200270.161
2024-08-03,152.58,153.84,139.53,142.46,180594.072
2024-08-04,142.42,146.01,131.12,138.25,220017.556
2024-08-05,138.2,139.32,110.0,129.83,895543.333
2024-08-06,129.76,149.61,129.42,144.58,449572.052
2024-08-07,144.44,155.07,142.37,144.79,321875.61
2024-08-08,144.79,163.71,141.44,163.17,384060.451
2024-08-09,163.17,163.57,150.82,156.36,215103.07
2024-08-10,156.33,158.77,152.71,154.05,92722.609
2024-08-11,154.08,158.0,141.19,141.57,136624.207
2024-08-12,141.53,150.9,141.25,146.31,194389.771
2024-08-13,146.33,149.93,142.98,146.7,149552.506
2024-08-14,146.69,152.25,142.44,143.73,250765.188
2024-08-15,143.74,147.69,137.8,142.63,319079.644
2024-08-16,142.6,144.9,136.17,139.07,266426.909
2024-08-17,139.05,142.0,137.69,141.97,132731.995
2024-08-18,141.95,147.3,140.62,142.41,159966.782
2024-08-19,142.33,146.2,140.41,144.32,196524.299
2024-08-20,144.33,148.92,141.0,142.3,173527.987
2024-08-21,142.28,144.41,138.86,142.83,172967.611
2024-08-22,142.83,144.92,140.69,143.26,95783.966
2024-08-23,143.27,154.19,142.72,153.42,189613.242
2024-08-24,153.4,162.43,152.11,160.73,361805.069
2024-08-25,160.71,162.04,155.38,158.99,205368.459
2024-08-26,159.0,162.03,155.6,157.17,208952.664
2024-08-27,157.12,159.72,145.0,146.82,232319.018
2024-08-28,146.84,148.9,140.57,143.97,330808.254
2024-08-29,143.99,147.38,138.02,140.04,185189.79
2024-08-30,140.04,141.12,132.06,137.98,360994.949
2024-08-31,138.0,139.22,134.55,135.35,87136.707
2024-09-01,135.35,136.14,127.78,128.52,264504.114
2024-09-02,128.5,135.38,126.95,134.96,267046.641
2024-09-03,134.96,137.75,127.16,127.55,204751.156
2024-09-04,127.53,134.98,122.61,133.65,285454.608
2024-09-05,133.62,135.5,127.88,129.39,169751.056
2024-09-06,129.36,134.27,120.44,125.0,426075.102
2024-09-07,125.01,129.48,124.11,127.69,203366.335
2024-09-08,127.71,131.71,126.62,130.14,166732.5
2024-09-09,130.15,137.08,126.96,135.13,268130.631
2024-09-10,135.1,137.99,132.55,135.57,186377.275
2024-09-11,135.66,135.9,128.19,132.44,235969.237
2024-09-12,132.39,136.76,132.39,136.06,168441.215
2024-09-13,136.06,139.93,131.71,139.13,181266.723
2024-09-14,139.13,139.86,135.65,137.19,80103.487
2024-09-15,137.18,137.99,130.47,131.39,118069.206
2024-09-16,131.39,132.38,128.91,131.5,147425.512
2024-09-17,131.46,135.55,130.05,131.56,137148.026
2024-09-18,131.55,134.45,127.08,134.34,251845.472
2024-09-19,134.38,144.07,134.35,142.9,323618.821
2024-09-20,142.91,152.43,141.21,146.69,332744.091
2024-09-21,146.69,149.84,144.63,149.5,116247.236
2024-09-22,149.44,149.92,141.03,144.63,161314.045
2024-09-23,144.67,149.03,142.14,144.77,182824.08
2024-09-24,144.8,153.95,143.14,152.75,311510.748
2024-09-25,152.74,153.92,147.28,147.96,187440.964
2024-09-26,147.99,158.12,146.55,155.57,388727.689
2024-09-27,155.57,161.41,153.93,157.63,208232.838
2024-09-28,157.68,159.45,155.02,156.76,96134.435
2024-09-29,156.79,161.8,155.14,158.53,152131.803
2024-09-30,158.52,159.78,151.73,152.49,172286.124
2024-10-01,152.51,157.32,142.28,145.12,381683.195
2024-10-02,145.11,148.93,138.55,140.17,389731.213
2024-10-03,140.16,142.93,133.08,136.83,239821.087
2024-10-04,136.8,144.62,135.95,143.23,346826.013
2024-10-05,143.23,144.9,141.08,142.63,94537.474
2024-10-06,142.63,146.75,142.0,146.48,88972.811
2024-10-07,146.45,152.35,143.46,143.97,209266.115
2024-10-08,143.94,145.55,141.11,143.42,198430.382
2024-10-09,143.43,145.24,138.58,139.25,271318.721
2024-10-10,139.22,140.74,135.36,138.97,184905.42
2024-10-11,138.96,146.55,138.59,145.5,363349.102
2024-10-12,145.51,147.28,144.65,146.33,73635.888
2024-10-13,146.41,148.79,144.44,147.69,119110.924
2024-10-14,147.7,158.12,146.77,157.53,416228.392
2024-10-15,157.57,159.85,150.33,154.73,305628.955
2024-10-16,154.76,158.34,153.0,154.25,195491.738
2024-10-17,154.27,155.7,147.66,150.45,259931.426
2024-10-18,150.47,156.66,149.61,154.91,168979.15
2024-10-19,154.94,159.79,153.59,159.77,114305.153
2024-10-20,159.78,167.92,157.61,167.36,243588.056
2024-10-21,167.37,171.66,161.02,166.16,399555.829
2024-10-22,166.1,170.9,163.0,167.51,374565.682
2024-10-23,167.52,174.08,164.05,170.71,403431.764
2024-10-24,170.72,179.19,170.38,177.11,326545.653
2024-10-25,177.11,177.48,158.9,164.64,562908.434
2024-10-26,164.61,173.0,162.12,170.66,495622.052
2024-10-27,170.68,178.06,170.1,176.43,437221.951
2024-10-28,176.47,179.67,172.37,178.2,290239.48
2024-10-29,178.19,183.34,170.13,179.41,298358.988
2024-10-30,179.4,181.24,173.13,174.87,218265.584
2024-10-31,174.89,176.47,167.37,168.47,247157.123
2024-11-01,168.45,173.94,163.18,166.01,405026.154
2024-11-02,165.97,168.51,162.09,166.13,132012.235
2024-11-03,166.11,166.54,157.84,162.47,331592.616
2024-11-04,162.44,164.95,154.98,157.9,321873.823
2024-11-05,157.85,169.28,156.79,166.63,348489.076
2024-11-06,166.63,190.24,166.4,186.78,979517.793
2024-11-07,186.77,198.06,186.0,196.43,383009.143
2024-11-08,196.51,205.35,195.84,200.02,360604.231
2024-11-09,200.04,203.53,195.08,199.99,229835.552
2024-11-10,200.03,215.57,198.8,210.22,592473.803
2024-11-11,210.26,224.35,204.26,222.45,626517.465
2024-11-12,222.42,225.58,204.75,211.89,521304.039
2024-11-13,211.89,220.84,201.1,215.42,558642.71
2024-11-14,215.43,222.88,206.78,209.48,365493.202
2024-11-15,209.57,220.85,204.57,218.51,272252.799
2024-11-16,218.51,221.99,213.49,215.82,191903.233
2024-11-17,215.8,242.2,212.17,237.54,419069.039
2024-11-18,237.53,248.47,234.06,239.94,328507.726
2024-11-19,239.92,247.68,233.05,237.99,253372.933
2024-11-20,237.96,242.71,230.73,235.66,234408.114
2024-11-21,235.67,259.99,229.68,256.71,386577.336
2024-11-22,256.67,264.55,251.68,257.2,302054.455
2024-11-23,257.23,264.24,253.01,255.11,329804.652
2024-11-24,255.16,260.0,241.2,253.0,167647.074
2024-11-25,253.07,256.99,231.19,234.2,243281.083
2024-11-26,234.13,239.76,221.66,230.58,353754.996
2024-11-27,230.58,244.41,227.5,242.26,222521.541
2024-11-28,242.23,245.5,233.0,237.58,158262.799
2024-11-29,237.63,246.87,236.6,243.44,179978.113
2024-11-30,243.43,245.48,237.62,237.73,153378.812
2024-12-01,237.7,239.99,234.25,236.94,156078.142
2024-12-02,236.96,238.34,219.94,225.8,445228.78
2024-12-03,225.8,239.81,215.06,234.04,427409.856
2024-12-04,234.14,241.06,224.83,229.51,388324.834
2024-12-05,229.49,245.0,223.24,236.2,629397.76
2024-12-06,236.15,247.14,231.11,237.24,475825.956
2024-12-07,237.26,243.82,234.5,238.33,196248.506
2024-12-08,238.38,241.72,233.4,237.19,279930.024
2024-12-09,237.21,237.45,202.51,216.72,677948.543
2024-12-10,216.72,221.06,203.27,213.76,627758.746
2024-12-11,213.76,230.87,211.66,227.47,341183.874
2024-12-12,227.48,234.8,225.73,227.01,511078.888
2024-12-13,226.98,228.47,220.65,224.87,261907.069
2024-12-14,224.81,227.49,215.01,219.91,266963.706
2024-12-15,219.92,225.42,215.65,224.2,232804.917
2024-12-16,224.22,227.36,213.13,216.26,386144.246
2024-12-17,216.27,228.99,211.49,223.2,570698.271
2024-12-18,223.22,226.08,204.7,206.44,675877.223
2024-12-19,206.42,212.04,186.83,193.66,830266.092
2024-12-20,193.67,199.49,174.96,194.43,903244.185
2024-12-21,194.38,201.89,178.35,181.27,467270.499
2024-12-22,181.38,187.72,176.6,180.36,309021.056
2024-12-23,180.35,193.23,176.34,189.91,521621.373
2024-12-24,189.89,198.83,185.87,197.01,339171.554
2024-12-25,196.93,201.67,194.55,197.39,242644.898
2024-12-26,197.34,199.54,186.2,188.26,247886.998
2024-12-27,188.21,194.11,182.5,183.92,232393.063
2024-12-28,183.9,195.7,183.57,195.12,183808.072
2024-12-29,195.15,197.36,188.21,189.6,207575.233
2024-12-30,189.59,196.2,185.49,191.01,300138.502
2024-12-31,191.01,198.86,187.75,188.92,296883.646
2025-01-01,188.95,194.92,187.62,193.85,209771.913
2025-01-02,193.86,210.74,193.02,208.07,411428.861
2025-01-03,208.1,219.73,205.45,217.9,421796.005
2025-01-04,217.91,218.0,213.48,216.64,199008.348
2025-01-05,216.65,219.0,211.4,213.38,202820.031
2025-01-06,213.4,223.19,211.53,218.32,270367.823
2025-01-07,218.34,219.22,201.41,202.14,478706.263
2025-01-08,202.12,203.24,188.27,197.45,564070.357
2025-01-09,197.44,199.0,181.83,184.95,320713.731
2025-01-10,184.95,193.0,183.51,187.65,305925.05
2025-01-11,187.65,191.84,184.01,187.95,137339.336
2025-01-12,188.03,190.91,185.08,188.39,104640.6
2025-01-13,188.42,191.84,168.69,182.78,418920.007
2025-01-14,182.79,190.06,181.81,187.49,255781.055
2025-01-15,187.5,206.06,185.78,205.87,520503.703
2025-01-16,205.88,217.27,198.46,211.1,590694.255
2025-01-17,211.14,222.09,209.82,219.58,465947.571
2025-01-18,219.58,270.42,217.33,261.68,1768417.037
2025-01-19,261.7,296.0,237.38,252.13,2498707.891
2025-01-20,252.04,272.93,229.15,241.87,1662400.224
2025-01-21,241.89,260.07,230.03,250.32,697847.978
2025-01-22,250.32,272.0,248.45,257.28,705427.868
2025-01-23,257.28,258.38,242.04,253.1,691096.482
2025-01-24,253.13,270.2,247.22,253.35,530023.982
2025-01-25,253.31,260.75,246.29,256.38,361611.384
2025-01-26,256.37,259.97,240.23,240.41,292312.456
2025-01-27,240.39,242.55,220.63,234.92,1004274.815
2025-01-28,234.89,243.93,224.75,226.91,449177.282
2025-01-29,226.92,238.44,222.48,228.15,436281.149
2025-01-30,228.16,244.73,226.85,238.38,322887.105
2025-01-31,238.32,241.81,228.0,231.74,265392.617
2025-02-01,231.71,234.1,212.68,212.96,306299.662
2025-02-02,212.95,218.82,192.3,203.38,817302.901
2025-02-03,203.48,219.0,175.0,216.52,1444351.86
2025-02-04,216.5,220.13,202.08,206.68,699965.191
2025-02-05,206.76,209.43,195.12,196.11,397516.62
2025-02-06,196.12,204.03,187.22,189.57,332247.499
2025-02-07,189.56,203.54,188.05,192.1,404205.488
2025-02-08,192.03,200.91,189.8,199.37,213300.556
2025-02-09,199.37,207.4,193.61,200.52,272866.631
2025-02-10,200.49,209.07,195.79,200.49,300890.051
2025-02-11,200.5,206.24,195.07,198.05,266943.145
2025-02-12,197.95,198.53,188.39,196.79,321487.781
2025-02-13,196.85,198.55,188.92,194.3,193780.658
2025-02-14,194.3,205.37,194.15,199.39,298936.573
2025-02-15,199.41,200.3,192.65,194.52,131475.486
2025-02-16,194.51,196.26,186.34,188.27,177434.378
2025-02-17,188.28,189.74,174.7,177.58,437499.32
2025-02-18,177.53,179.08,160.78,169.29,703642.6
2025-02-19,169.26,174.27,163.69,168.89,332184.48
2025-02-20,168.93,176.68,167.65,176.12,287729.016
2025-02-21,176.03,180.58,167.06,168.86,450391.607
2025-02-22,168.87,174.71,168.02,172.09,152806.496
2025-02-23,172.07,173.1,166.42,167.95,119903.685
2025-02-24,167.96,169.67,137.65,141.84,784759.076
2025-02-25,141.81,146.98,131.86,144.17,1085982.921
2025-02-26,144.18,145.03,130.5,135.1,689333.565
2025-02-27,135.15,142.83,134.55,137.57,441419.606
2025-02-28,137.58,148.69,125.46,148.1,960470.527
2025-03-01,148.14,151.14,138.47,143.57,302868.535
2025-03-02,143.66,179.91,139.99,178.75,1667053.397
2025-03-03,178.76,179.48,139.18,142.05,1244573.88
2025-03-04,142.06,146.91,130.6,144.78,1054750.812
2025-03-05,144.77,149.8,140.14,146.31,514185.182
2025-03-06,146.29,152.97,142.44,143.31,470805.295
2025-03-07,143.31,150.88,135.02,139.35,744347.894
2025-03-08,139.36,141.05,135.24,136.97,218474.871
2025-03-09,136.98,139.86,125.39,126.48,386056.684
2025-03-10,126.5,131.58,115.27,118.28,4002875.043
2025-03-11,118.29,128.44,111.65,125.32,3358168.485
2025-03-12,125.31,131.3,121.18,126.59,3094054.965
2025-03-13,126.58,128.71,120.7,123.33,2938041.033
2025-03-14,123.33,136.09,122.92,133.56,2474439.0
2025-03-15,133.51,136.55,132.43,135.89,1267300.026
2025-03-16,135.9,136.74,125.17,126.13,1844047.516
2025-03-17,126.13,130.65,125.53,128.03,1895759.841
2025-03-18,128.03,128.19,121.75,125.31,1728937.36
2025-03-19,125.32,136.13,124.19,135.37,2614863.865
2025-03-20,135.37,136.17,126.6,127.51,1695353.332
2025-03-21,127.51,130.14,124.78,128.41,2246367.428
2025-03-22,128.42,131.79,127.75,128.48,688875.57
2025-03-23,128.47,134.05,128.18,132.85,1000035.23
2025-03-24,132.84,145.0,132.03,141.03,2269186.187
2025-03-25,141.03,147.51,138.12,143.7,2728359.708
2025-03-26,143.69,145.52,135.91,137.4,2331936.436
2025-03-27,137.4,140.24,135.56,138.42,2775592.115
2025-03-28,138.41,139.04,127.61,129.44,2194718.676
2025-03-29,129.44,130.49,122.64,124.53,1821151.406
2025-03-30,124.55,127.03,122.94,124.82,1063727.954
2025-03-31,124.83,127.84,122.43,124.52,2894933.931
2025-04-01,124.51,130.45,123.72,126.69,1630040.425
2025-04-02,126.71,136.2,117.12,117.42,4597960.214
2025-04-03,117.41,120.98,112.18,117.13,4259135.284
2025-04-04,117.15,123.97,113.21,122.73,7209949.597
2025-04-05,122.74,122.82,117.07,120.28,1594689.144
2025-04-06,120.28,121.09,103.73,105.82,3736839.959
2025-04-07,105.83,112.98,95.15,106.93,7844146.222
2025-04-08,106.92,112.55,102.87,105.32,10134560.702
2025-04-09,105.34,120.73,101.18,119.02,8415610.521
2025-04-10,119.02,119.29,108.23,112.73,6716688.437
2025-04-11,112.72,122.66,112.08,121.35,5234528.992
2025-04-12,121.34,134.05,119.35,132.22,3949552.393
2025-04-13,132.23,133.96,125.28,128.34,4111978.599
2025-04-14,128.34,136.07,127.92,129.4,5877944.511
2025-04-15,129.41,134.44,125.81,126.1,3417670.217
2025-04-16,126.08,133.94,123.41,131.32,4341034.165
2025-04-17,131.32,136.2,129.47,134.84,3302379.23
2025-04-18,134.84,136.02,132.45,134.02,2056161.079
2025-04-19,134.05,140.5,133.52,139.85,1962568.082
2025-04-20,139.84,141.97,135.63,137.86,1854511.731
2025-04-21,137.85,143.23,133.86,136.57,3534175.349
2025-04-22,136.57,150.29,134.64,148.84,3150666.899
2025-04-23,148.87,154.26,147.2,151.16,2903504.266
2025-04-24,151.15,152.97,145.15,152.61,4314797.46
2025-04-25,152.6,157.11,150.0,150.94,3437164.018
2025-04-26,150.96,153.28,147.79,149.29,1897503.426
2025-04-27,149.3,150.48,145.53,148.04,2081139.065
2025-04-28,148.03,153.46,144.68,147.9,2634615.61
2025-04-29,147.89,150.43,144.98,146.31,3197821.476
2025-04-30,146.31,148.73,140.35,147.55,2075836.28
2025-05-01,147.57,154.01,147.55,150.87,3344025.289
2025-05-02,150.86,151.97,147.37,148.09,3343101.78
2025-05-03,148.11,149.13,145.86,146.73,1533349.036
2025-05-04,146.74,147.81,143.64,143.95,1200456.854
2025-05-05,143.94,147.73,142.49,146.7,1963169.306
2025-05-06,146.7,147.24,141.35,146.87,3247312.151
