timestamp,open,high,low,close,volume,pair,bid,ask,spread
2023-05-11,27620.53,27631.28,26743.89,27005.85,21.11544,BTC/DAI,102627.13,102684.57,57.44000000000233
2023-05-12,26990.32,27080.11,25836.94,26803.68,59.02147,BTC/DAI,102570.58,102684.57,113.99000000000524
2023-05-13,26797.75,27053.36,26707.4,26784.03,10.64303,BTC/DAI,102570.58,102684.57,113.99000000000524
2023-05-14,26776.12,27161.48,26537.81,26933.79,21.34207,BTC/DAI,102585.58,102684.57,98.99000000000524
2023-05-15,26929.37,27654.82,26749.97,27193.31,25.06367,BTC/DAI,102585.58,102684.57,98.99000000000524
2023-05-16,27162.63,27303.59,26890.55,27040.48,16.06527,BTC/DAI,102585.58,102684.57,98.99000000000524
2023-05-17,27040.48,27489.38,26557.88,27397.21,32.1525,BTC/DAI,102564.74,102684.57,119.83000000000175
2023-05-18,27419.22,27481.58,26385.27,26841.68,31.56008,BTC/DAI,102564.74,102684.57,119.83000000000175
2023-05-19,26822.47,27200.75,26660.85,26893.54,13.0171,BTC/DAI,102606.94,102684.57,77.63000000000466
2023-05-20,26890.25,27151.24,26847.5,27120.77,6.11916,BTC/DAI,102606.94,102684.57,77.63000000000466
2023-05-21,27115.1,27257.56,26703.8,26794.91,16.00007,BTC/DAI,102574.82,102684.57,109.75
2023-05-22,26753.8,27080.11,26553.97,26877.1,14.98861,BTC/DAI,102574.82,102675.52,100.69999999999709
2023-05-23,26855.26,27489.38,26808.98,27236.77,12.96835,BTC/DAI,102574.82,102675.52,100.69999999999709
2023-05-24,27217.0,27217.0,26101.32,26343.04,36.8583,BTC/DAI,102578.72,102687.67,108.94999999999709
2023-05-25,26335.58,26597.03,25914.57,26480.9,28.3836,BTC/DAI,102578.72,102687.67,108.94999999999709
2023-05-26,26480.9,26929.51,26345.72,26716.24,27.45367,BTC/DAI,102604.25,102687.67,83.41999999999825
2023-05-27,26697.26,26877.77,26583.9,26846.22,12.26928,BTC/DAI,102604.25,102687.67,83.41999999999825
2023-05-28,26879.35,28241.72,26850.13,28072.23,15.43779,BTC/DAI,102591.52,102686.62,95.09999999999127
2023-05-29,28108.86,28437.43,27558.37,27759.51,20.23414,BTC/DAI,102591.52,102686.62,95.09999999999127
2023-05-30,27755.58,28046.95,27583.78,27696.58,18.63804,BTC/DAI,102622.26,102686.62,64.36000000000058
2023-05-31,27706.54,27837.39,26864.51,27227.16,27.12411,BTC/DAI,102622.26,102686.62,64.36000000000058
2023-06-01,27230.9,27346.8,26633.94,26825.41,22.46409,BTC/DAI,102622.26,102683.85,61.59000000001106
2023-06-02,26821.32,27290.72,26544.05,27255.04,24.22754,BTC/DAI,102580.58,102683.85,103.27000000000407
2023-06-03,27252.98,27324.94,26945.22,27071.29,11.78946,BTC/DAI,102580.58,102683.85,103.27000000000407
2023-06-04,27077.09,27461.01,26970.57,27140.83,9.282,BTC/DAI,102580.58,102683.85,103.27000000000407
2023-06-05,27121.81,27121.81,25411.0,25748.5,38.9668,BTC/DAI,102580.58,102683.85,103.27000000000407
2023-06-06,25743.9,27359.04,25376.03,27236.86,34.12776,BTC/DAI,102611.44,102683.85,72.41000000000349
2023-06-07,27244.83,27382.85,26148.86,26360.95,38.9791,BTC/DAI,102580.58,102666.14,85.55999999999767
2023-06-08,26345.93,26818.7,26227.43,26502.5,17.17739,BTC/DAI,102580.58,102666.14,85.55999999999767
2023-06-09,26503.43,26757.09,26306.23,26488.23,24.00152,BTC/DAI,102580.58,102672.13,91.55000000000291
2023-06-10,26488.23,26517.35,25414.13,25856.6,31.4151,BTC/DAI,102580.58,102672.13,91.55000000000291
2023-06-11,25838.22,26204.19,25682.38,25935.19,8.76383,BTC/DAI,102619.06,102682.05,62.99000000000524
2023-06-12,25942.41,26118.2,25643.89,25899.35,12.40571,BTC/DAI,102595.41,102680.48,85.06999999999243
2023-06-13,25908.39,26398.3,25684.6,25927.36,22.37745,BTC/DAI,102595.41,102680.48,85.06999999999243
2023-06-14,25937.06,26077.89,24830.1,25123.37,23.33285,BTC/DAI,102597.73,102682.04,84.30999999999767
2023-06-15,25095.83,25731.69,24774.25,25574.04,54.02332,BTC/DAI,102597.73,102682.04,84.30999999999767
2023-06-16,25538.37,26543.44,25224.23,26313.41,29.13335,BTC/DAI,102597.73,102677.49,79.76000000000931
2023-06-17,26328.35,26757.09,26179.02,26522.0,10.86348,BTC/DAI,102597.73,102677.49,79.76000000000931
2023-06-18,26526.7,26676.94,26266.8,26333.67,7.61282,BTC/DAI,102597.73,102673.9,76.16999999999825
2023-06-19,26339.55,27902.0,26266.8,26802.0,29.07229,BTC/DAI,102597.73,102673.9,76.16999999999825
2023-06-20,26818.0,28395.0,26663.77,28315.74,47.56847,BTC/DAI,102597.73,102673.9,76.16999999999825
2023-06-21,28277.31,30792.79,28255.7,30006.59,74.06449,BTC/DAI,102617.46,102660.22,42.75999999999476
2023-06-22,29986.73,30487.03,29571.39,29915.82,34.31306,BTC/DAI,102589.89,102673.9,84.00999999999476
