timestamp,open,high,low,close,volume,pair,bid,ask,spread
2023-05-11,27611.99,27636.28,26722.3,26985.06,539.63404,BTC/USDC,103076.01,103076.02,0.010000000009313226
2023-05-12,26985.06,27096.33,25826.69,26804.97,1387.83775,BTC/USDC,103076.01,103076.02,0.010000000009313226
2023-05-13,26808.69,27056.64,26703.29,26782.24,265.33659,BTC/USDC,103076.01,103076.02,0.010000000009313226
2023-05-14,26792.4,27212.56,26597.32,26931.49,266.28519,BTC/USDC,103076.01,103076.02,0.010000000009313226
2023-05-15,26930.38,27676.26,26750.0,27163.94,627.22518,BTC/USDC,103076.01,103076.02,0.010000000009313226
2023-05-16,27168.75,27301.32,26865.27,27036.82,526.74151,BTC/USDC,103076.01,103076.02,0.010000000009313226
2023-05-17,27037.68,27506.89,26548.22,27403.4,593.19363,BTC/USDC,103076.01,103076.02,0.010000000009313226
2023-05-18,27412.16,27482.25,26373.03,26825.36,363.38685,BTC/USDC,103052.0,103052.01,0.00999999999476131
2023-05-19,26821.55,27178.78,26643.72,26892.38,309.3318,BTC/USDC,103052.0,103052.01,0.00999999999476131
2023-05-20,26887.49,27156.08,26831.74,27114.58,149.3644,BTC/USDC,103052.0,103052.01,0.00999999999476131
2023-05-21,27111.31,27286.51,26660.67,26752.18,204.04641,BTC/USDC,103046.0,103046.01,0.00999999999476131
2023-05-22,26751.6,27103.06,26540.86,26858.0,480.61175,BTC/USDC,103046.0,103046.01,0.00999999999476131
2023-05-23,26858.5,27512.01,26808.71,27224.51,425.0104,BTC/USDC,103036.0,103036.01,0.00999999999476131
2023-05-24,27224.1,27224.1,26084.6,26328.1,747.31384,BTC/USDC,103036.0,103036.01,0.00999999999476131
2023-05-25,26327.09,26629.8,25877.0,26476.39,440.28833,BTC/USDC,103036.0,103036.01,0.00999999999476131
2023-05-26,26475.47,26938.33,26324.05,26713.68,530.41758,BTC/USDC,103036.0,103036.01,0.00999999999476131
2023-05-27,26713.31,26897.97,26560.0,26863.9,182.31326,BTC/USDC,103036.0,103036.01,0.00999999999476131
2023-05-28,26867.97,28265.25,26751.99,28068.1,563.56991,BTC/USDC,103036.0,103036.01,0.00999999999476131
2023-05-29,28068.1,28451.0,27541.81,27746.98,509.62107,BTC/USDC,103036.0,103036.01,0.00999999999476131
2023-05-30,27744.84,28049.9,27564.94,27705.07,356.20489,BTC/USDC,103036.0,103036.01,0.00999999999476131
2023-05-31,27698.62,27841.3,26849.27,27222.91,373.55612,BTC/USDC,103036.0,103036.01,0.00999999999476131
2023-06-01,27218.27,27355.02,26622.32,26816.27,300.6393,BTC/USDC,103039.98,103039.99,0.010000000009313226
