timestamp,open,high,low,close,volume,pair,bid,ask,spread
2024-05-11,146.02,147.61,143.06,145.34,37287.723,SOL/USDC,171.36,171.38,0.01999999999998181
2024-05-12,145.34,147.74,142.5,143.4,29151.821,SOL/USDC,171.36,171.38,0.01999999999998181
2024-05-13,143.57,150.75,137.81,147.56,66795.252,SOL/USDC,171.36,171.38,0.01999999999998181
2024-05-14,147.49,148.98,141.77,141.96,65428.681,SOL/USDC,171.39,171.4,0.010000000000019327
2024-05-15,141.96,158.86,141.21,158.56,84358.115,SOL/USDC,171.39,171.4,0.010000000000019327
2024-05-16,158.56,164.67,156.62,159.35,80809.962,SOL/USDC,171.39,171.4,0.010000000000019327
2024-05-17,159.39,174.9,159.39,169.5,89897.789,SOL/USDC,171.41,171.43,0.020000000000010232
2024-05-18,169.51,176.05,168.74,172.44,77940.434,SOL/USDC,171.41,171.43,0.020000000000010232
2024-05-19,172.43,175.47,166.05,169.95,55637.273,SOL/USDC,171.38,171.4,0.020000000000010232
2024-05-20,169.92,193.3,167.61,186.76,131512.268,SOL/USDC,171.38,171.4,0.020000000000010232
2024-05-21,186.74,189.03,174.35,178.15,111089.682,SOL/USDC,171.38,171.4,0.020000000000010232
2024-05-22,178.17,183.46,175.01,176.89,82581.774,SOL/USDC,171.38,171.4,0.020000000000010232
2024-05-23,176.96,180.85,165.0,176.14,110896.29,SOL/USDC,171.26,171.27,0.010000000000019327
2024-05-24,176.03,176.06,162.52,167.66,74508.848,SOL/USDC,171.26,171.28,0.020000000000010232
2024-05-25,167.67,170.5,165.89,168.34,34239.366,SOL/USDC,171.26,171.28,0.020000000000010232
2024-05-26,168.36,168.36,159.85,163.34,57938.427,SOL/USDC,171.28,171.29,0.009999999999990905
2024-05-27,163.35,172.1,163.26,169.98,50955.286,SOL/USDC,171.28,171.29,0.009999999999990905
2024-05-28,170.01,174.0,164.88,168.55,73379.196,SOL/USDC,171.18,171.2,0.01999999999998181
2024-05-29,168.5,173.69,167.05,168.23,60384.288,SOL/USDC,171.17,171.19,0.020000000000010232
2024-05-30,168.16,172.49,163.51,166.99,66576.992,SOL/USDC,171.17,171.19,0.020000000000010232
2024-05-31,166.8,170.82,163.69,165.47,50293.839,SOL/USDC,171.13,171.14,0.009999999999990905
2024-06-01,165.48,167.77,165.48,166.04,21923.324,SOL/USDC,171.13,171.15,0.020000000000010232
2024-06-02,166.01,166.96,161.29,163.17,32651.332,SOL/USDC,171.13,171.15,0.020000000000010232
2024-06-03,163.05,167.19,161.73,164.87,37568.569,SOL/USDC,171.13,171.15,0.020000000000010232
2024-06-04,164.86,171.87,164.33,171.79,39769.378,SOL/USDC,171.13,171.15,0.020000000000010232
2024-06-05,171.79,176.24,171.14,173.55,47388.808,SOL/USDC,171.16,171.17,0.009999999999990905
2024-06-06,173.55,174.4,167.5,170.02,41254.922,SOL/USDC,171.09,171.11,0.020000000000010232
2024-06-07,170.11,172.79,135.0,162.45,65091.407,SOL/USDC,171.09,171.11,0.020000000000010232
2024-06-08,162.31,163.71,157.34,157.79,32658.895,SOL/USDC,171.09,171.11,0.020000000000010232
2024-06-09,157.77,163.05,156.47,162.1,26280.21,SOL/USDC,171.13,171.14,0.009999999999990905
2024-06-10,162.12,163.14,157.42,158.97,38992.403,SOL/USDC,171.13,171.14,0.009999999999990905
2024-06-11,158.85,159.66,145.0,149.37,70133.134,SOL/USDC,171.15,171.17,0.01999999999998181
2024-06-12,149.55,161.78,145.47,155.18,84124.234,SOL/USDC,171.16,171.18,0.020000000000010232
2024-06-13,155.15,155.15,146.02,147.31,57411.619,SOL/USDC,171.16,171.18,0.020000000000010232
2024-06-14,147.39,148.87,139.62,143.01,72264.409,SOL/USDC,171.18,171.2,0.01999999999998181
2024-06-15,143.06,145.67,142.87,145.44,49861.155,SOL/USDC,171.24,171.26,0.01999999999998181
2024-06-16,145.46,151.2,143.0,151.2,29997.76,SOL/USDC,171.25,171.27,0.020000000000010232
2024-06-17,151.2,151.65,139.8,143.22,65028.185,SOL/USDC,171.25,171.27,0.020000000000010232
2024-06-18,143.24,143.73,127.63,137.31,116853.082,SOL/USDC,171.29,171.31,0.020000000000010232
2024-06-19,137.3,141.88,134.45,135.56,72335.434,SOL/USDC,171.3,171.32,0.01999999999998181
2024-06-20,135.58,141.23,130.92,133.5,75791.387,SOL/USDC,171.3,171.32,0.01999999999998181
2024-06-21,133.48,135.26,128.0,134.42,67413.01,SOL/USDC,171.3,171.32,0.01999999999998181
2024-06-22,134.62,136.62,132.77,133.67,36220.964,SOL/USDC,171.27,171.28,0.009999999999990905
2024-06-23,133.65,135.04,128.13,128.55,41611.528,SOL/USDC,171.27,171.28,0.009999999999990905
2024-06-24,128.6,132.59,121.8,132.26,122438.925,SOL/USDC,171.27,171.29,0.01999999999998181
2024-06-25,132.27,139.84,131.14,136.54,170011.799,SOL/USDC,171.27,171.29,0.01999999999998181
2024-06-26,136.54,140.38,134.82,136.7,63922.439,SOL/USDC,171.31,171.32,0.009999999999990905
2024-06-27,136.78,151.06,135.11,149.6,97177.713,SOL/USDC,171.31,171.32,0.009999999999990905
2024-06-28,149.45,150.62,138.78,139.82,83066.062,SOL/USDC,171.3,171.32,0.01999999999998181
2024-06-29,139.79,142.99,139.49,140.05,40613.361,SOL/USDC,171.3,171.31,0.009999999999990905
2024-06-30,140.05,155.0,136.87,146.4,60411.658,SOL/USDC,171.3,171.31,0.009999999999990905
2024-07-01,146.51,149.14,145.72,146.55,68200.993,SOL/USDC,171.31,171.33,0.020000000000010232
2024-07-02,146.56,154.75,146.05,153.7,77612.604,SOL/USDC,171.31,171.33,0.020000000000010232
2024-07-03,153.82,154.25,138.98,140.69,132278.055,SOL/USDC,171.3,171.32,0.01999999999998181
2024-07-04,140.68,142.59,127.18,127.79,248404.854,SOL/USDC,171.27,171.29,0.01999999999998181
2024-07-05,127.61,136.55,121.0,134.35,335198.815,SOL/USDC,171.27,171.29,0.01999999999998181
2024-07-06,134.28,144.25,132.34,143.06,140858.076,SOL/USDC,171.26,171.27,0.010000000000019327
2024-07-07,143.14,143.33,131.21,131.52,103205.482,SOL/USDC,171.26,171.27,0.010000000000019327
2024-07-08,131.61,141.9,127.77,139.78,205672.544,SOL/USDC,171.25,171.26,0.009999999999990905
2024-07-09,139.75,144.28,136.45,141.42,123614.336,SOL/USDC,171.25,171.26,0.009999999999990905
2024-07-10,141.44,146.21,138.63,142.02,106665.191,SOL/USDC,171.25,171.26,0.009999999999990905
2024-07-11,141.97,146.03,135.68,135.73,132172.415,SOL/USDC,171.24,171.26,0.01999999999998181
2024-07-12,135.72,140.62,133.93,139.49,183216.335,SOL/USDC,171.24,171.26,0.01999999999998181
2024-07-13,139.52,143.63,137.99,141.89,79932.282,SOL/USDC,171.24,171.26,0.01999999999998181
2024-07-14,141.95,148.63,141.95,147.72,139794.334,SOL/USDC,171.24,171.26,0.01999999999998181
2024-07-15,147.68,160.03,147.09,159.46,218031.897,SOL/USDC,171.24,171.26,0.01999999999998181
2024-07-16,159.43,162.6,152.67,160.8,207469.888,SOL/USDC,171.24,171.25,0.009999999999990905
2024-07-17,160.72,163.85,154.74,155.56,127590.3,SOL/USDC,171.26,171.28,0.020000000000010232
2024-07-18,155.51,161.61,155.19,159.2,118720.886,SOL/USDC,171.26,171.28,0.020000000000010232
2024-07-19,159.19,172.5,156.12,169.25,206583.366,SOL/USDC,171.24,171.26,0.01999999999998181
2024-07-20,169.19,175.28,167.37,173.68,106267.24,SOL/USDC,171.24,171.26,0.01999999999998181
2024-07-21,173.68,185.31,170.1,184.46,154548.387,SOL/USDC,171.24,171.25,0.009999999999990905
2024-07-22,184.56,185.03,176.79,178.97,143447.136,SOL/USDC,171.22,171.24,0.020000000000010232
2024-07-23,178.97,180.59,170.18,173.05,156644.765,SOL/USDC,171.22,171.24,0.020000000000010232
2024-07-24,173.07,182.54,171.02,178.05,179103.84,SOL/USDC,171.23,171.24,0.010000000000019327
2024-07-25,178.01,179.58,165.32,171.83,208330.237,SOL/USDC,171.23,171.24,0.010000000000019327
2024-07-26,171.85,183.98,171.72,183.06,160444.832,SOL/USDC,171.25,171.26,0.009999999999990905
2024-07-27,183.1,188.31,178.08,183.87,150486.693,SOL/USDC,171.25,171.26,0.009999999999990905
2024-07-28,183.92,186.67,181.0,184.9,84242.929,SOL/USDC,171.25,171.26,0.009999999999990905
2024-07-29,184.95,194.07,181.49,182.55,149021.555,SOL/USDC,171.25,171.26,0.009999999999990905
2024-07-30,182.52,184.75,175.3,179.09,121623.391,SOL/USDC,171.25,171.26,0.009999999999990905
2024-07-31,179.21,191.03,171.5,171.66,136384.425,SOL/USDC,171.17,171.19,0.020000000000010232
2024-08-01,171.58,172.89,156.99,167.22,190065.486,SOL/USDC,171.15,171.17,0.01999999999998181
2024-08-02,167.23,169.9,149.79,152.66,200270.161,SOL/USDC,171.15,171.17,0.01999999999998181
2024-08-03,152.58,153.84,139.53,142.46,180594.072,SOL/USDC,171.18,171.2,0.01999999999998181
2024-08-04,142.42,146.01,131.12,138.25,220017.556,SOL/USDC,171.18,171.2,0.01999999999998181
2024-08-05,138.2,139.32,110.0,129.83,895543.333,SOL/USDC,171.09,171.11,0.020000000000010232
2024-08-06,129.76,149.61,129.42,144.58,449572.052,SOL/USDC,171.07,171.08,0.010000000000019327
2024-08-07,144.44,155.07,142.37,144.79,321875.61,SOL/USDC,171.07,171.08,0.010000000000019327
2024-08-08,144.79,163.71,141.44,163.17,384060.451,SOL/USDC,171.05,171.07,0.01999999999998181
2024-08-09,163.17,163.57,150.82,156.36,215103.07,SOL/USDC,171.05,171.07,0.01999999999998181
2024-08-10,156.33,158.77,152.71,154.05,92722.609,SOL/USDC,171.08,171.1,0.01999999999998181
2024-08-11,154.08,158.0,141.19,141.57,136624.207,SOL/USDC,171.07,171.09,0.020000000000010232
2024-08-12,141.53,150.9,141.25,146.31,194389.771,SOL/USDC,171.07,171.09,0.020000000000010232
2024-08-13,146.33,149.93,142.98,146.7,149552.506,SOL/USDC,171.03,171.05,0.020000000000010232
2024-08-14,146.69,152.25,142.44,143.73,250765.188,SOL/USDC,171.03,171.05,0.020000000000010232
2024-08-15,143.74,147.69,137.8,142.63,319079.644,SOL/USDC,171.03,171.05,0.020000000000010232
2024-08-16,142.6,144.9,136.17,139.07,266426.909,SOL/USDC,171.04,171.05,0.010000000000019327
2024-08-17,139.05,142.0,137.69,141.97,132731.995,SOL/USDC,171.04,171.05,0.010000000000019327
2024-08-18,141.95,147.3,140.62,142.41,159966.782,SOL/USDC,171.03,171.05,0.020000000000010232
2024-08-19,142.33,146.2,140.41,144.32,196524.299,SOL/USDC,171.03,171.05,0.020000000000010232
2024-08-20,144.33,148.92,141.0,142.3,173527.987,SOL/USDC,171.05,171.07,0.01999999999998181
2024-08-21,142.28,144.41,138.86,142.83,172967.611,SOL/USDC,171.05,171.07,0.01999999999998181
2024-08-22,142.83,144.92,140.69,143.26,95783.966,SOL/USDC,171.09,171.11,0.020000000000010232
2024-08-23,143.27,154.19,142.72,153.42,189613.242,SOL/USDC,171.12,171.15,0.030000000000001137
2024-08-24,153.4,162.43,152.11,160.73,361805.069,SOL/USDC,171.12,171.15,0.030000000000001137
2024-08-25,160.71,162.04,155.38,158.99,205368.459,SOL/USDC,171.15,171.17,0.01999999999998181
2024-08-26,159.0,162.03,155.6,157.17,208952.664,SOL/USDC,171.15,171.17,0.01999999999998181
2024-08-27,157.12,159.72,145.0,146.82,232319.018,SOL/USDC,171.09,171.11,0.020000000000010232
2024-08-28,146.84,148.9,140.57,143.97,330808.254,SOL/USDC,171.11,171.13,0.01999999999998181
2024-08-29,143.99,147.38,138.02,140.04,185189.79,SOL/USDC,171.11,171.13,0.01999999999998181
2024-08-30,140.04,141.12,132.06,137.98,360994.949,SOL/USDC,171.08,171.1,0.01999999999998181
2024-08-31,138.0,139.22,134.55,135.35,87136.707,SOL/USDC,171.08,171.1,0.01999999999998181
2024-09-01,135.35,136.14,127.78,128.52,264504.114,SOL/USDC,171.1,171.12,0.020000000000010232
2024-09-02,128.5,135.38,126.95,134.96,267046.641,SOL/USDC,171.1,171.12,0.020000000000010232
2024-09-03,134.96,137.75,127.16,127.55,204751.156,SOL/USDC,171.13,171.15,0.020000000000010232
2024-09-04,127.53,134.98,122.61,133.65,285454.608,SOL/USDC,171.14,171.16,0.020000000000010232
2024-09-05,133.62,135.5,127.88,129.39,169751.056,SOL/USDC,171.14,171.16,0.020000000000010232
2024-09-06,129.36,134.27,120.44,125.0,426075.102,SOL/USDC,171.14,171.16,0.020000000000010232
2024-09-07,125.01,129.48,124.11,127.69,203366.335,SOL/USDC,171.14,171.16,0.020000000000010232
2024-09-08,127.71,131.71,126.62,130.14,166732.5,SOL/USDC,171.15,171.17,0.01999999999998181
2024-09-09,130.15,137.08,126.96,135.13,268130.631,SOL/USDC,171.12,171.14,0.01999999999998181
2024-09-10,135.1,137.99,132.55,135.57,186377.275,SOL/USDC,171.12,171.14,0.01999999999998181
2024-09-11,135.66,135.9,128.19,132.44,235969.237,SOL/USDC,171.1,171.12,0.020000000000010232
2024-09-12,132.39,136.76,132.39,136.06,168441.215,SOL/USDC,171.1,171.12,0.020000000000010232
2024-09-13,136.06,139.93,131.71,139.13,181266.723,SOL/USDC,171.08,171.1,0.01999999999998181
2024-09-14,139.13,139.86,135.65,137.19,80103.487,SOL/USDC,171.03,171.05,0.020000000000010232
2024-09-15,137.18,137.99,130.47,131.39,118069.206,SOL/USDC,171.03,171.05,0.020000000000010232
