date,open,high,low,close,volume,liquidity_usd,liquidity_base,market_cap_usd,market_cap_base
2025-04-19,0.731054670812375,0.824735599998106,0.726986606999023,0.813060197055886,67313701.7302575,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-18,0.831942212277063,0.843453530026833,0.718974367641653,0.731054670812375,71754921.3249772,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-17,0.896033727348696,0.931878208955224,0.811542341218716,0.831942212277063,73684249.3816195,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-16,0.808401974265752,0.963392293582421,0.795177241059937,0.896033727348696,107030834.384761,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-15,0.918655328085183,0.946820791976016,0.804470098522168,0.808401974265752,99446956.0069523,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-14,0.80174808305048,0.962186027337317,0.795418569690725,0.918655328085183,106871129.607905,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-13,0.888657555093554,0.904750355622583,0.747016975496144,0.80174808305048,76546334.1224961,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-12,0.881276345323989,0.961367144278607,0.825933661164396,0.888657555093554,82880885.1828884,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-11,0.753871338441559,0.982240122269263,0.731480028490029,0.881276345323989,109642671.574427,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-10,0.763075167290629,0.783288118846867,0.680968929806582,0.753871338441559,76719213.8821268,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-09,0.511086815405667,0.792616835949497,0.485452599445414,0.763075167290629,123802670.865143,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-08,0.551238146722243,0.612804744541918,0.506064241510971,0.511086815405667,77728939.8017115,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-07,0.442864199870375,0.562811148987718,0.412664144164125,0.551238146722243,85721351.3637232,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-06,0.497006421453996,0.499698506797689,0.417085858083984,0.442864199870375,49156612.1601423,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-05,0.51170362704192,0.540967532971291,0.450763695542381,0.497006421453996,50639727.457481,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-04,0.417431208942643,0.569258729685837,0.401973143332941,0.51170362704192,95157428.992289,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-03,0.424168706805459,0.446376886849925,0.351952349641518,0.417431208942643,34103868.4293675,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-02,0.521481211918079,0.56137938140121,0.413985845690696,0.424168706805459,59675161.6692189,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-04-01,0.454753446564964,0.550774598720491,0.44873845253385,0.521481211918079,32831409.9209339,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-31,0.445957125841239,0.461050871007374,0.384179801141818,0.454753446564964,25890639.841755,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-30,0.419287575448304,0.486459565445066,0.406346620148099,0.445957125841239,26272629.7348535,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-29,0.469172717590462,0.471025962249862,0.4031532,0.419287575448304,17265723.4852303,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-28,0.533297846207065,0.545374962406015,0.444443783545077,0.469172717590462,43246952.9837434,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-27,0.521814252963127,0.597782292547155,0.519562453353338,0.533297846207065,48797171.8516176,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-26,0.581970411320931,0.640661922420105,0.499643607396858,0.521814252963127,59313621.5788164,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-25,0.57176391913781,0.604976940752102,0.510784641235723,0.581970411320931,43198679.9574375,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-24,0.549779971037971,0.644521185396339,0.519761877334158,0.57176391913781,61792411.8154262,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-23,0.442271689347281,0.555942382623087,0.432239932157951,0.549779971037971,27434173.5755011,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-22,0.42804121660801,0.485685560688612,0.400715065064573,0.442271689347281,23127829.2496461,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-21,0.360281188270537,0.435899996330987,0.343933590836863,0.42804121660801,20255643.0924251,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-20,0.39884699345508,0.413722753279328,0.339700444159416,0.360281188270537,14113473.2838238,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-19,0.295982413325748,0.417339620701373,0.294476851925061,0.39884699345508,17843916.9031403,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-18,0.323157404745397,0.323157404745397,0.2655990551808,0.295982413325748,8192914.74284551,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-17,0.296249715966549,0.351129184219925,0.295707648426739,0.323157404745397,11502941.4347801,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-16,0.335839560855471,0.357850711355434,0.295280380252196,0.296249715966549,10578577.9900328,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-15,0.283819050785908,0.347499833875279,0.283819050785908,0.335839560855471,8587629.51773124,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-14,0.241844627675509,0.320703758136661,0.235821875288003,0.283819050785908,9233588.20131841,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-13,0.290768430368167,0.302172609551533,0.238185385110223,0.241844627675509,6079049.91158886,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-12,0.262383008418907,0.293753255579294,0.238652004458533,0.290768430368167,5735051.84525887,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-11,0.218432466126924,0.275023379586176,0.209612887800913,0.262383008418907,6445181.29612505,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-10,0.231803652896362,0.246802538593698,0.198514304749066,0.218432466126924,7448448.65683646,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-09,0.237243512219126,0.255241332076091,0.222134485351961,0.231803652896362,5383705.49227111,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-08,0.249978557359019,0.26427743543565,0.228964236558999,0.237243512219126,3705620.32110222,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-07,0.290608880144136,0.302015559822145,0.247511140196464,0.249978557359019,9263977.94217822,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-06,0.306657243316932,0.36006315143655,0.2790273627061,0.290608880144136,10577320.2135883,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-05,0.258938175571893,0.315935332010501,0.247487628696412,0.306657243316932,8843753.61163827,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-04,0.268737491789682,0.273971089978764,0.209457299028648,0.258938175571893,11242044.0589431,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-03,0.350422034110695,0.394491072613157,0.267458935491973,0.268737491789682,12994637.5729644,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-02,0.250877638461749,0.384160684901215,0.231585755279676,0.350422034110695,11712844.3472831,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-03-01,0.296206846826313,0.313728276173198,0.24255702194998,0.250877638461749,3895774.89093382,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-02-28,0.308069955734538,0.311318611992175,0.255268709849121,0.296206846826313,7036914.5679944,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-02-27,0.336810541418238,0.348341679140259,0.298601584620832,0.308069955734538,5739571.84466195,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-02-26,0.288104793872059,0.34313684742036,0.275672109000222,0.336810541418238,9285807.45648365,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-02-25,0.276443129285058,0.307746648648055,0.259316444891316,0.288104793872059,14490662.2310159,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-02-24,0.333169768903585,0.342170810808681,0.2672082548485,0.276443129285058,11245338.2994712,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-02-23,0.360594444887413,0.362375757567461,0.311489535213932,0.333169768903585,5340519.56158555,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
2025-02-22,0.308110956495469,0.39288803480624,0.304344473556884,0.360594444887413,8413175.81739853,9986641.5056,6492036.625833589,1538019814.67255,999823710.7553096
