date,open,high,low,close,volume
2025-05-20,4.52811773089235,4.596904734962242,4.499845488876444,4.502756220166771,141.33867070509004
2025-05-19,4.59458421858252,4.59458421858252,4.42229285897425,4.52811773089235,248.571025264614
2025-05-18,4.4855356417382,4.6344683756258,4.46897810572192,4.59458421858252,254.56590508761
2025-05-17,4.53168569216281,4.54018941626208,4.48295431468572,4.4855356417382,174.974297478444
2025-05-16,4.53208996612622,4.59911196641636,4.52204879172955,4.53168569216281,193.308140772106
2025-05-15,4.61597129345862,4.64002907365489,4.51165769031468,4.53208996612622,333.746756454005
2025-05-14,4.71510118581367,4.71510118581367,4.5861401834117,4.61597129345862,244.865602999774
2025-05-13,4.5708908220378,4.72474806109767,4.48023293646238,4.71510118581367,284.61938686322
2025-05-12,4.55063449550789,4.65106207176053,4.4925453921873,4.5708908220378,460.143831961418
2025-05-11,4.61539948430491,4.63966578114535,4.5242900494086,4.55063449550789,213.937848359641
2025-05-10,4.52267145861172,4.63249066627769,4.45617207448822,4.61539948430491,156.584612272789
2025-05-09,4.39831401778535,4.55845427401532,4.37780022632351,4.52267145861172,395.31843068795
2025-05-08,4.11848465932169,4.4124067750584,4.11397595980939,4.39831401778535,172.091689709689
2025-05-07,4.09938497917043,4.13449630144573,4.08650556205211,4.11848465932169,90.6610517209209
2025-05-06,4.09853920388734,4.09938497917043,4.02621462211091,4.09938497917043,63.5251569407291
2025-05-05,4.07043369068495,4.10436118057601,4.04929370941303,4.09853920388734,87.9181816785911
2025-05-04,4.12344385624944,4.12344385624944,4.06539600152028,4.07043369068495,67.1319510256701
2025-05-03,4.12644036083853,4.13016283404771,4.09962096788353,4.12344385624944,25.5824305193398
2025-05-02,4.1648508011524,4.1649222794686,4.12230316841216,4.12644036083853,57.178844191461
2025-05-01,4.08423631757158,4.19454286492614,4.08423631757158,4.1648508011524,64.7503718771228
2025-04-30,4.07687219562615,4.10431660905949,4.00839442487112,4.08423631757158,141.26563448182
2025-04-29,4.10145742681445,4.12442032721183,4.07535753552407,4.07687219562615,103.37365190989
2025-04-28,4.11235075809353,4.17577348645979,4.05065198391773,4.10145742681445,182.834942931752
2025-04-27,4.10466842159911,4.13911133339623,4.08019018105111,4.11235075809353,63.7835994528848
2025-04-26,4.15327507911476,4.15583438547937,4.10466842159911,4.10466842159911,63.5382326430573
2025-04-25,4.11569934030614,4.19746372147751,4.11569934030614,4.15327507911476,183.602170717421
2025-04-24,4.13326201730253,4.13356586783183,4.05248287629111,4.11569934030614,134.54137850968
