timestamp,open,high,low,close,volume,daily_return,volatility,log_return
2023-05-10,0.21313276442697315,0.015798623051495042,0.9382803676234914,0.44408506438526274,0.041064229646876685,-3.747268830264655e-05,0.002555565250448076,-3.747339042140003e-05
2023-05-11,0.1662302102878357,0.015125484231539588,0.9505707567030299,0.33970666881077705,0.042395455278138205,-9.117077079454334e-05,0.0022577374439327978,-9.117492710191664e-05
2023-05-12,0.17430946522375734,0.005718721785960668,0.9562617074186477,0.4110027306766142,0.0452056967155845,2.1321133341317247e-05,0.0016607933200037915,2.1320906049168302e-05
2023-05-13,0.19900900906634433,0.010828406630068343,0.975495339296863,0.3948894429986467,0.009331001205402376,-8.803676301599112e-05,0.0015049159397036475,-8.804063847922009e-05
2023-05-14,0.19531383885419018,0.007156781755668362,0.9442557308408581,0.34238759360334825,0.00583449267373202,-0.00017800219227568582,0.00199133264747301,-0.0001780180365461711
2023-05-15,0.14561567025594968,0.01155155923282436,0.9485005417527219,0.34634594178567113,0.033130203128724965,-1.3077462021444424e-05,0.0021220924951008135,-1.3077547532145564e-05
2023-05-16,0.15747984818654004,0.02623563787732408,0.9553778578638727,0.44672522602888876,0.02394067230901447,0.0001437597505425054,0.0027149322148058877,0.0001437494180997923
2023-05-17,0.20311546871670316,0.024194753383827816,0.9846475426333683,0.38860346357296294,0.032756934323531564,-0.00011320056139018225,0.001982356767324722,-0.00011320696905731384
2023-05-18,0.16686362690091983,0.011262028246296296,0.9694063763938416,0.34484948798024107,0.028711418927859514,-8.321639063082827e-05,0.001657859281500173,-8.321985330673962e-05
2023-05-19,0.15913225591714308,0.011842134086265332,0.9848761367021979,0.39079594661575356,0.01607246625579787,3.0223597752083957e-05,0.0013545504041622715,3.022314102833795e-05
2023-05-20,0.1826025467363479,0.007312922512404896,0.973738413200536,0.43802618401980453,0.002496917823968048,4.74038327148097e-05,0.00136543022383652,4.7402709188560055e-05
2023-05-21,0.18049592741738252,0.005714384750099555,0.967218523963318,0.38599214284226946,0.006166063093877834,-4.668559567868308e-05,0.00142497585401263,-4.6686685485004723e-05
2023-05-22,0.16372743707614745,0.013835091813856337,0.9705413314528997,0.3634748014710567,0.025334354140949908,-3.7225174909218447e-05,0.0017632779806061724,-3.72258677832463e-05
2023-05-23,0.13308316570419265,0.0024858681288790763,0.9728743575803804,0.4265919142119401,0.029120568795197553,0.0001819946999179203,0.0011406875428805496,0.00018197814089164932
2023-05-24,0.17573805542622267,0.01816889270758537,0.987978785779049,0.39518709615288117,0.039285598155937976,-1.3824874138232407e-05,0.0016069295455903004,-1.3824969702710641e-05
2023-05-25,0.2019422694713171,0.03018798222532837,0.9237389932986559,0.3974528301017699,0.030421198009976155,-9.23543347461884e-05,0.0035940857410403987,-9.235859967035664e-05
2023-05-26,0.15839390016714106,0.013684345519639152,0.9722128850899381,0.3726886944012904,0.02104532172201879,-2.5040806374104584e-06,0.001719762752013976,-2.5040837726150834e-06
2023-05-27,0.18935095907937693,0.05014021806469415,0.9699108572614747,0.41656554342978325,0.003733446780658357,-1.5506076834187803e-05,0.0036080423349623436,-1.550619705465629e-05
2023-05-28,0.17293601369266298,0.021282505806862417,0.9680962794964145,0.422681840483051,0.020284051933244597,4.828300532608777e-05,0.0021914874246574153,4.8281839739327615e-05
2023-05-29,0.20128805901896385,0.05825945004713162,0.9632643818480489,0.3612872384541106,0.026682920721613122,-0.00016030906559922616,0.004160338535956465,-0.00016032191647095587
2023-05-30,0.17005416090171366,0.016204965304360996,0.9712239289130338,0.35917892336499335,0.03258505292364638,-6.556459838849854e-05,0.001868118381411163,-6.556674784070126e-05
2023-05-31,0.1370471051739628,0.008374224961183785,0.19520970687067063,0.39474179934052245,0.030194148401623322,0.00010776534766984835,0.018159457938928352,0.0001077595414018238
2023-06-01,0.1701333909232403,0.009587341689410778,0.9738985709716133,0.35826103638760287,0.033944068642106015,-6.759272256519401e-05,0.0014767770168030675,-6.759500705619534e-05
2023-06-02,0.11359730083029262,0.010591615068637594,0.9656737540582228,0.3941834484262472,0.030513670178168417,0.00018091453386404754,0.0017045793231304498,0.00018089817080327284
2023-06-03,0.16970247456589505,0.002561915258844749,0.9835817968329792,0.35529258422536714,0.009674310947409082,-7.19772940084971e-05,0.0009141791197446142,-7.197988449827201e-05
2023-06-04,0.1366079160143272,0.004355783463182661,0.9800441716191557,0.328238480733944,0.012000004643381879,-1.963611236356905e-05,0.0010808464992449268,-1.9636305154530608e-05
2023-06-05,0.13762269885944534,0.01565820958347075,0.8869808967538049,0.32484144654699776,0.05411864437153187,-2.9426504794202626e-05,0.00365215497280784,-2.9426937762291545e-05
2023-06-06,0.1375652026083003,0.012075196145790557,0.9335722554132033,0.4168710375071214,0.057649855024111865,0.00014898121158538936,0.0024695593318649458,0.00014897011498675957
2023-06-07,0.19656495581295985,0.01287628381768613,0.9390761793996845,0.39203327898428597,0.049889616196678234,-8.583388790176774e-05,0.002391181270185178,-8.583757184069395e-05
2023-06-08,0.20871070793219815,0.00782348926465204,0.9794152939466727,0.4421233164030127,0.02887749359944862,-2.7279163982089556e-05,0.0012690313014970065,-2.7279536065201873e-05
2023-06-09,0.17203348168015964,0.011625731795842142,0.9748109087679353,0.41945488975625267,0.03052448170096258,4.489060601162155e-05,0.001559981693335023,4.488959845843734e-05
2023-06-10,0.17216114358910772,0.04718924095957178,0.943281283234441,0.4635581174594563,0.08179887570399977,0.00012988814750061894,0.00403191114468779,0.0001298797127656437
2023-06-11,0.1982211195361856,0.011499727127748827,0.9859500530783478,0.45441738986107794,0.024146836057107664,2.9716652800778218e-05,0.0013140238056322559,2.9716211269735692e-05
2023-06-12,0.15199235366804942,0.020238861209548986,0.937855280672764,0.4028481195249469,0.051875482175453416,7.6159862894098e-05,0.0027892067738639207,7.615696287888278e-05
2023-06-13,0.17897059910507096,0.02185902755524438,0.9546153961711141,0.40990471890529534,0.045837017406284625,4.444451469754052e-06,0.002510361994750399,4.444441593197646e-06
2023-06-14,0.23383230207156203,0.052120363684679205,0.7167144622094241,0.4033311445577965,0.04210350098281348,-0.00018186338518543505,0.009150085150505659,-0.00018187992433615332
2023-06-15,0.17519304840482164,0.028050454055115637,0.9590058874873719,0.4019381357414886,0.09680672122331775,9.724025090562638e-07,0.0027283274087180217,9.724020361755677e-07
2023-06-16,0.15695599450310738,0.08368162356368813,0.9581268055478631,0.39871399182231926,0.04099274814677653,5.244434696038901e-05,0.0055538973324989836,5.244297180359387e-05
2023-06-17,0.20415051269668538,0.05082428269939143,0.8792374259185323,0.359463464861733,0.018333825700151463,-0.00017289636589998814,0.0055916665841945126,-0.00017291131419971045
2023-06-18,0.17894039807430318,0.018639950092541824,0.9720648410032808,0.40292475643991565,0.011332895768007526,-8.97569633608002e-06,0.0019728194417917757,-8.975736617869938e-06
2023-06-19,0.17398577988183206,0.025363350270591667,0.9393584244254214,0.41699172765038384,0.035472485819038245,3.394251375181688e-05,0.0030152041818573326,3.394193771779816e-05
2023-06-20,0.17062201958759715,0.02769591434066143,0.986794683856111,0.547466399304426,0.06939931998664882,0.00029724040168883513,0.0021130175028137434,0.0002971962345125344
2023-06-21,0.24289390904988295,0.01678587305675805,0.7912873740170667,0.37538483459968575,0.09899711688295902,-0.00026463111624735715,0.005764769628685098,-0.00026466613723971367
2023-06-22,0.17797711363544977,0.019210378964114483,0.9645592991942777,0.257493773304418,0.06764714429387163,-0.0002875349779402656,0.002162967591441318,-0.00028757632404791225
2023-06-23,0.1045843719409163,0.008793055778383518,0.9672383457916993,0.38328620981781114,0.08143316008767429,0.00018834200381246053,0.0015802321864233407,0.00018832426968394422
2023-06-24,0.17474029250416834,0.006819814634809518,0.8742112829246196,0.3171243902665992,0.02531744698965179,-0.00016182694802376957,0.0034804123938214832,-0.00016184004341716625
2023-06-25,0.12720616833752274,0.006973611441630112,0.9611680222835304,0.27533071256743824,0.03645715204863762,-9.234512244541328e-05,0.001618853077432544,-9.234938651871351e-05
2023-06-26,0.09797953386191693,0.007550280227967221,0.9734249087401636,0.42207239119409223,0.059359347166808255,0.00028437565474615786,0.0013845145046998755,0.00028433522765378236
2023-06-27,0.17032641398685655,0.005334659771651928,0.8284888615694115,0.4039833716860812,0.05926688531057367,2.0333790514835476e-05,0.0043885815137060255,2.0333583786198826e-05
2023-06-28,0.16727382902973886,0.03487411164072185,0.9749177410541563,0.26209881370834864,0.044950131287742785,-0.0002447554288012824,0.002730516752070446,-0.0002447853862995503
2023-06-29,0.16809164832045553,0.005548422202998893,0.9874597617641356,0.36407392604849065,0.04236540568303827,-4.9875581423399483e-05,0.000981465768927813,-4.9876825251611054e-05
2023-06-30,0.1653752801331052,0.02503653953189655,0.9330599818311498,0.4129104466754825,0.10216008863510818,5.3289486238410136e-05,0.0031342195594067403,5.3288066404164294e-05
2023-07-01,0.19719204897967302,0.012432960899968037,0.9351545346246297,0.3408405304404596,0.034829580555375175,-0.00018693991128846362,0.002453123360531539,-0.0001869573867316416
2023-07-02,0.07878204282491197,0.016015552149024614,0.8310216264725838,0.36642807684415857,0.02770618265733426,0.00023738134099936603,0.00487435128191974,0.0002373531705067494
2023-07-03,0.18073954836569328,0.011549817351372837,0.9693572066750065,0.450234381558289,0.04724693323650406,7.693889311953414e-05,0.001673361055543266,7.69359334746078e-05
2023-07-04,0.20314367678196277,0.010325106016555452,0.9715101108512272,0.4220219128021654,0.03574825801145194,-4.858461826087876e-05,0.0015651834940007066,-4.858579853164419e-05
2023-07-05,0.17706183642263795,0.009187857595808424,0.9771738555197516,0.40470138343880535,0.03764689610431536,4.092299370501046e-07,0.0013861747578536186,4.092298533138464e-07
2023-07-06,0.1956468740213495,0.0105382824663387,0.9628436028698175,0.46744662962453276,0.06277348305805697,6.30906643210026e-05,0.00176229047783609,6.308867418882917e-05
2023-07-07,0.12142712400412847,0.008435899470473629,0.9879687946893725,0.4065750650672726,0.043832884554145,0.0001801269538654193,0.0011163501151195583,0.00018011073295358791
2023-07-08,0.1709008886601282,0.02102840210033108,0.9351822636935339,0.4288863367622753,0.014891583405774978,6.67381053966656e-05,0.002886339596925575,6.673587850842435e-05
2023-07-09,0.1834908919283862,0.006437800192220067,0.966979046826701,0.3556692959909924,0.008952615301330015,-0.00011487772446338634,0.001466603128427466,-0.00011488432341456684
2023-07-10,0.17378095480421507,0.017343400144412158,0.9883018139043926,0.43410871578123533,0.04360618157922219,6.773590969081693e-05,0.001558351727995993,6.773361571763853e-05
2023-07-11,0.15827240210916216,0.03345675384308322,0.9797501342235861,0.42842337050251444,0.02987083595301588,0.00010580987983881594,0.0025551898186030233,0.00010580428236827555
2023-07-12,0.20792293567899378,0.019154562044739976,0.9766761547990299,0.38768798485534717,0.03837819806969715,-0.0001301832740225511,0.0018994633775289008,-0.0001301917486005128
2023-07-13,0.17333732277165836,0.024289623926595283,0.9641963139800325,0.43526328873701914,0.08699389550027808,7.137561789208135e-05,0.002427030734348708,7.137307077384145e-05
2023-07-14,0.21255630510864876,0.017007674465308042,0.9721605420694459,0.42243581843990796,0.07923829911389789,-7.756501111861283e-05,0.0018882208489113816,-7.756801943969943e-05
2023-07-15,0.2030495228132736,0.010643928561208327,0.9772375116105252,0.40265987311579465,0.02132612652856189,-8.577572206295977e-05,0.0014581382316762208,-8.577940101054509e-05
2023-07-16,0.16983852263274457,0.0177318348081279,0.9545300852428227,0.5949922012024444,0.016893734427413522,0.0003917503075100578,0.0023040663921193596,0.0003916735933929674
2023-07-17,0.24281397529261994,0.013395245238701392,0.9484460579528431,0.41258110958233374,0.038375476961646934,-0.00019236746087971,0.0022155970455980055,-0.00019238596587290742
2023-07-18,0.17936951002695878,0.0213224846465927,0.9665434247927678,0.4349218016325267,0.0388746145355621,5.1624099842823e-05,0.0022268452715585273,5.162276736473371e-05
2023-07-19,0.15294604273844925,0.017190203460089037,0.9565445142689768,0.40789495947228716,0.03429254427885227,8.291472515457277e-05,0.0022335517023428946,8.29112879188213e-05
2023-07-20,0.15287717383279187,0.015584259217323648,0.89380188548256,0.5603198170286987,0.03793995512773894,0.0003783064334529063,0.003501587197678852,0.00037823489361611315
2023-07-21,0.22471447935441802,0.01783909933094563,0.9878616475932418,0.46769981589261533,0.021480643404886993,-2.8396468336490622e-05,0.0015925645632070093,-2.839687152386206e-05
2023-07-22,0.17011844906988927,0.01219407009081408,0.942278154538954,0.5021735621376138,0.014988479655265828,0.00021112879108635041,0.002288122989508788,0.00021110650653976174
2023-07-23,0.15514839683419268,0.016363978379107635,0.9089213875831845,0.38320695102447644,0.01128704649837183,2.8135771871663303e-05,0.003215810004515358,2.8135376068257116e-05
2023-07-24,0.17746816274069488,0.017574411390054223,0.8717554758876673,0.38926278384542456,0.035673112303802934,-3.077142716830135e-05,0.004075699974834012,-3.077190061841875e-05
2023-07-25,0.17877550491999727,0.012429690174105446,0.9723176468429386,0.4369523793756116,0.01871298997676169,5.74358667634071e-05,0.001654108333870265,5.743421738708219e-05
2023-07-26,0.19555420501797016,0.010719796402945292,0.9798052099986734,0.4547335627253233,0.034303962338379124,3.876814025822581e-05,0.0014067981466208623,3.876738879334413e-05
2023-07-27,0.2032779762907353,0.020585983834621402,0.9809424848727133,0.6142985284011502,0.021835418111641518,0.0003232785090065435,0.0018799764609273527,0.00032322626576851177
2023-07-28,0.3235135300704428,0.013286470201030909,0.9508189591237297,0.5070345593929915,0.020395899504717277,-0.00026476419837876243,0.0021585537150859138,-0.000264799254606995
2023-07-29,0.27181556397277973,0.030962220864260814,0.9783941248579211,0.44979868696066205,0.005069828007320974,-0.000212053324481579,0.0024576172827357238,-0.0002120758109667554
2023-07-30,0.23195338223706585,0.02816298053734556,0.987504545869129,0.4007333742670198,0.011776591030170822,-0.00018094897035188232,0.0021209054850807236,-0.00018096534359203682
2023-07-31,0.16687336421307464,0.06505669552524296,0.9562910087018963,0.3663542319610542,0.03198135795298458,-4.160468782144523e-05,0.004653622538280828,-4.1605553320469656e-05
2023-08-01,0.15924871264058993,0.024838727012813422,0.8594088462013616,0.4775366750084231,0.045924149262563344,0.00019782677483262765,0.004707870747421056,0.0001978072096964747
2023-08-02,0.22798177116101215,0.019390895240380956,0.9739204593067754,0.5038568860725263,0.04098589842698826,3.126827824495015e-05,0.0019705000075675725,3.126778940242274e-05
2023-08-03,0.22294982967201804,0.021363722792703044,0.9164866147791884,0.42082353420880736,0.02843365597372574,-0.00011356986122771543,0.0033046704344696894,-0.00011357631077269053
2023-08-04,0.12259403533442992,0.022996502449736056,0.9714026672552123,0.37598455667455255,0.033920945670751323,0.00011718812354682275,0.002207215899095248,0.00011718125755513824
2023-08-05,0.2634893603814703,0.0400805939122435,0.9647388666386547,0.378099694816342,0.0036993511341816224,-0.00032451549202998446,0.0032110398356307466,-0.0003245681585766074
2023-08-06,0.1839349261788925,0.03513088403935427,0.9658595063374236,0.33275620210065426,0.007808107630699649,-0.00016064998963620218,0.0029380709522655777,-0.00016066289522795584
2023-08-07,0.1510218568784012,0.06373324645065281,0.9705582469083183,0.47783388785478564,0.04013212226106682,0.00022444378711678173,0.004280321446206365,0.00022441860337819907
2023-08-08,0.18694445269807147,0.028958249101687983,0.9840950105197166,0.43435611716279254,0.049201642889924305,2.6557117134247522e-05,0.00223462572958969,2.655676450029292e-05
2023-08-09,0.185161499828439,0.037954558573861874,0.9783877485736312,0.49776691959834807,0.035662615015005145,0.0001549830564392429,0.002811150013327259,0.0001549710478061994
2023-08-10,0.19156893684828447,0.025949836291257355,0.9829295826809954,0.394811674508901,0.024906887209474066,-6.464614635705743e-05,0.0021078948692152258,-6.464823600921767e-05
2023-08-11,0.19071429021079211,0.01658681681676555,0.9801353093512475,0.4587668892362444,0.018685352589185356,6.189382203712325e-05,0.0016956739373064028,6.189190669356847e-05
2023-08-12,0.2042975956917985,0.06151717491908215,0.9842480310802912,0.5012592374522455,0.0019684480245273934,0.00010118393128111125,0.003873517587553571,0.00010117881253231388
2023-08-13,0.22184039110840104,0.016756131790213402,0.9901296489162448,0.31354519560647987,0.005976844575124278,-0.0003177611846787873,0.001489201596801857,-0.00031781168146155015
2023-08-14,0.24817182638258828,0.015110250813453519,0.9900066430572991,0.46006016423200435,0.03177161402408776,-0.00011739907773939213,0.001408713205606035,-0.00011740596955057118
2023-08-15,0.18949302638270638,0.03396999643632981,0.9580725331526665,0.38342872492626157,0.02589575105061738,-8.011829458192028e-05,0.003046871554343237,-8.012150422387533e-05
2023-08-16,0.1796399660004795,0.019394586435588224,0.9797406008172587,0.41112634131343384,0.03774994775808818,4.691721374082438e-06,0.001845857131202074,4.6917103679823985e-06
2023-08-17,0.15170510307501672,0.0984086053192641,0.2295591444908709,0.4786930293032583,0.09703754882375355,0.00022394472383446303,0.021962230633380094,0.00022391965195776379
2023-08-18,0.24975574821553437,0.022371775512109338,0.9745913948057918,0.5580389203472578,0.07536482234802379,6.726992430858831e-05,0.002106279542275543,6.72676617886071e-05
2023-08-19,0.2945801072454515,0.010427151065794504,0.9859717426277683,0.44647013480039277,0.018659554084498924,-0.0002904933326048461,0.0012590707831774562,-0.00029053553396604203
