timestamp,pair,rate,pair_clean,base,quote,rate_norm
2023-05-27 16:00:00.008,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-05-28 00:00:00.017,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-05-28 08:00:00.015,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-05-28 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-05-29 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-05-29 08:00:00.020,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-05-29 16:00:00.011,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-05-30 00:00:00.003,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-05-30 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-05-30 16:00:00.003,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-05-31 00:00:00.013,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-05-31 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-05-31 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-01 00:00:00.008,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-01 08:00:00.012,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-01 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-02 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-02 08:00:00.006,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-02 16:00:00.012,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-03 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-03 08:00:00.011,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-03 16:00:00.003,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-04 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-04 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-04 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-05 00:00:00.005,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-05 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-05 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-06 00:00:00.000,SOL/USDT:USDT,-7.522e-05,sol_usdt_usdt,SOL,USDT:USDT,0.33416136672776264
2023-06-06 08:00:00.009,SOL/USDT:USDT,-1.215e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3672844531040749
2023-06-06 16:00:00.013,SOL/USDT:USDT,6.245e-05,sol_usdt_usdt,SOL,USDT:USDT,0.40646286191449027
2023-06-07 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-07 08:00:00.016,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-07 16:00:00.000,SOL/USDT:USDT,8.161e-05,sol_usdt_usdt,SOL,USDT:USDT,0.4165253057859053
2023-06-08 00:00:00.006,SOL/USDT:USDT,-2.973e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3580517932262317
2023-06-08 08:00:00.000,SOL/USDT:USDT,-6.138e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3414298543676574
2023-06-08 16:00:00.000,SOL/USDT:USDT,-3.987e-05,sol_usdt_usdt,SOL,USDT:USDT,0.35272647063457474
2023-06-09 00:00:00.000,SOL/USDT:USDT,-1.99e-05,sol_usdt_usdt,SOL,USDT:USDT,0.36321431009763094
2023-06-09 08:00:00.000,SOL/USDT:USDT,2.244e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3854504204063841
2023-06-09 16:00:00.000,SOL/USDT:USDT,4.756e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3986429355446902
2023-06-10 00:00:00.000,SOL/USDT:USDT,4.312e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3963111374868049
2023-06-10 08:00:00.000,SOL/USDT:USDT,-0.00018689,sol_usdt_usdt,SOL,USDT:USDT,0.275514544852976
2023-06-10 16:00:00.000,SOL/USDT:USDT,-0.00045568,sol_usdt_usdt,SOL,USDT:USDT,0.13435148179464426
2023-06-11 00:00:00.001,SOL/USDT:USDT,-0.00025962,sol_usdt_usdt,SOL,USDT:USDT,0.2373182221615348
2023-06-11 08:00:00.000,SOL/USDT:USDT,-0.00039139,sol_usdt_usdt,SOL,USDT:USDT,0.16811528745713225
2023-06-11 16:00:00.000,SOL/USDT:USDT,-0.00011432,sol_usdt_usdt,SOL,USDT:USDT,0.3136268387855744
2023-06-12 00:00:00.000,SOL/USDT:USDT,-5.452e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3450325874030387
2023-06-12 08:00:00.000,SOL/USDT:USDT,-0.00010351,sol_usdt_usdt,SOL,USDT:USDT,0.31930403180488526
2023-06-12 16:00:00.001,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-13 00:00:00.000,SOL/USDT:USDT,-6.7e-06,sol_usdt_usdt,SOL,USDT:USDT,0.37014668270215484
2023-06-13 08:00:00.000,SOL/USDT:USDT,8.95e-06,sol_usdt_usdt,SOL,USDT:USDT,0.3783657456764578
2023-06-13 16:00:00.000,SOL/USDT:USDT,-1.734e-05,sol_usdt_usdt,SOL,USDT:USDT,0.36455877023911437
2023-06-14 00:00:00.000,SOL/USDT:USDT,-6.216e-05,sol_usdt_usdt,SOL,USDT:USDT,0.34102021416829914
2023-06-14 08:00:00.000,SOL/USDT:USDT,-9.959e-05,sol_usdt_usdt,SOL,USDT:USDT,0.32136273639653173
2023-06-14 16:00:00.000,SOL/USDT:USDT,-3.849e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3534512186795931
2023-06-15 00:00:00.000,SOL/USDT:USDT,-3.913e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3531151036442223
2023-06-15 08:00:00.000,SOL/USDT:USDT,-0.0001096,sol_usdt_usdt,SOL,USDT:USDT,0.31610568717143445
2023-06-15 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-16 00:00:00.000,SOL/USDT:USDT,2.986e-05,sol_usdt_usdt,SOL,USDT:USDT,0.389347254097715
2023-06-16 08:00:00.000,SOL/USDT:USDT,3.481e-05,sol_usdt_usdt,SOL,USDT:USDT,0.39194689382441145
2023-06-16 16:00:00.000,SOL/USDT:USDT,-4.6e-06,sol_usdt_usdt,SOL,USDT:USDT,0.3712495601619655
2023-06-17 00:00:00.000,SOL/USDT:USDT,-3.146e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3571432322712449
2023-06-17 08:00:00.000,SOL/USDT:USDT,5.237e-05,sol_usdt_usdt,SOL,USDT:USDT,0.4011690501073993
2023-06-17 16:00:00.000,SOL/USDT:USDT,6.248e-05,sol_usdt_usdt,SOL,USDT:USDT,0.40647861730677326
2023-06-18 00:00:00.000,SOL/USDT:USDT,-2.892e-05,sol_usdt_usdt,SOL,USDT:USDT,0.35847718881787294
2023-06-18 08:00:00.000,SOL/USDT:USDT,-5.493e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3448172637085043
2023-06-18 16:00:00.000,SOL/USDT:USDT,-1.03e-06,sol_usdt_usdt,SOL,USDT:USDT,0.3731244518436435
2023-06-19 00:00:00.000,SOL/USDT:USDT,-6.35e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3403164733129914
2023-06-19 08:00:00.000,SOL/USDT:USDT,-8.954e-05,sol_usdt_usdt,SOL,USDT:USDT,0.32664079281133973
2023-06-19 16:00:00.000,SOL/USDT:USDT,-4.972e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3475534501683202
2023-06-20 00:00:00.001,SOL/USDT:USDT,-0.0001454,sol_usdt_usdt,SOL,USDT:USDT,0.2973042523803772
2023-06-20 08:00:00.000,SOL/USDT:USDT,-8.12e-06,sol_usdt_usdt,SOL,USDT:USDT,0.36940092746742575
2023-06-20 16:00:00.000,SOL/USDT:USDT,1.7e-06,sol_usdt_usdt,SOL,USDT:USDT,0.37455819254139733
2023-06-21 00:00:00.000,SOL/USDT:USDT,5.55e-06,sol_usdt_usdt,SOL,USDT:USDT,0.37658013455105016
2023-06-21 08:00:00.000,SOL/USDT:USDT,7.67e-05,sol_usdt_usdt,SOL,USDT:USDT,0.4139466732489195
2023-06-21 16:00:00.000,SOL/USDT:USDT,1.523e-05,sol_usdt_usdt,SOL,USDT:USDT,0.38166387446103434
2023-06-22 00:00:00.000,SOL/USDT:USDT,5.684e-05,sol_usdt_usdt,SOL,USDT:USDT,0.40351660355756763
2023-06-22 08:00:00.001,SOL/USDT:USDT,1.267e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3803194143195509
2023-06-22 16:00:00.000,SOL/USDT:USDT,-9.97e-06,sol_usdt_usdt,SOL,USDT:USDT,0.36842934494330687
2023-06-23 00:00:00.000,SOL/USDT:USDT,8.86e-05,sol_usdt_usdt,SOL,USDT:USDT,0.42019631218784637
2023-06-23 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-23 16:00:00.000,SOL/USDT:USDT,-3.27e-06,sol_usdt_usdt,SOL,USDT:USDT,0.37194804921984553
2023-06-24 00:00:00.000,SOL/USDT:USDT,-5.354e-05,sol_usdt_usdt,SOL,USDT:USDT,0.34554726355095033
2023-06-24 08:00:00.000,SOL/USDT:USDT,8.164e-05,sol_usdt_usdt,SOL,USDT:USDT,0.4165410611781883
2023-06-24 16:00:00.000,SOL/USDT:USDT,1.615e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3821470398243799
2023-06-25 00:00:00.000,SOL/USDT:USDT,-9.403e-05,sol_usdt_usdt,SOL,USDT:USDT,0.32428273576631605
2023-06-25 08:00:00.000,SOL/USDT:USDT,4.045e-05,sol_usdt_usdt,SOL,USDT:USDT,0.39490890757361713
2023-06-25 16:00:00.000,SOL/USDT:USDT,2.049e-05,sol_usdt_usdt,SOL,USDT:USDT,0.38442631990798853
2023-06-26 00:00:00.000,SOL/USDT:USDT,2.481e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3866950963967418
2023-06-26 08:00:00.000,SOL/USDT:USDT,-6.749e-05,sol_usdt_usdt,SOL,USDT:USDT,0.33822100613935124
2023-06-26 16:00:00.000,SOL/USDT:USDT,5.956e-05,sol_usdt_usdt,SOL,USDT:USDT,0.4049450924578938
2023-06-27 00:00:00.000,SOL/USDT:USDT,-2.886e-05,sol_usdt_usdt,SOL,USDT:USDT,0.358508699602439
2023-06-27 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-27 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-28 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-28 08:00:00.000,SOL/USDT:USDT,-1.801e-05,sol_usdt_usdt,SOL,USDT:USDT,0.36420689981146054
2023-06-28 16:00:00.000,SOL/USDT:USDT,5.458e-05,sol_usdt_usdt,SOL,USDT:USDT,0.40232969733891427
2023-06-29 00:00:00.000,SOL/USDT:USDT,1.7e-05,sol_usdt_usdt,SOL,USDT:USDT,0.38259344260573186
2023-06-29 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-29 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-30 00:00:00.000,SOL/USDT:USDT,4.827e-05,sol_usdt_usdt,SOL,USDT:USDT,0.39901581316205476
2023-06-30 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-06-30 16:00:00.001,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-01 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-01 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-01 16:00:00.000,SOL/USDT:USDT,2.201e-05,sol_usdt_usdt,SOL,USDT:USDT,0.38522459311699436
2023-07-02 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-02 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-02 16:00:00.001,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-03 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-03 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-03 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-04 00:00:00.001,SOL/USDT:USDT,6.327e-05,sol_usdt_usdt,SOL,USDT:USDT,0.40689350930355916
2023-07-04 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-04 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-05 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-05 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-05 16:00:00.000,SOL/USDT:USDT,4.304e-05,sol_usdt_usdt,SOL,USDT:USDT,0.39626912310738355
2023-07-06 00:00:00.000,SOL/USDT:USDT,-5.29e-06,sol_usdt_usdt,SOL,USDT:USDT,0.37088718613945626
2023-07-06 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-06 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-07 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-07 08:00:00.000,SOL/USDT:USDT,8.838e-05,sol_usdt_usdt,SOL,USDT:USDT,0.4200807726444376
2023-07-07 16:00:00.000,SOL/USDT:USDT,-0.00022841,sol_usdt_usdt,SOL,USDT:USDT,0.2537090819332917
2023-07-08 00:00:00.000,SOL/USDT:USDT,-5.703e-05,sol_usdt_usdt,SOL,USDT:USDT,0.34371438624869366
2023-07-08 08:00:00.000,SOL/USDT:USDT,1.315e-05,sol_usdt_usdt,SOL,USDT:USDT,0.380571500596079
2023-07-08 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-09 00:00:00.000,SOL/USDT:USDT,-0.00011345,sol_usdt_usdt,SOL,USDT:USDT,0.31408374516178167
2023-07-09 08:00:00.000,SOL/USDT:USDT,1.049e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3791745224803189
2023-07-09 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-10 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-10 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-10 16:00:00.000,SOL/USDT:USDT,-5.346e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3455892779303717
2023-07-11 00:00:00.000,SOL/USDT:USDT,-0.00013561,sol_usdt_usdt,SOL,USDT:USDT,0.30244576206206575
2023-07-11 08:00:00.000,SOL/USDT:USDT,-2.651e-05,sol_usdt_usdt,SOL,USDT:USDT,0.35974287199794136
2023-07-11 16:00:00.000,SOL/USDT:USDT,2.775e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3882391248404767
2023-07-12 00:00:00.000,SOL/USDT:USDT,1.497e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3815273277279149
2023-07-12 08:00:00.000,SOL/USDT:USDT,-2.714e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3594120087599981
2023-07-12 16:00:00.000,SOL/USDT:USDT,4.12e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3953027923806923
2023-07-13 00:00:00.000,SOL/USDT:USDT,9.789e-05,sol_usdt_usdt,SOL,USDT:USDT,0.4250752319981514
2023-07-13 08:00:00.000,SOL/USDT:USDT,-6.37e-06,sol_usdt_usdt,SOL,USDT:USDT,0.37031999201726795
2023-07-13 16:00:00.000,SOL/USDT:USDT,-0.00021919,sol_usdt_usdt,SOL,USDT:USDT,0.2585512391616031
2023-07-14 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-14 08:00:00.000,SOL/USDT:USDT,0.00029523,sol_usdt_usdt,SOL,USDT:USDT,0.5287142024357837
2023-07-14 16:00:00.000,SOL/USDT:USDT,0.00017912,sol_usdt_usdt,SOL,USDT:USDT,0.46773558250311176
2023-07-15 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-15 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-15 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-16 00:00:00.001,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-16 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-16 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-17 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-17 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-17 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-18 00:00:00.000,SOL/USDT:USDT,9.171e-05,sol_usdt_usdt,SOL,USDT:USDT,0.4218296211878516
2023-07-18 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-18 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-19 00:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-19 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-19 16:00:00.001,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-20 00:00:00.000,SOL/USDT:USDT,7.165e-05,sol_usdt_usdt,SOL,USDT:USDT,0.4112945155479463
2023-07-20 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-20 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-21 00:00:00.001,SOL/USDT:USDT,1.25e-05,sol_usdt_usdt,SOL,USDT:USDT,0.3802301337632805
2023-07-21 08:00:00.000,SOL/USDT:USDT,-1.51e-06,sol_usdt_usdt,SOL,USDT:USDT,0.3728723655671154
2023-07-21 16:00:00.000,SOL/USDT:USDT,7.977e-05,sol_usdt_usdt,SOL,USDT:USDT,0.4155589750592141
2023-07-22 00:00:00.000,SOL/USDT:USDT,2.099e-05,sol_usdt_usdt,SOL,USDT:USDT,0.38468890977937203
2023-07-22 08:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-22 16:00:00.000,SOL/USDT:USDT,0.0001,sol_usdt_usdt,SOL,USDT:USDT,0.4261833612553897
2023-07-23 00:00:00.000,SOL/USDT:USDT,8.045e-05,sol_usdt_usdt,SOL,USDT:USDT,0.41591609728429557
2023-07-23 08:00:00.000,SOL/USDT:USDT,6.786e-05,sol_usdt_usdt,SOL,USDT:USDT,0.40930408432285953
