timestamp,open,high,low,close,volume,daily_return,volatility,log_return,pair
2023-12-28,0.1101247331160804,0.3214200732879645,0.0,0.102231214522565,0.0,-0.013356562137049898,1.136372435152923,-0.013446563315744087,SOL_USDC
2023-12-29,0.10242723901561968,0.11440536810545854,0.29339661766738856,0.1262856179396391,0.00030005560388941517,0.04188327611574297,0.10044139283962722,0.04102991797378895,SOL_USDC
2023-12-30,0.12293516125407344,0.10060438775995817,0.29855767015344914,0.10082616759399765,0.00010126262317318856,-0.03702651515151512,0.05890151515151514,-0.037729401469114986,SOL_USDC
2023-12-31,0.1031576581638386,0.0911340598677009,0.2908621722501268,0.1004327544539988,0.00010066163169546204,-0.0045062695924764275,0.05779780564263315,-0.00451645343089389,SOL_USDC
2024-01-01,0.10017979548263845,0.11354875553228949,0.30136860052532144,0.1460124768167257,4.541778453104567e-05,0.08055145248645994,0.08202855736090595,0.07747151497631409,SOL_USDC
2024-01-02,0.1476008540285425,0.1497644315423785,0.32542279157642506,0.12892710616534586,0.00024780684561646004,-0.030002727520683673,0.09746340576416038,-0.030462019365655353,SOL_USDC
2024-01-03,0.1300707944712889,0.11902155808309134,0.21565826459610152,0.08385320069690327,0.001158882294057758,-0.07672873584729112,0.262749134462431,-0.07983219366773006,SOL_USDC
2024-01-04,0.08214406113046413,0.10531575691238759,0.2800792590203216,0.12004720957679982,0.0001979857376476219,0.06884279031930034,0.11409395973154361,0.06657655885146962,SOL_USDC
2024-01-05,0.12085627598606585,0.11925950602008284,0.2658863646836551,0.09200247288259433,0.0020349531961830676,-0.04856029649339541,0.1637365770217619,-0.049778964189147366,SOL_USDC
2024-01-06,0.09158332396898528,0.09046780564412504,0.24883645914934796,0.05732591468555048,0.001354179853075943,-0.06068786242751443,0.1487702459508098,-0.06260744013128326,SOL_USDC
2024-01-07,0.056860321384425205,0.05144434397753772,0.2355651813280494,0.031248243691339272,0.0010916955916167466,-0.04827365728900257,0.1018755328218244,-0.049477740649425325,SOL_USDC
2024-01-08,0.03140802337341275,0.0744301146909056,0.22579604626514907,0.07980666554262916,0.0011232550455702666,0.09674168626133692,0.18486171761280937,0.09234368069475497,SOL_USDC
2024-01-09,0.07939094280256198,0.09579783943273212,0.2718768720335468,0.0874501208340358,0.001164689904643013,0.014920797138477344,0.11241696474195198,0.014810577073181959,SOL_USDC
2024-01-10,0.08776266996291715,0.0932280017132251,0.23547301967651255,0.10307424267970555,0.0014027555567017748,0.027682705858667202,0.1848198107509563,0.027306467501719674,SOL_USDC
2024-01-11,0.10338240251713682,0.10284109836767719,0.28450301829408775,0.09054122407688414,0.001579165798983987,-0.022130826478652613,0.09537798668233459,-0.022379387300819897,SOL_USDC
2024-01-12,0.09068434655579272,0.0692428496644934,0.23256992765310355,0.046703759905580844,0.0013237079075106902,-0.07810935309433203,0.13969557380332467,-0.08132866668336787,SOL_USDC
2024-01-13,0.04685919766265867,0.05301480036168088,0.24662457951246483,0.06772326195694933,0.0004248920931051828,0.04062567890506186,0.08135998262003051,0.039822146587719424,SOL_USDC
2024-01-14,0.06843465557927864,0.08018845476609715,0.2657020413805815,0.05676389591412345,0.00034570332440454993,-0.021376433785193025,0.09447340980187698,-0.021608218856874854,SOL_USDC
2024-01-15,0.0584335318575121,0.05158711273973249,0.26376664669830885,0.059349182262687594,0.0003796085201356656,0.002018699532511663,0.03686782830429238,0.0020166646966317953,SOL_USDC
2024-01-16,0.06124283627373861,0.06100985104459139,0.2680982443205382,0.0776709942112066,0.0009101280727128618,0.03117734094271812,0.04766434157683355,0.030701198916856482,SOL_USDC
2024-01-17,0.0791100123609394,0.07952220054252124,0.2793419658080273,0.10290563704827738,0.0036334809866169623,0.04355828220858901,0.060940695296523455,0.04263629859505372,SOL_USDC
2024-01-18,0.10349477469378576,0.08361490505877311,0.25491912815077644,0.059124374754116804,0.0036075130231606484,-0.07705110632465248,0.11866066183669478,-0.08018141581143896,SOL_USDC
2024-01-19,0.058939206652432796,0.04478180174177887,0.23487396894152343,0.05502163772269997,0.002870744840254379,-0.00711177157414274,0.08820719668824968,-0.007137180762836138,SOL_USDC
2024-01-20,0.055174738734689255,0.0394993575405701,0.24961983318741074,0.050975102568425745,0.00151701597749916,-0.007697241821680704,0.04276245456489202,-0.007727018484710579,SOL_USDC
2024-01-21,0.050679851668726794,0.03792890115642694,0.2501267222708631,0.04085876468274041,0.0010531087808276108,-0.018546474013370704,0.03838688807418592,-0.018720616374818904,SOL_USDC
2024-01-22,0.04090347230025848,0.028125446152381828,0.21197179853462975,0.0,0.004896410793749624,-0.07967032967032966,0.10747252747252749,-0.08302333581167429,SOL_USDC
2024-01-23,0.0,0.0,0.1977328233721948,0.002922497611420216,0.008929607363488586,0.006569517439082622,0.08313425704730062,0.006548032206462871,SOL_USDC
2024-01-24,0.0028654905045510937,0.01646599723980391,0.21782406340721625,0.02804473669420554,0.0030289822449958135,0.05354386798052939,0.07194586251929244,0.05215959362349095,SOL_USDC
2024-01-25,0.027924485897291795,0.017465378575167778,0.22621077369706463,0.016916765019951707,0.0024524014818720088,-0.021761190664110867,0.050174766039012324,-0.022001457429687274,SOL_USDC
2024-01-26,0.016799640409034644,0.03716746775805452,0.23040412884198883,0.04777159557129207,0.002270294156172859,0.0638911313573983,0.08857109906585177,0.06193306553156747,SOL_USDC
2024-01-27,0.04719631419260595,0.04087945557512013,0.25206211695313585,0.05906817287697408,0.0018553633241122926,0.023230568823273994,0.040816326530612144,0.022964846543100253,SOL_USDC
2024-01-28,0.05905157882908196,0.06472183886165706,0.26422745495599287,0.06862249199123249,0.0024049083523858586,0.018359333545579854,0.0650535922742226,0.01819283575282883,SOL_USDC
2024-01-29,0.06882795819755028,0.07633369818683666,0.27224551863969404,0.10065756196256948,0.003568480156299374,0.059289361258726664,0.07116807335625715,0.05759826938922007,SOL_USDC
2024-01-30,0.10113495898415548,0.09760624375386662,0.29943320584304867,0.09891530377114588,0.0045870580786752145,-0.003637436099095601,0.053086905230043176,-0.0036440676559099027,SOL_USDC
2024-01-31,0.09944937633441964,0.07947461095512298,0.2718768720335468,0.07424267970550213,0.0075548862335507744,-0.0439755472293434,0.07464011043186741,-0.044971788045868745,SOL_USDC
2024-02-01,0.07450275311832788,0.057821348688906815,0.2628450301829409,0.07918844489405952,0.004014771098670602,0.00886780779542173,0.051350793978139714,0.008828719701710584,SOL_USDC
2024-02-02,0.07882908191931681,0.07890353590634369,0.2829362702179623,0.09430674984544485,0.003433304442597333,0.028439897698209732,0.05166240409207158,0.028042991551853504,SOL_USDC
2024-02-03,0.09506686144510612,0.07233617284538135,0.27901940002764847,0.07958185803405826,0.0014242925649282168,-0.027126391096979372,0.044912559618441934,-0.027501103586150422,SOL_USDC
2024-02-04,0.07978424542083384,0.06001046970922763,0.27224551863969404,0.06530658123981348,0.0013322046835750993,-0.026041666666666637,0.03472222222222228,-0.026386755173194887,SOL_USDC
2024-02-05,0.06590628160467471,0.060391186408413844,0.2679600018432331,0.0661496093969538,0.0019245118837909391,0.000733368255631149,0.046202200104766854,0.00073309947253531,SOL_USDC
