timestamp,pair,rate
2023-05-13 16:00:00.026,SOL/USDT:USDT,0.0001
2023-05-14 00:00:00.029,SOL/USDT:USDT,7.69e-05
2023-05-14 08:00:00.010,SOL/USDT:USDT,6.449e-05
2023-05-14 16:00:00.008,SOL/USDT:USDT,6.799e-05
2023-05-15 00:00:00.006,SOL/USDT:USDT,8.94e-06
2023-05-15 08:00:00.005,SOL/USDT:USDT,6.491e-05
2023-05-15 16:00:00.008,SOL/USDT:USDT,8.447e-05
2023-05-16 00:00:00.021,SOL/USDT:USDT,0.0001
2023-05-16 08:00:00.000,SOL/USDT:USDT,6.067e-05
2023-05-16 16:00:00.000,SOL/USDT:USDT,0.0001
2023-05-17 00:00:00.010,SOL/USDT:USDT,3.051e-05
2023-05-17 08:00:00.000,SOL/USDT:USDT,0.0001
2023-05-17 16:00:00.001,SOL/USDT:USDT,9.695e-05
2023-05-18 00:00:00.000,SOL/USDT:USDT,0.0001
2023-05-18 08:00:00.026,SOL/USDT:USDT,0.0001
2023-05-18 16:00:00.019,SOL/USDT:USDT,2.95e-05
2023-05-19 00:00:00.000,SOL/USDT:USDT,-9.122e-05
2023-05-19 08:00:00.002,SOL/USDT:USDT,2.946e-05
2023-05-19 16:00:00.000,SOL/USDT:USDT,8.946e-05
2023-05-20 00:00:00.005,SOL/USDT:USDT,9.555e-05
2023-05-20 08:00:00.014,SOL/USDT:USDT,2.515e-05
2023-05-20 16:00:00.020,SOL/USDT:USDT,3.057e-05
2023-05-21 00:00:00.014,SOL/USDT:USDT,0.0001
2023-05-21 08:00:00.001,SOL/USDT:USDT,0.0001
2023-05-21 16:00:00.015,SOL/USDT:USDT,9.479e-05
2023-05-22 00:00:00.028,SOL/USDT:USDT,2.963e-05
2023-05-22 08:00:00.000,SOL/USDT:USDT,7.846e-05
2023-05-22 16:00:00.012,SOL/USDT:USDT,0.0001
2023-05-23 00:00:00.006,SOL/USDT:USDT,0.0001
2023-05-23 08:00:00.014,SOL/USDT:USDT,9.997e-05
2023-05-23 16:00:00.008,SOL/USDT:USDT,0.0001
2023-05-24 00:00:00.000,SOL/USDT:USDT,0.0001
2023-05-24 08:00:00.025,SOL/USDT:USDT,6.455e-05
2023-05-24 16:00:00.008,SOL/USDT:USDT,9.78e-05
2023-05-25 00:00:00.000,SOL/USDT:USDT,5.668e-05
2023-05-25 08:00:00.025,SOL/USDT:USDT,5.885e-05
2023-05-25 16:00:00.016,SOL/USDT:USDT,0.0001
2023-05-26 00:00:00.000,SOL/USDT:USDT,0.0001
2023-05-26 08:00:00.024,SOL/USDT:USDT,0.0001
2023-05-26 16:00:00.012,SOL/USDT:USDT,0.0001
2023-05-27 00:00:00.012,SOL/USDT:USDT,0.0001
2023-05-27 08:00:00.018,SOL/USDT:USDT,0.0001
2023-05-27 16:00:00.008,SOL/USDT:USDT,0.0001
2023-05-28 00:00:00.017,SOL/USDT:USDT,0.0001
2023-05-28 08:00:00.015,SOL/USDT:USDT,0.0001
2023-05-28 16:00:00.000,SOL/USDT:USDT,0.0001
2023-05-29 00:00:00.000,SOL/USDT:USDT,0.0001
2023-05-29 08:00:00.020,SOL/USDT:USDT,0.0001
2023-05-29 16:00:00.011,SOL/USDT:USDT,0.0001
2023-05-30 00:00:00.003,SOL/USDT:USDT,0.0001
2023-05-30 08:00:00.000,SOL/USDT:USDT,0.0001
2023-05-30 16:00:00.003,SOL/USDT:USDT,0.0001
2023-05-31 00:00:00.013,SOL/USDT:USDT,0.0001
2023-05-31 08:00:00.000,SOL/USDT:USDT,0.0001
2023-05-31 16:00:00.000,SOL/USDT:USDT,0.0001
2023-06-01 00:00:00.008,SOL/USDT:USDT,0.0001
2023-06-01 08:00:00.012,SOL/USDT:USDT,0.0001
2023-06-01 16:00:00.000,SOL/USDT:USDT,0.0001
2023-06-02 00:00:00.000,SOL/USDT:USDT,0.0001
2023-06-02 08:00:00.006,SOL/USDT:USDT,0.0001
2023-06-02 16:00:00.012,SOL/USDT:USDT,0.0001
2023-06-03 00:00:00.000,SOL/USDT:USDT,0.0001
2023-06-03 08:00:00.011,SOL/USDT:USDT,0.0001
2023-06-03 16:00:00.003,SOL/USDT:USDT,0.0001
2023-06-04 00:00:00.000,SOL/USDT:USDT,0.0001
2023-06-04 08:00:00.000,SOL/USDT:USDT,0.0001
2023-06-04 16:00:00.000,SOL/USDT:USDT,0.0001
2023-06-05 00:00:00.005,SOL/USDT:USDT,0.0001
2023-06-05 08:00:00.000,SOL/USDT:USDT,0.0001
2023-06-05 16:00:00.000,SOL/USDT:USDT,0.0001
2023-06-06 00:00:00.000,SOL/USDT:USDT,-7.522e-05
2023-06-06 08:00:00.009,SOL/USDT:USDT,-1.215e-05
2023-06-06 16:00:00.013,SOL/USDT:USDT,6.245e-05
2023-06-07 00:00:00.000,SOL/USDT:USDT,0.0001
2023-06-07 08:00:00.016,SOL/USDT:USDT,0.0001
2023-06-07 16:00:00.000,SOL/USDT:USDT,8.161e-05
2023-06-08 00:00:00.006,SOL/USDT:USDT,-2.973e-05
2023-06-08 08:00:00.000,SOL/USDT:USDT,-6.138e-05
2023-06-08 16:00:00.000,SOL/USDT:USDT,-3.987e-05
2023-06-09 00:00:00.000,SOL/USDT:USDT,-1.99e-05
2023-06-09 08:00:00.000,SOL/USDT:USDT,2.244e-05
2023-06-09 16:00:00.000,SOL/USDT:USDT,4.756e-05
2023-06-10 00:00:00.000,SOL/USDT:USDT,4.312e-05
2023-06-10 08:00:00.000,SOL/USDT:USDT,-0.00018689
2023-06-10 16:00:00.000,SOL/USDT:USDT,-0.00045568
2023-06-11 00:00:00.001,SOL/USDT:USDT,-0.00025962
2023-06-11 08:00:00.000,SOL/USDT:USDT,-0.00039139
2023-06-11 16:00:00.000,SOL/USDT:USDT,-0.00011432
2023-06-12 00:00:00.000,SOL/USDT:USDT,-5.452e-05
2023-06-12 08:00:00.000,SOL/USDT:USDT,-0.00010351
2023-06-12 16:00:00.001,SOL/USDT:USDT,0.0001
2023-06-13 00:00:00.000,SOL/USDT:USDT,-6.7e-06
2023-06-13 08:00:00.000,SOL/USDT:USDT,8.95e-06
2023-06-13 16:00:00.000,SOL/USDT:USDT,-1.734e-05
2023-06-14 00:00:00.000,SOL/USDT:USDT,-6.216e-05
2023-06-14 08:00:00.000,SOL/USDT:USDT,-9.959e-05
2023-06-14 16:00:00.000,SOL/USDT:USDT,-3.849e-05
2023-06-15 00:00:00.000,SOL/USDT:USDT,-3.913e-05
2023-06-15 08:00:00.000,SOL/USDT:USDT,-0.0001096
2023-06-15 16:00:00.000,SOL/USDT:USDT,0.0001
2023-06-16 00:00:00.000,SOL/USDT:USDT,2.986e-05
2023-06-16 08:00:00.000,SOL/USDT:USDT,3.481e-05
2023-06-16 16:00:00.000,SOL/USDT:USDT,-4.6e-06
2023-06-17 00:00:00.000,SOL/USDT:USDT,-3.146e-05
2023-06-17 08:00:00.000,SOL/USDT:USDT,5.237e-05
2023-06-17 16:00:00.000,SOL/USDT:USDT,6.248e-05
2023-06-18 00:00:00.000,SOL/USDT:USDT,-2.892e-05
2023-06-18 08:00:00.000,SOL/USDT:USDT,-5.493e-05
2023-06-18 16:00:00.000,SOL/USDT:USDT,-1.03e-06
2023-06-19 00:00:00.000,SOL/USDT:USDT,-6.35e-05
2023-06-19 08:00:00.000,SOL/USDT:USDT,-8.954e-05
2023-06-19 16:00:00.000,SOL/USDT:USDT,-4.972e-05
2023-06-20 00:00:00.001,SOL/USDT:USDT,-0.0001454
2023-06-20 08:00:00.000,SOL/USDT:USDT,-8.12e-06
2023-06-20 16:00:00.000,SOL/USDT:USDT,1.7e-06
2023-06-21 00:00:00.000,SOL/USDT:USDT,5.55e-06
2023-06-21 08:00:00.000,SOL/USDT:USDT,7.67e-05
2023-06-21 16:00:00.000,SOL/USDT:USDT,1.523e-05
2023-06-22 00:00:00.000,SOL/USDT:USDT,5.684e-05
2023-06-22 08:00:00.001,SOL/USDT:USDT,1.267e-05
2023-06-22 16:00:00.000,SOL/USDT:USDT,-9.97e-06
2023-06-23 00:00:00.000,SOL/USDT:USDT,8.86e-05
2023-06-23 08:00:00.000,SOL/USDT:USDT,0.0001
2023-06-23 16:00:00.000,SOL/USDT:USDT,-3.27e-06
2023-06-24 00:00:00.000,SOL/USDT:USDT,-5.354e-05
2023-06-24 08:00:00.000,SOL/USDT:USDT,8.164e-05
2023-06-24 16:00:00.000,SOL/USDT:USDT,1.615e-05
2023-06-25 00:00:00.000,SOL/USDT:USDT,-9.403e-05
2023-06-25 08:00:00.000,SOL/USDT:USDT,4.045e-05
2023-06-25 16:00:00.000,SOL/USDT:USDT,2.049e-05
2023-06-26 00:00:00.000,SOL/USDT:USDT,2.481e-05
2023-06-26 08:00:00.000,SOL/USDT:USDT,-6.749e-05
2023-06-26 16:00:00.000,SOL/USDT:USDT,5.956e-05
2023-06-27 00:00:00.000,SOL/USDT:USDT,-2.886e-05
2023-06-27 08:00:00.000,SOL/USDT:USDT,0.0001
2023-06-27 16:00:00.000,SOL/USDT:USDT,0.0001
2023-06-28 00:00:00.000,SOL/USDT:USDT,0.0001
2023-06-28 08:00:00.000,SOL/USDT:USDT,-1.801e-05
2023-06-28 16:00:00.000,SOL/USDT:USDT,5.458e-05
2023-06-29 00:00:00.000,SOL/USDT:USDT,1.7e-05
2023-06-29 08:00:00.000,SOL/USDT:USDT,0.0001
2023-06-29 16:00:00.000,SOL/USDT:USDT,0.0001
2023-06-30 00:00:00.000,SOL/USDT:USDT,4.827e-05
2023-06-30 08:00:00.000,SOL/USDT:USDT,0.0001
2023-06-30 16:00:00.001,SOL/USDT:USDT,0.0001
2023-07-01 00:00:00.000,SOL/USDT:USDT,0.0001
2023-07-01 08:00:00.000,SOL/USDT:USDT,0.0001
2023-07-01 16:00:00.000,SOL/USDT:USDT,2.201e-05
2023-07-02 00:00:00.000,SOL/USDT:USDT,0.0001
2023-07-02 08:00:00.000,SOL/USDT:USDT,0.0001
2023-07-02 16:00:00.001,SOL/USDT:USDT,0.0001
2023-07-03 00:00:00.000,SOL/USDT:USDT,0.0001
2023-07-03 08:00:00.000,SOL/USDT:USDT,0.0001
