timestamp,open,high,low,close,volume
2023-05-11,1842.13,1843.18,1773.5,1795.45,3425.8296
2023-05-12,1795.36,1817.4,1740.67,1808.4,12597.9699
2023-05-13,1808.13,1816.88,1786.55,1796.11,1890.0357
2023-05-14,1796.08,1824.45,1790.93,1800.13,1712.6737
2023-05-15,1799.89,1847.36,1785.93,1817.39,2988.0004
2023-05-16,1816.69,1832.46,1796.15,1824.42,2598.8459
2023-05-17,1824.1,1837.1,1785.1,1822.25,2720.8696
2023-05-18,1823.1,1831.8,1772.12,1800.48,2540.1417
2023-05-19,1800.25,1829.27,1797.34,1811.9,1812.8718
2023-05-20,1813.01,1829.12,1807.43,1819.57,1022.5085
2023-05-21,1820.5,1829.46,1798.44,1805.34,1814.6277
2023-05-22,1805.23,1828.41,1792.51,1817.72,3359.8607
2023-05-23,1817.73,1874.77,1816.04,1854.27,3008.725
2023-05-24,1854.32,1854.32,1777.85,1800.01,3700.9361
2023-05-25,1799.95,1818.57,1761.82,1806.41,2717.3084
2023-05-26,1805.81,1838.47,1797.16,1828.56,2293.665
2023-05-27,1828.87,1836.25,1812.37,1830.71,1286.6601
2023-05-28,1830.76,1923.84,1823.97,1908.63,4400.3463
2023-05-29,1908.62,1927.6,1874.63,1893.16,3388.3668
2023-05-30,1893.44,1917.05,1882.04,1900.88,2440.5591
2023-05-31,1900.47,1907.68,1848.04,1874.16,2678.1752
2023-06-01,1874.41,1888.56,1840.47,1862.19,2517.0643
2023-06-02,1861.43,1947.5,1848.25,1907.92,3041.0034
2023-06-03,1907.58,1908.44,1882.68,1892.46,1416.8369
2023-06-04,1892.52,1915.08,1885.06,1890.83,2099.4052
2023-06-05,1890.48,1891.1,1780.0,1810.85,3365.182
2023-06-06,1810.41,1897.95,1798.46,1884.38,2871.4712
2023-06-07,1884.62,1897.55,1822.07,1832.41,2872.7892
2023-06-08,1831.56,1861.29,1828.82,1845.75,1398.1798
2023-06-09,1846.4,1876.07,1827.71,1840.01,1704.5499
2023-06-10,1840.34,1844.7,1717.01,1752.31,4079.9288
2023-06-11,1752.7,1778.44,1740.0,1753.06,1443.4123
2023-06-12,1753.22,1759.47,1720.35,1742.81,2242.0169
2023-06-13,1742.81,1766.41,1724.68,1739.26,1906.24
2023-06-14,1739.22,1749.51,1630.99,1650.78,2720.1933
2023-06-15,1650.76,1678.66,1621.95,1665.53,5637.8712
2023-06-16,1665.31,1727.56,1648.4,1716.66,2648.5907
2023-06-17,1716.49,1770.0,1713.19,1727.12,3108.5533
2023-06-18,1727.3,1747.09,1713.03,1720.39,1389.5051
2023-06-19,1720.74,1750.38,1698.5,1736.78,2783.4034
2023-06-20,1736.76,1796.57,1714.3,1792.05,3457.2284
2023-06-21,1793.1,1901.09,1787.86,1889.11,6717.7162
2023-06-22,1890.15,1933.5,1866.91,1872.67,7029.5434
2023-06-23,1872.89,1936.47,1862.07,1893.55,8386.0634
2023-06-24,1893.18,1906.32,1866.5,1875.8,3458.3129
2023-06-25,1876.0,1930.55,1870.01,1899.27,3333.3718
2023-06-26,1899.57,1908.84,1836.99,1859.45,7741.9379
2023-06-27,1859.1,1912.36,1855.63,1889.55,4506.1958
2023-06-28,1890.34,1890.34,1816.31,1827.88,3970.0191
2023-06-29,1827.88,1879.39,1827.88,1851.76,3270.789
2023-06-30,1851.76,1950.01,1825.0,1933.2,18286.0502
2023-07-01,1934.32,1943.98,1909.06,1924.55,1685.4969
2023-07-02,1924.33,1960.66,1887.36,1936.87,3704.2835
2023-07-03,1937.42,1976.12,1933.84,1955.59,4957.3688
2023-07-04,1955.28,1967.0,1931.85,1936.32,2541.3024
2023-07-05,1936.57,1942.37,1894.54,1910.41,4112.8184
2023-07-06,1910.17,1957.91,1846.75,1846.75,3636.2081
2023-07-07,1846.64,1877.9,1827.0,1871.09,5035.9015
2023-07-08,1869.83,1873.2,1842.85,1865.48,1837.6693
2023-07-09,1865.86,1880.19,1856.98,1862.7,1441.3929
2023-07-10,1863.3,1905.13,1847.35,1880.64,3228.2201
2023-07-11,1881.24,1891.33,1862.44,1878.17,2787.9621
2023-07-12,1878.5,1901.91,1864.28,1871.54,6848.2922
2023-07-13,1871.64,2014.11,1863.21,2004.74,8533.109
2023-07-14,2006.25,2033.0,1900.0,1939.12,8137.7893
2023-07-15,1938.74,1946.92,1927.42,1931.7,1343.3044
2023-07-16,1931.91,1944.13,1915.03,1923.07,1486.2305
2023-07-17,1921.95,1936.47,1873.77,1912.22,2797.3943
2023-07-18,1912.41,1917.23,1876.87,1897.72,2167.7302
2023-07-19,1898.03,1921.79,1882.33,1888.65,1988.8935
2023-07-20,1888.15,1928.87,1877.92,1890.5,3416.0163
2023-07-21,1890.5,1904.66,1885.0,1891.6,992.2265
2023-07-22,1892.07,1896.97,1851.13,1866.11,1418.2319
2023-07-23,1866.33,1904.89,1858.35,1888.92,1742.9408
2023-07-24,1888.34,1890.43,1833.33,1850.14,1761.4225
2023-07-25,1849.94,1867.62,1845.31,1858.01,1738.0574
2023-07-26,1857.0,1887.73,1848.57,1871.26,2285.2383
2023-07-27,1871.85,1886.05,1854.55,1860.31,1839.8593
2023-07-28,1860.94,1882.29,1855.87,1874.18,1227.463
2023-07-29,1873.86,1886.11,1869.59,1880.45,569.5977
2023-07-30,1880.56,1885.0,1849.51,1861.46,1152.2617
2023-07-31,1861.38,1877.03,1851.1,1856.16,1573.7207
2023-08-01,1855.81,1874.56,1812.53,1872.97,3655.5282
2023-08-02,1872.64,1878.34,1820.92,1839.88,2194.3931
2023-08-03,1838.62,1857.26,1824.39,1834.19,1836.5777
2023-08-04,1833.68,1849.89,1814.1,1827.69,2170.8924
2023-08-05,1827.43,1836.87,1824.75,1834.78,1472.6719
2023-08-06,1833.81,1836.49,1824.32,1827.56,633.7285
2023-08-07,1827.29,1843.65,1800.0,1827.11,3450.5561
2023-08-08,1827.1,1875.79,1823.96,1855.47,3780.3826
2023-08-09,1855.48,1870.86,1844.54,1853.77,3644.2306
2023-08-10,1854.23,1864.11,1844.02,1850.48,1180.0569
2023-08-11,1850.74,1855.12,1837.03,1847.07,1821.1612
2023-08-12,1847.2,1852.15,1845.11,1848.73,608.1223
2023-08-13,1848.89,1860.31,1832.99,1839.23,924.7032
