timestamp,open,high,low,close,volume
2023-05-11,27620.53,27631.28,26743.89,27005.85,21.11544
2023-05-12,26990.32,27080.11,25836.94,26803.68,59.02147
2023-05-13,26797.75,27053.36,26707.4,26784.03,10.64303
2023-05-14,26776.12,27161.48,26537.81,26933.79,21.34207
2023-05-15,26929.37,27654.82,26749.97,27193.31,25.06367
2023-05-16,27162.63,27303.59,26890.55,27040.48,16.06527
2023-05-17,27040.48,27489.38,26557.88,27397.21,32.1525
2023-05-18,27419.22,27481.58,26385.27,26841.68,31.56008
2023-05-19,26822.47,27200.75,26660.85,26893.54,13.0171
2023-05-20,26890.25,27151.24,26847.5,27120.77,6.11916
2023-05-21,27115.1,27257.56,26703.8,26794.91,16.00007
2023-05-22,26753.8,27080.11,26553.97,26877.1,14.98861
2023-05-23,26855.26,27489.38,26808.98,27236.77,12.96835
2023-05-24,27217.0,27217.0,26101.32,26343.04,36.8583
2023-05-25,26335.58,26597.03,25914.57,26480.9,28.3836
2023-05-26,26480.9,26929.51,26345.72,26716.24,27.45367
2023-05-27,26697.26,26877.77,26583.9,26846.22,12.26928
2023-05-28,26879.35,28241.72,26850.13,28072.23,15.43779
2023-05-29,28108.86,28437.43,27558.37,27759.51,20.23414
2023-05-30,27755.58,28046.95,27583.78,27696.58,18.63804
2023-05-31,27706.54,27837.39,26864.51,27227.16,27.12411
2023-06-01,27230.9,27346.8,26633.94,26825.41,22.46409
2023-06-02,26821.32,27290.72,26544.05,27255.04,24.22754
2023-06-03,27252.98,27324.94,26945.22,27071.29,11.78946
2023-06-04,27077.09,27461.01,26970.57,27140.83,9.282
2023-06-05,27121.81,27121.81,25411.0,25748.5,38.9668
2023-06-06,25743.9,27359.04,25376.03,27236.86,34.12776
2023-06-07,27244.83,27382.85,26148.86,26360.95,38.9791
2023-06-08,26345.93,26818.7,26227.43,26502.5,17.17739
2023-06-09,26503.43,26757.09,26306.23,26488.23,24.00152
2023-06-10,26488.23,26517.35,25414.13,25856.6,31.4151
2023-06-11,25838.22,26204.19,25682.38,25935.19,8.76383
2023-06-12,25942.41,26118.2,25643.89,25899.35,12.40571
2023-06-13,25908.39,26398.3,25684.6,25927.36,22.37745
2023-06-14,25937.06,26077.89,24830.1,25123.37,23.33285
2023-06-15,25095.83,25731.69,24774.25,25574.04,54.02332
2023-06-16,25538.37,26543.44,25224.23,26313.41,29.13335
2023-06-17,26328.35,26757.09,26179.02,26522.0,10.86348
2023-06-18,26526.7,26676.94,26266.8,26333.67,7.61282
2023-06-19,26339.55,27902.0,26266.8,26802.0,29.07229
2023-06-20,26818.0,28395.0,26663.77,28315.74,47.56847
2023-06-21,28277.31,30792.79,28255.7,30006.59,74.06449
2023-06-22,29986.73,30487.03,29571.39,29915.82,34.31306
2023-06-23,29896.83,31424.24,29819.0,30670.51,27.29205
2023-06-24,30658.75,30802.7,30289.7,30548.58,11.11675
2023-06-25,30510.64,31023.6,30335.17,30480.7,11.79266
2023-06-26,30549.62,30624.54,29951.9,30269.69,14.94181
2023-06-27,30269.69,30998.82,30227.39,30704.63,19.83241
2023-06-28,30684.6,30684.6,29876.53,30076.1,12.16111
2023-06-29,30074.26,30808.84,30061.67,30454.3,12.73864
2023-06-30,30439.62,31264.49,29492.0,30475.63,32.35839
2023-07-01,30471.75,30663.76,30326.62,30593.66,35.58097
2023-07-02,30593.66,30786.06,30198.96,30622.34,11.64497
2023-07-03,30619.11,31332.38,30592.67,31137.82,31.97334
2023-07-04,31156.78,31321.46,30655.37,30780.0,25.11152
2023-07-05,30775.55,30873.58,30218.51,30503.86,27.57331
2023-07-06,30503.33,31502.0,29865.12,29896.0,27.90632
