timestamp,Close,High,Low,Open,daily_return,volatility,log_return
2023-08-10,0.5781062758525088,0.6234433709811968,0.6174242921955972,0.5781062758525088,0.0,0.008231312477345713,0.0
2023-08-11,0.5812426513227926,0.5817640600085108,0.6046572524256479,0.5812426513227926,0.0,0.004784915450645966,0.0
2023-08-14,0.5518676801065823,0.5478037530139614,0.5461314076874793,0.5518676801065823,0.0,0.007570891535729747,0.0
2023-08-15,0.5246610092230437,0.5395642634209521,0.5645222144426967,0.5246610092230437,0.0,0.004474711955174852,0.0
2023-08-16,0.5201589898934831,0.528018862545875,0.5620904420363697,0.5201589898934831,0.0,0.0033877463025379106,0.0
2023-08-17,0.4970661684056221,0.5145745168035907,0.534224075954608,0.4970661684056221,0.0,0.005048937167978425,0.0
2023-08-18,0.49688007240821186,0.49787391741752085,0.5217019966625465,0.49688007240821186,0.0,0.00452078178392031,0.0
2023-08-21,0.49762633615516627,0.5117256397099892,0.5407319531703187,0.49762633615516627,0.0,0.003948982309764265,0.0
2023-08-22,0.5155686219591082,0.5259350809143593,0.511895130636189,0.5155686219591082,0.0,0.008991708779066274,0.0
2023-08-23,0.47483897526896435,0.4785046797726027,0.48747604361610897,0.47483897526896435,0.0,0.006225391848319841,0.0
2023-08-24,0.4898930135990618,0.4834299818106347,0.49731951293223986,0.4898930135990618,0.0,0.005651417100078975,0.0
2023-08-25,0.4373443913203978,0.4547802833428074,0.45890576811531325,0.4373443913203978,0.0,0.00676522678290711,0.0
2023-08-28,0.4359646492795317,0.4405745204819427,0.48462943392541646,0.4359646492795317,0.0,0.0020347769098410045,0.0
2023-08-29,0.45817492459818254,0.46785311638467864,0.47215991320327433,0.45817492459818254,0.0,0.006759067010899662,0.0
2023-08-30,0.49259328531801927,0.5363282406667134,0.529304218388372,0.49259328531801927,0.0,0.008220992996633368,0.0
2023-08-31,0.5425290446038407,0.5318949170809466,0.5143907241632615,0.5425290446038407,0.0,0.009380337884506583,0.0
2023-09-01,0.47279849844962385,0.4864434647789997,0.473991016238692,0.47279849844962385,0.0,0.008755378602387568,0.0
2023-09-04,0.4189951380070909,0.4311000270358436,0.4646590544337812,0.4189951380070909,0.0,0.0032529637591842612,0.0
2023-09-05,0.43366758555482576,0.4234463136560622,0.41234262931754095,0.43366758555482576,0.0,0.008484096184896112,0.0
2023-09-06,0.3798087722645498,0.3841395342849383,0.4104477051614577,0.3798087722645498,0.0,0.004012000325411155,0.0
2023-09-07,0.37826643119572445,0.3733702639027703,0.39666609728212876,0.37826643119572445,0.0,0.004343208151520381,0.0
2023-09-08,0.3574631544023408,0.3794183803150224,0.4025151152815578,0.3574631544023408,0.0,0.0043923649938703594,0.0
2023-09-11,0.373463650658314,0.3908286020639169,0.415413551476421,0.373463650658314,0.0,0.0042355665467849095,0.0
2023-09-12,0.3989005298096231,0.39529411115587454,0.411259547358096,0.3989005298096231,0.0,0.005252122156081763,0.0
2023-09-13,0.4011797358377027,0.3974385854561886,0.42011285075805205,0.4011797358377027,0.0,0.004463502774900547,0.0
2023-09-14,0.3861632926584875,0.3894004851735344,0.3710240849647075,0.3861632926584875,0.0,0.009309216696460763,0.0
2023-09-15,0.3096430622378623,0.3374402039273656,0.3549655647511951,0.3096430622378623,0.0,0.004979322213283476,0.0
2023-09-18,0.334157920311446,0.34555462983911855,0.37200768105961224,0.334157920311446,0.0,0.003921809639645205,0.0
2023-09-19,0.35340475785433156,0.36183130012896303,0.3877724364088184,0.35340475785433156,0.0,0.004013528713399459,0.0
2023-09-20,0.345029498095311,0.367774583749509,0.3873238114724469,0.345029498095311,0.0,0.004792120125632323,0.0
2023-09-21,0.32215096896803885,0.32661575839169554,0.3426959543041139,0.32215096896803885,0.0,0.00511760315383354,0.0
2023-09-22,0.32886640281138035,0.3250340706572965,0.3396785292610467,0.32886640281138035,0.0,0.005280674183807724,0.0
2023-09-25,0.3185728504737604,0.31257919933499334,0.30979898224082625,0.3185728504737604,0.0,0.007334928015946086,0.0
2023-09-26,0.2737556709935678,0.2767383391911489,0.30258250287668176,0.2737556709935678,0.0,0.0038530458184243156,0.0
2023-09-27,0.25627956506168914,0.24956733483780535,0.25606441428166526,0.25627956506168914,0.0,0.006118769614243288,0.0
2023-09-28,0.2056802513611391,0.2533643049862446,0.24252307415074625,0.2056802513611391,0.0,0.008261911021966446,0.0
2023-09-29,0.2507352201712951,0.28369040853525096,0.29502720844540065,0.2507352201712951,0.0,0.0056254631549326715,0.0
2023-10-02,0.2529345365034832,0.2628709839385328,0.24321572101911215,0.2529345365034832,0.0,0.00929822585860829,0.0
2023-10-03,0.18632156824414636,0.18827969388828425,0.20946279510233268,0.18632156824414636,0.0,0.004237654420683296,0.0
2023-10-04,0.1796578277333598,0.21769540740417082,0.2124727117782328,0.1796578277333598,0.0,0.007517300902167292,0.0
2023-10-05,0.20707221182612123,0.2211199452663033,0.249635374920949,0.20707221182612123,0.0,0.003422521292903118,0.0
2023-10-06,0.238263028834524,0.26841240852418924,0.23628737524382082,0.238263028834524,0.0,0.010830146998643965,0.0
2023-10-09,0.25469492944801075,0.2516373226808879,0.26581496755444434,0.25469492944801075,0.0,0.00520190387900049,0.0
2023-10-10,0.2636848699254628,0.28490794025640387,0.2930093347774658,0.2636848699254628,0.0,0.006008200848212763,0.0
2023-10-11,0.28411783448174077,0.2957103157306564,0.32197286100695166,0.28411783448174077,0.0,0.0038450107150007247,0.0
2023-10-12,0.29948485244372236,0.2999854705429277,0.2851208565545029,0.29948485244372236,0.0,0.008765307787200525,0.0
2023-10-13,0.23046485464305277,0.23785456933035487,0.24590371645399856,0.23046485464305277,0.0,0.005921578792015656,0.0
2023-10-16,0.21849079905672042,0.23484660387736245,0.26180737659528397,0.21849079905672042,0.0,0.003639651810722883,0.0
2023-10-17,0.24431866777824673,0.2659782646678588,0.27523796831091296,0.24431866777824673,0.0,0.0058358188573936695,0.0
2023-10-18,0.2590992013849771,0.2663341444081242,0.2702617979911768,0.2590992013849771,0.0,0.0064668957333243095,0.0
2023-10-19,0.23186621389573503,0.25854709107395113,0.27165835427857843,0.23186621389573503,0.0,0.005361891780296701,0.0
2023-10-20,0.26968975541533347,0.27066539395979294,0.3007363831069352,0.26968975541533347,0.0,0.003332772935316682,0.0
2023-10-23,0.2724295020428098,0.30636555746216043,0.3054854253208763,0.2724295020428098,0.0,0.007132204980277277,0.0
2023-10-24,0.33541453823286993,0.33964353172483985,0.31526413497044636,0.33541453823286993,0.0,0.009957854972031931,0.0
2023-10-25,0.27667587434570606,0.2750030806127315,0.30152757729394786,0.27667587434570606,0.0,0.0037658530701828135,0.0
2023-10-26,0.2545191721171598,0.24646373245206288,0.2696517431613099,0.2545191721171598,0.0,0.00410617599373444,0.0
2023-10-27,0.25231891590619426,0.2680657246428799,0.27751018791569493,0.25231891590619426,0.0,0.005813174761626981,0.0
2023-10-30,0.2507352201712951,0.2898874978619643,0.2870476912709563,0.2507352201712951,0.0,0.0073455836096343085,0.0
2023-10-31,0.2921942127904664,0.323102020698081,0.30214326339918784,0.2921942127904664,0.0,0.009559171914270121,0.0
2023-11-01,0.263861567135093,0.25500392663175564,0.26694779244620115,0.263861567135093,0.0,0.005472712947543407,0.0
2023-11-02,0.2701314984393264,0.32389286456524236,0.31526413497044636,0.2701314984393264,0.0,0.008107137625298456,0.0
2023-11-03,0.29539356013864015,0.37551289903136986,0.33985591443468977,0.29539356013864015,0.0,0.011442823880400181,0.0
2023-11-06,0.3845288434697345,0.39094446988637,0.4248177813150562,0.3845288434697345,0.0,0.003131033554312062,0.0
2023-11-07,0.3761817800739742,0.36360426172886395,0.37862818378232355,0.3761817800739742,0.0,0.005300372018931885,0.0
2023-11-08,0.3561097289671782,0.359350257392113,0.37540615573480096,0.3561097289671782,0.0,0.005180026483020867,0.0
2023-11-09,0.36740049268444785,0.3685737038897292,0.39181193792835245,0.36740049268444785,0.0,0.004343899541370307,0.0
2023-11-10,0.33361936977371265,0.3412307369745369,0.3730804390142062,0.33361936977371265,0.0,0.00326888683965798,0.0
2023-11-13,0.35142161364028723,0.3512091634895418,0.3792551324382316,0.35142161364028723,0.0,0.003738366530980976,0.0
2023-11-14,0.36062208696321996,0.4759537485079983,0.40134474855413416,0.36062208696321996,0.0,0.01622317608040766,0.0
2023-11-15,0.4997711395183906,0.49146900167918606,0.5110635789758238,0.4997711395183906,0.0,0.0049981414497032904,0.0
2023-11-16,0.48105909299820304,0.49659201468398795,0.5094933916983653,0.48105909299820304,0.0,0.005804634416430631,0.0
2023-11-17,0.4804086968862862,0.4953110315362741,0.5049696004985833,0.4804086968862862,0.0,0.0061814708322175125,0.0
2023-11-20,0.5224090596794468,0.5360514453131566,0.5622781512147839,0.5224090596794468,0.0,0.0043196999872510255,0.0
2023-11-21,0.5530951617860467,0.5531814913108262,0.5819594585716708,0.5530951617860467,0.0,0.0040492796494684385,0.0
2023-11-22,0.5312354612501622,0.5186216143146938,0.5280981869170738,0.5312354612501622,0.0,0.00622205645697045,0.0
2023-11-23,0.5096727624070905,0.5221206386340578,0.5544309690110687,0.5096727624070905,0.0,0.003583106563794206,0.0
2023-11-24,0.5218470121723442,0.5353120982559139,0.5604076292518307,0.5218470121723442,0.0,0.004449943599652513,0.0
2023-11-27,0.5487519819693336,0.5469696886098623,0.5842138458044346,0.5487519819693336,0.0,0.0030535528933449615,0.0
2023-11-28,0.5629309931605242,0.5839122126524066,0.5914575429994748,0.5629309931605242,0.0,0.006579101955137881,0.0
2023-11-29,0.6003973807458323,0.5913958026422081,0.6120295304079146,0.6003973807458323,0.0,0.005058026277957839,0.0
2023-11-30,0.57497178013978,0.5671224134347783,0.559847317354274,0.57497178013978,0.0,0.008245266394091422,0.0
2023-12-01,0.5106079417876295,0.5116336811207427,0.5099551562772735,0.5106079417876295,0.0,0.0075210229440505465,0.0
2023-12-04,0.5075223197711995,0.49146900167918606,0.4895905875109783,0.5075223197711995,0.0,0.007498544665491151,0.0
2023-12-05,0.4677955237333702,0.4614022213517197,0.47142690886155414,0.4677955237333702,0.0,0.00606575179915352,0.0
2023-12-06,0.43302470847305585,0.4269563730061714,0.4640199046813098,0.43302470847305585,0.0,0.002825153273953672,0.0
2023-12-07,0.4117684101104224,0.42164760365116205,0.45179252879929166,0.4117684101104224,0.0,0.0036355040435086983,0.0
2023-12-08,0.43183106242959646,0.4245259074933463,0.43116047445369077,0.43183106242959646,0.0,0.006400897106474939,0.0
2023-12-11,0.4110371844239147,0.4081811878475401,0.44041922967905656,0.4110371844239147,0.0,0.0033561134326305603,0.0
2023-12-12,0.4116763019905747,0.44111615657241376,0.45507368523800196,0.4116763019905747,0.0,0.005592547639626007,0.0
2023-12-13,0.4369768987196281,0.4304691911138905,0.4646590544337812,0.4369768987196281,0.0,0.0031703641000736422,0.0
2023-12-14,0.5059329847636302,0.5815764644865142,0.5482750465049548,0.5059329847636302,0.0,0.011383003933001618,0.0
2023-12-15,0.5906668157940924,0.5829788329719774,0.5656447153296806,0.5906668157940924,0.0,0.009430279560991362,0.0
2023-12-18,0.5131343359333727,0.5244232817077874,0.559566692132508,0.5131343359333727,0.0,0.003256922341326904,0.0
2023-12-19,0.5356547712475752,0.5691344673666725,0.5765140153057811,0.5356547712475752,0.0,0.0065837870411016635,0.0
2023-12-20,0.5807670726629492,0.5627497825179626,0.5919277544914454,0.5807670726629492,0.0,0.004012888575221105,0.0
2023-12-21,0.5529062461523839,0.5782153780510191,0.5923979659833378,0.5529062461523839,0.0,0.00580292195777255,0.0
2023-12-22,0.6005881761370517,0.6096928031369311,0.6380263130726185,0.6005881761370517,0.0,0.0042128713096514685,0.0
2023-12-25,0.6166629228161682,0.6111034478953767,0.642501299886062,0.6166629228161682,0.0,0.003855450967868466,0.0
2023-12-26,0.6116806254329532,0.6092228947460816,0.6501288623509911,0.6116806254329532,0.0,0.0027573270910367376,0.0
2023-12-27,0.6296229112368952,0.6728757106099978,0.6656158081161987,0.6296229112368952,0.0,0.008442551721525401,0.0
2023-12-28,0.6813679371634631,0.6859696941273894,0.6984940092615712,0.6813679371634631,0.0,0.006161437253754225,0.0
2023-12-29,0.6494750307105122,0.6451005383255941,0.676643722348107,0.6494750307105122,0.0,0.0039047152123377667,0.0
2024-01-01,0.639730367577183,0.6195774318909004,0.6740523971400769,0.639730367577183,0.0,0.0012141072796389989,0.0
2024-01-02,0.6262590851032073,0.6139256569981635,0.596920818637301,0.6262590851032073,0.0,0.009427243346653982,0.0
2024-01-03,0.549790548015137,0.5529405598071202,0.5628384631123406,0.549790548015137,0.0,0.006241903050469384,0.0
2024-01-04,0.538761070597122,0.5554096479274042,0.5772648520194394,0.538761070597122,0.0,0.004865997969217112,0.0
2024-01-05,0.5542295954667296,0.57560283453157,0.5479953598290859,0.5542295954667296,0.0,0.01064439124178794,0.0
2024-01-08,0.5501683792824625,0.5615414466557658,0.5831805067772216,0.5501683792824625,0.0,0.0048993285007892145,0.0
2024-01-09,0.5576319566302352,0.5531814913108262,0.5737950478564198,0.5576319566302352,0.0,0.004994038285159577,0.0
2024-01-10,0.5424341168475806,0.5550381352269929,0.5822410223392538,0.5424341168475806,0.0,0.004241731132260795,0.0
2024-01-11,0.5761118530932077,0.5717801159782097,0.5886334584101967,0.5761118530932077,0.0,0.005462919274577065,0.0
2024-01-12,0.5812426513227926,0.5680539539434948,0.5930577637454366,0.5812426513227926,0.0,0.0045081048515178915,0.0
2024-01-15,0.5529062461523839,0.5466919736704101,0.590703890648129,0.5529062461523839,0.0,0.0022660823012485465,0.0
2024-01-16,0.5529062461523839,0.53725334407416,0.5379416562332029,0.5529062461523839,0.0,0.007270805711132712,0.0
2024-01-17,0.5001452112706062,0.4896408649257049,0.5208685679103908,0.5001452112706062,0.0,0.003635301710859062,0.0
2024-01-18,0.5056529008888191,0.5070421887615586,0.5234627087561083,0.5056529008888191,0.0,0.005402528568213772,0.0
2024-01-19,0.5004243552666399,0.49558598771804174,0.5388717552122149,0.5004243552666399,0.0,0.0022417055634032282,0.0
2024-01-22,0.5107949776637373,0.5088776822022032,0.5483679625482285,0.5107949776637373,0.0,0.0027135462034556927,0.0
2024-01-23,0.5012646068909987,0.5153101855172517,0.5042319034273852,0.5012646068909987,0.0,0.008635385567249545,0.0
2024-01-24,0.4836606774457888,0.5255295435359644,0.525964872104371,0.4836606774457888,0.0,0.007330935434251779,0.0
2024-01-25,0.5024779903887939,0.5015393867833611,0.5057082361155985,0.5024779903887939,0.0,0.006821334859435936,0.0
2024-01-26,0.4751181192649998,0.48836080136396287,0.49566204088680266,0.4751181192649998,0.0,0.006444549509066703,0.0
2024-01-29,0.4723360780926704,0.4624919306338553,0.4828846771120805,0.4723360780926704,0.0,0.0048507058220570816,0.0
2024-01-30,0.4652033380734082,0.467034684940729,0.49511017590230644,0.4652033380734082,0.0,0.003965071458096959,0.0
2024-01-31,0.47224303009396706,0.490188938117444,0.4911532664212732,0.47224303009396706,0.0,0.007193410188959815,0.0
2024-02-01,0.44111612484222995,0.47467828287565883,0.4695967443720317,0.44111612484222995,0.0,0.007892874146867674,0.0
2024-02-02,0.49688007240821186,0.49970665210047915,0.4717929417595066,0.49688007240821186,0.0,0.010568588064696833,0.0
2024-02-05,0.4222912928689997,0.41446012031864665,0.42581357850652424,0.4222912928689997,0.0,0.005827629814855692,0.0
2024-02-06,0.392163478754469,0.3956509104820354,0.4257234781009398,0.392163478754469,0.0,0.0035890972500957703,0.0
2024-02-07,0.40428039591450293,0.41203701149298677,0.4507901617865535,0.40428039591450293,0.0,0.0025989071336143333,0.0
2024-02-08,0.4189030298871632,0.4162551519799651,0.44032819072757334,0.4189030298871632,0.0,0.004335045735024827,0.0
2024-02-09,0.42009291641566726,0.4198488936462619,0.45671520200321325,0.42009291641566726,0.0,0.002835425944937467,0.0
2024-02-12,0.4366084662400027,0.42830724468163783,0.45179252879929166,0.4366084662400027,0.0,0.00442439432429904,0.0
2024-02-13,0.4161576439870984,0.4207482486487111,0.40801217857147165,0.4161576439870984,0.0,0.008687501590788002,0.0
2024-02-14,0.366224704337613,0.37354774397999524,0.40287551690413537,0.366224704337613,0.0,0.0036344093035775298,0.0
2024-02-15,0.3845288434697345,0.4135616849020929,0.4262668961724554,0.3845288434697345,0.0,0.005691465456548835,0.0
2024-02-16,0.4174377588778153,0.40907686450640757,0.43351810173465744,0.4174377588778153,0.0,0.004274937949442367,0.0
2024-02-19,0.426141976207866,0.4162551519799651,0.45598595184507573,0.42577448360709624,4.322036127388721e-05,0.002487436802655921,4.3219427301006834e-05
2024-02-20,0.41862764540632114,0.4538744912391648,0.45562085749309844,0.41862764540632114,0.0,0.007058368250320273,0.0
2024-02-21,0.4483926663138931,0.4414775538279754,0.4787569522786743,0.4483926663138931,0.0,0.0028298724016288107,0.0
2024-02-22,0.45411182865636235,0.4906459723057557,0.4891307000238605,0.45411182865636235,0.0,0.007500871451337008,0.0
2024-02-23,0.45826797259688945,0.4545090055047014,0.49593797337908896,0.45826797259688945,0.0,0.0023712636410458962,0.0
2024-02-26,0.4538345644178836,0.4696720572792037,0.49566204088680266,0.45346519205955715,4.330042207116119e-05,0.004221736062665315,4.329948463502024e-05
2024-02-27,0.4781802443120604,0.4751334778922578,0.5116182595980057,0.4781802443120604,0.0,0.002994258669675741,0.0
2024-02-28,0.4733558465629155,0.46049459007620985,0.48407850748681547,0.4733558465629155,0.0,0.004471552892631372,0.0
2024-02-29,0.4686291962062832,0.4672167629473529,0.4895905875109783,0.4686291962062832,0.0,0.004632072693053178,0.0
2024-03-01,0.4419441580424728,0.45614035087722815,0.484537456428038,0.4419441580424728,0.0,0.003911686249551332,0.0
2024-03-04,0.4716866218595328,0.47540659490223103,0.5155010239536004,0.4716866218595328,0.0,0.002574346839884738,0.0
2024-03-05,0.48152339311270964,0.4822437160098536,0.518739007281269,0.48152339311270964,0.0,0.003009012651798806,0.0
2024-03-06,0.4821737892246265,0.5120925544809216,0.5189248393678945,0.4821737892246265,0.0,0.006551352640576459,0.0
2024-03-07,0.5165047412185046,0.5328181813166042,0.539708938147955,0.5165047412185046,0.0,0.006568162817463306,0.0
2024-03-08,0.5564035350720715,0.5614476488948066,0.5851542687882993,0.5564035350720715,0.0,0.004655741724019112,0.0
2024-03-11,0.5507351261833762,0.5402116518889484,0.5753886987811896,0.5507351261833762,0.0,0.003276607648948841,0.0
2024-03-12,0.5415863461930766,0.53374144555226,0.566394613497442,0.5415863461930766,0.0,0.0035578429471572835,0.0
2024-03-13,0.538761070597122,0.5392874680673954,0.5799875736523834,0.538761070597122,0.0,0.0026369943260923885,0.0
2024-03-14,0.5604703905290052,0.5434504334008752,0.551351599939208,0.5604703905290052,0.0,0.006442999729921858,0.0
2024-03-15,0.5037853617639936,0.5024562139177471,0.5432444405234307,0.5037853617639936,0.0,0.0025488344969517725,0.0
2024-03-18,0.503131206137045,0.5070421887615586,0.5487415038133427,0.503131206137045,0.0,0.002453727787594873,0.0
2024-03-19,0.4963208445374434,0.48416013300892136,0.5127266822965559,0.4963208445374434,0.0,0.003934564541057609,0.0
2024-03-20,0.48793806574827947,0.48142252580821765,0.5142058306225348,0.48793806574827947,0.0,0.003438788640417705,0.0
2024-03-21,0.5462058503694127,0.535589813195366,0.5295829665183476,0.5462058503694127,0.0,0.00804998737301559,0.0
2024-03-22,0.4871936817588818,0.47777544816021145,0.4922569963903438,0.4871936817588818,0.0,0.005570340682243491,0.0
2024-03-25,0.4439695968013684,0.4577726158356521,0.4872010496697161,0.4439695968013684,0.0,0.003793505441912872,0.0
2024-03-26,0.4681658359704759,0.4735858148359151,0.5056162586182218,0.4681658359704759,0.0,0.0035160389649316524,0.0
2024-03-27,0.4635378728851389,0.45441796650135036,0.49437341737700535,0.4635378728851389,0.0,0.002542357679636013,0.0
