timestamp,open,high,low,close,volume,pair,bid,ask,spread
2023-12-24,72.44,72.95,70.0,71.12,507808.475,LTC/USDT,98.19,98.2,0.010000000000005116
2023-12-25,71.11,72.77,70.55,72.22,364732.752,LTC/USDT,98.2,98.21,0.009999999999990905
2023-12-26,72.23,74.45,71.04,73.24,851162.765,LTC/USDT,98.2,98.21,0.009999999999990905
2023-12-27,73.24,77.3,72.07,75.98,929059.454,LTC/USDT,98.22,98.23,0.010000000000005116
2023-12-28,75.98,77.64,74.51,76.51,981067.893,LTC/USDT,98.22,98.23,0.010000000000005116
2023-12-29,76.51,77.8,72.71,73.25,909063.669,LTC/USDT,98.22,98.23,0.010000000000005116
2023-12-30,73.25,74.01,72.38,73.22,460911.041,LTC/USDT,98.21,98.22,0.010000000000005116
2023-12-31,73.23,74.24,71.41,72.83,403057.357,LTC/USDT,98.22,98.23,0.010000000000005116
2024-01-01,72.83,74.78,72.06,74.72,308376.95,LTC/USDT,98.25,98.26,0.010000000000005116
2024-01-02,74.72,75.9,72.48,72.97,608280.863,LTC/USDT,98.25,98.26,0.010000000000005116
2024-01-03,72.96,73.61,57.71,65.24,1513212.297,LTC/USDT,98.27,98.28,0.010000000000005116
2024-01-04,65.23,67.11,64.5,66.41,728924.878,LTC/USDT,98.27,98.28,0.010000000000005116
2024-01-05,66.41,66.73,63.4,66.0,659391.057,LTC/USDT,98.28,98.29,0.010000000000005116
2024-01-06,65.99,66.08,63.22,65.64,404291.404,LTC/USDT,98.29,98.3,0.009999999999990905
2024-01-07,65.65,66.38,63.68,64.27,357443.918,LTC/USDT,98.29,98.3,0.009999999999990905
2024-01-08,64.27,68.37,61.0,67.73,923906.453,LTC/USDT,98.3,98.31,0.010000000000005116
2024-01-09,67.72,67.82,64.16,66.99,812582.618,LTC/USDT,98.3,98.31,0.010000000000005116
2024-01-10,66.99,71.2,65.0,70.1,852014.198,LTC/USDT,98.33,98.34,0.010000000000005116
2024-01-11,70.1,74.62,69.54,71.88,1211539.098,LTC/USDT,98.31,98.32,0.009999999999990905
2024-01-12,71.88,77.19,70.4,72.97,1734006.087,LTC/USDT,98.31,98.32,0.009999999999990905
2024-01-13,72.97,73.6,70.98,71.98,629910.67,LTC/USDT,98.31,98.32,0.009999999999990905
2024-01-14,71.98,72.3,69.43,69.78,482807.612,LTC/USDT,98.3,98.31,0.010000000000005116
2024-01-15,69.8,71.62,68.79,69.13,386493.938,LTC/USDT,98.3,98.31,0.010000000000005116
2024-01-16,69.15,70.53,68.38,69.44,461916.829,LTC/USDT,98.29,98.3,0.009999999999990905
2024-01-17,69.44,70.0,68.35,69.46,382828.255,LTC/USDT,98.29,98.3,0.009999999999990905
2024-01-18,69.46,70.34,66.21,68.11,742990.258,LTC/USDT,98.27,98.28,0.010000000000005116
2024-01-19,68.11,71.57,66.97,71.29,647355.327,LTC/USDT,98.25,98.26,0.010000000000005116
2024-01-20,71.3,72.76,70.45,71.36,614429.987,LTC/USDT,98.25,98.26,0.010000000000005116
2024-01-21,71.35,72.3,70.5,71.75,311753.373,LTC/USDT,98.23,98.24,0.009999999999990905
2024-01-22,71.75,72.71,66.67,67.36,770518.903,LTC/USDT,98.22,98.23,0.010000000000005116
2024-01-23,67.36,68.43,63.19,65.5,701502.871,LTC/USDT,98.22,98.23,0.010000000000005116
2024-01-24,65.5,66.35,64.86,66.13,385420.813,LTC/USDT,98.22,98.23,0.010000000000005116
2024-01-25,66.12,66.16,64.56,65.5,275087.101,LTC/USDT,98.22,98.23,0.010000000000005116
2024-01-26,65.5,67.55,65.19,67.05,321128.162,LTC/USDT,98.22,98.23,0.010000000000005116
2024-01-27,67.05,68.33,66.34,68.06,248869.999,LTC/USDT,98.21,98.22,0.010000000000005116
